player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8479974,Nolan Patrick,944429.0976610933,-0.03,874125.0,1,1.1588087087866177
8480011,Klim Kostin,932703.7232390722,0.009999999999999998,2750000.0,2,0.5543930779897738
8479404,Henrik Borgstrom,928445.8592960017,0.0,1000000.0,1,1.12538892035879
8479376,Victor Mete,927645.4784986714,0.12000000000000001,2685000.0,3,0.3730971752349664
8476439,Brett Ritchie,921294.5987606159,0.04,2600000.0,3,0.37596966349156613
8476415,Kyle Rau,918659.6743644542,0.0,1400000.0,2,0.5648292613461902
8478567,Dean Kukan,917793.7040987887,0.32,4750000.0,4,0.2832121930686933
8476874,Olli Maatta,915097.6434128546,0.73,6000000.0,2,0.513121727928443
8473560,Korbinian Holzer,906495.601759437,0.11,850000.0,1,1.112264542036119
8476344,Tyler Graovac,903762.777029359,0.01,700000.0,1,1.1089113828581092
8478078,Rourke Chartier,903147.0170150866,0.12,750000.0,1,1.0816131940300437
8479547,Matthew Phillips,900672.5174409075,0.0,750000.0,1,1.0786497214861168
8481032,Paul Cotter,882119.2269908307,0.18,2325000.0,3,0.3388374019921194
8477366,Luke Johnson,871816.4830850895,0.01,700000.0,1,1.0697134761780238
8474027,Justin Braun,850973.699871944,0.09,3600000.0,2,0.5241112076866208
8478491,Jacob Larsson,847385.1325860285,0.02,2400000.0,2,0.5192558818389679
8481606,Jordan Spence,844393.037326053,0.09,2320000.0,2,0.3804306738966228
8479366,Logan Brown,836339.8640304587,-0.01,750000.0,1,1.0137452897338894
8474604,Aaron Ness,832916.4152323875,0.0,725000.0,1,1.0219833315734816
8474008,Paul Carey,829162.8264183734,0.0,700000.0,1,1.0173777011268386
8481059,Scott Perunovich,828518.0533829227,0.01,1150000.0,1,0.9414977879351394
8468674,Deryk Engelland,826645.9483783629,0.28,2500000.0,1,1.0398062243752992
8478467,Nicolas Meloche,822129.0348266925,0.17,750000.0,1,1.0087472819959418
8478147,Bokondji Imama,819495.9747019575,0.0,2275000.0,3,0.3035332052929805
8474597,Cody Goloubef,817308.8785229095,0.03,800000.0,1,1.0028329797827111
8480441,Trey Fix Wolansky,816086.3411431196,0.0,775000.0,1,0.9773489115486462
8477503,Max Domi,802922.5081990504,-0.42,27400000.0,7,0.11840727896533375
8481056,Spencer Stastney,788968.2203961015,0.26,1750000.0,2,0.3866464007308287
8474697,Mark Borowiecki,786099.0342959216,0.52,5300000.0,4,0.2493705163333481
8480945,Juuso Riikola,783299.5133741496,0.060000000000000005,2000000.0,2,0.48055184869579737
8480259,Ben Jones,781826.1601424805,0.02,775000.0,1,0.8186661362748486
8479414,Nathan Bastian,770081.1300808827,0.039999999999999994,4350000.0,4,0.23657865943803547
8482113,Anton Lundell,768435.775042876,-0.04999999999999999,6850000.0,3,0.310395085594331
8473449,Kyle Okposo,766457.3115064999,-0.02,2500000.0,1,0.9179129479119759
8481564,Ryan Johnson,761874.7858164322,0.0,925000.0,1,0.8657668020641276
8479550,Tanner Laczynski,756522.4061530381,0.01,1700000.0,2,0.31117020111492755
8476465,Ryan Murphy,750916.2283688643,0.0,650000.0,1,0.944548714929389
8478056,Clark Bishop,747790.527010351,0.01,1500000.0,2,0.45876719448487785
8482079,Marco Rossi,745896.0211599085,-0.049999999999999996,1726668.0,2,0.444338472250548
8479987,Morgan Geekie,744510.3278400395,0.32,10413333.0,5,0.15682632315532236
8479994,Jaret Anderson Dolan,742456.7319605455,0.05,1525000.0,2,0.42479515386378774
8482070,Mitchell Chaffee,741035.086335994,0.0,800000.0,1,0.7759529699853339
8477810,Joel Hanley,736965.0568444182,0.88,4475000.0,6,0.13535011364636543
8474610,Zac Dalpe,732023.5697895638,0.01,750000.0,1,0.8873012967146227
8476443,Xavier Ouellet,728876.7066111864,0.04,700000.0,1,0.8943272473756888
8480727,Zach Whitecloud,723623.7631067858,1.51,9700000.0,5,0.1798155750917509
8477401,John Hayden,718670.6127079506,0.03,4525000.0,6,0.11563025532788801
8476323,Max McCormick,715719.7724459473,0.0,700000.0,1,0.8781837698723279
8475160,Kyle Clifford,708246.8167133607,0.02,1762500.0,2,0.43143332725732697
8480995,Pontus Holmberg,707443.0716471194,0.14,1600000.0,2,0.4091281719607574
8476447,Miikka Salomaki,702931.1604293466,0.0,750000.0,1,0.8624922213857014
8471724,Kris Letang,702649.9018719955,0.8300000000000001,18300000.0,3,0.27641893470421763
8475968,Alex Belzile,700949.2697552934,-0.03,750000.0,1,0.8496354784912646
8471729,Kris Russell,696233.1156430875,0.1,1250000.0,1,0.8542737615252607
8481812,Nikolai Knyzhov,692067.3102571769,0.2,2046667.0,2,0.409909790553787
8474131,Mario Kempe,683971.2813365532,0.06,700000.0,1,0.8603412343856014
8480873,Rasmus Sandin,674596.3563266243,0.45000000000000007,12388334.0,5,0.19422017839870254
8481617,Vasily Podkolzin,669014.3132664557,0.08,2850000.0,3,0.1647063183283918
8481441,Joe Snively,658589.7469141062,0.01,1600000.0,2,0.39947652373126874
8475832,Tom Kuhnhackl,657534.6979933532,-0.03,850000.0,1,0.8067910404826419
8479345,Jakob Chychrun,657311.9974930498,1.24,36600000.0,7,0.12160963059586802
8476476,Joe Morrow,650931.7983383555,0.09,1000000.0,1,0.818782136274661
8480032,Shane Bowers,650452.0455360907,0.0,775000.0,1,0.778984485671965
8477046,Joakim Ryan,642880.7298774683,0.0,725000.0,1,0.7888107115060962
8478146,Matthew Highmore,640120.9034659653,0.16,2200000.0,3,0.26208855374499346
8484145,Zach Benson,637504.8117781915,0.27,1900000.0,2,0.3180750944048165
8477343,Tyler Lewington,625844.2776423396,0.01,1375000.0,2,0.38395354456585257
8474066,Thomas Hickey,616415.3901708393,0.0,2500000.0,1,0.7563379020501095
8476430,Tomas Jurco,615388.5937323793,0.0,750000.0,1,0.7550780291194839
8482111,Justin Barron,615028.2200021863,0.09,3000000.0,3,0.22880771524723942
8479291,Kevin Rooney,606087.3670567721,0.5900000000000001,4200000.0,5,0.15044129990780705
