player_id,player_name,total_surplus,total_war,total_cap,seasons,avg_surplus_pct
8478104,Sammy Blais,-1905984.0317873894,-0.03,5525000.0,4,-0.5801229665142834
8478067,Oskar Lindblom,-1913790.8469661227,0.27,8500000.0,3,-0.7648223351019509
8474034,Patrick Maroon,-1925000.0,-0.29,5550000.0,5,-0.47032649703381857
8475760,Nick Bjugstad,-1928861.13714603,-0.04000000000000001,6000000.0,4,-0.5231647933150856
8482705,Cole Sillinger,-1950000.0,-0.29,5025000.0,4,-0.5266797734849198
8477402,Pavel Buchnevich,-1965284.7236673255,1.42,31900000.0,6,-0.12224160206711569
8480009,Eeli Tolvanen,-2001095.9017809741,-0.009999999999999995,7825000.0,4,-0.5635433851170886
8474009,Nick Bonino,-2067998.8514831774,-0.05,4100000.0,2,-1.2477583396651217
8478451,Ethan Bear,-2149087.039727356,0.11,6200000.0,3,-0.8662177314560132
8482097,Jack Quinn,-2178400.8348932085,0.0,5965002.0,4,-0.5531576785655964
8479369,Andrew Peeke,-2249498.2768792207,-0.33999999999999997,11787498.0,7,-0.35196716938937883
8480031,Max Comtois,-2265984.0317873894,-0.09000000000000001,6535000.0,5,-0.5458687557749677
8475745,Charlie Coyle,-2286406.894967304,1.4100000000000001,31500000.0,6,-0.34878429951914497
8474062,Riley Nash,-2350130.938123037,0.2,8250000.0,3,-0.9611987476985836
8482222,Alexander Barabanov,-2352779.246736905,-0.060000000000000005,6925000.0,4,-0.7077950820533794
8476880,Tom Wilson,-2387974.256020763,1.8,38833335.0,7,-0.3203863092703732
8478131,Ondrej Kase,-2395067.082400497,0.17,9050000.0,4,-0.7328240724968991
8477450,Jason Dickinson,-2489356.6982853026,0.21,17675000.0,7,-0.3231148489769879
8481524,Bowen Byram,-2509263.1749697523,0.1,10382501.0,5,-0.4737905475407671
8475225,Craig Smith,-2522980.8708436303,0.29000000000000004,10300000.0,4,-0.7632756661247602
8479661,Tanner Jeannot,-2566608.251723447,-0.21,7643333.0,5,-0.5362951998764232
8482159,Tyson Foerster,-2567788.4509655433,-0.07,5476668.0,3,-0.9069256015572288
8470604,Jeff Carter,-2633116.371452012,0.13,6250000.0,2,-1.5836778700605971
8474190,Wayne Simmonds,-2674259.0226939423,0.1,6800000.0,3,-1.0938027618777797
8482475,Yegor Chinakhov,-2742953.71238201,-0.15,6850000.0,5,-0.6067851995661216
8475197,Tyson Barrie,-2773171.367223207,0.71,17250000.0,4,-0.7647480821834047
8475177,Calvin de Haan,-2836979.964377279,0.74,19825000.0,6,-0.6184383384245831
8473422,Nick Foligno,-2862097.1406508433,0.64,16800000.0,4,-0.8083932912576642
8474166,Alec Martinez,-2883398.495080674,0.65,15750000.0,3,-1.1079580195083052
8475169,Evander Kane,-2939183.7443041103,1.74,40358696.0,7,-0.4353276181766675
8476871,Tanner Pearson,-3016669.66333383,0.26,10525000.0,4,-0.9570995507095192
8479542,Brandon Hagel,-3026844.483006633,0.41,18642499.0,7,-0.3261454733043681
8474688,Greg Pateryn,-3146835.991114976,0.08,6750000.0,3,-1.2870494851185994
8482087,Kaiden Guhle,-3150029.3528966303,-0.010000000000000002,7276668.0,3,-1.1101510472574339
8475209,Richard Panik,-3174645.375716519,0.04,5500000.0,2,-1.9476351998260855
8477964,Ivan Barbashev,-3177884.1798304636,0.65,20200000.0,6,-0.5324484056912402
8478109,Victor Olofsson,-3222059.511900455,0.61,18210000.0,7,-0.5191467748403037
8481711,Matias Maccelli,-3250618.3070064364,0.12000000000000001,8556666.0,4,-0.8878914839597365
8480172,Jan Rutta,-3262272.656977584,0.06000000000000001,11650000.0,6,-0.6407160655861533
8483808,Andrei Kuzmenko,-3341738.790833586,0.56,15300000.0,3,-1.2099692816262009
8474066,Thomas Hickey,-3368661.3439291297,0.01,5000000.0,2,-2.066663401183515
8479992,Michael Rasmussen,-3371993.4917380046,0.1,9320000.0,4,-0.8837969546829542
