player_id,player_name,position,season,GP,toi_5v5,toi_pp,toi_pk,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_O_82,WAR_D_82,WAR_82
8480070,Ian Mitchell,D,2022,35,497.6,44.2,3.6,0.0377,-0.2066,0.0819,-0.1197,-0.0416,-0.2894,0.31,-1.71,0.0,0.0,0.31,-1.71,0.4,-0.06,0.34,0.94,-0.14,0.8
8481543,Nikita Alexandrov,C,2022,28,264.5,6.9,2.3,-0.3755,0.1299,-0.1958,0.0036,-1.9247,1.5373,-1.66,0.57,0.0,0.0,-1.66,0.57,0.08,0.26,0.34,0.23,0.76,1.0
8480184,Gustav Lindstrom,D,2022,36,502.8,1.0,1.1,-0.0171,-0.1292,0.0206,-0.0779,-0.09,-0.1764,-0.14,-1.08,0.0,0.0,-0.14,-1.08,0.3,0.03,0.33,0.68,0.07,0.75
8480880,Jakub Lauko,C,2022,23,196.0,0.0,7.3,-0.3384,0.2368,-0.1304,-0.0653,-1.916,1.8201,-1.11,0.77,0.0,0.0,-1.11,0.77,0.08,0.25,0.33,0.29,0.89,1.18
8482078,Lucas Raymond,L,2022,74,1001.8,206.6,2.8,-0.5488,-0.1917,-0.3167,-0.0282,-2.1505,0.9259,-9.16,-3.2,0.57,0.0,-8.59,-3.2,0.13,0.19,0.32,0.14,0.21,0.35
8479335,Rasmus Asplund,C,2022,46,454.4,8.1,32.6,-0.6836,0.2031,-0.4273,0.0927,-2.3095,1.5946,-5.18,1.54,-0.0,-0.0,-5.18,1.54,-0.23,0.55,0.32,-0.41,0.98,0.57
8479442,Troy Stecher,D,2022,81,1126.2,6.0,170.1,-0.2222,-0.1116,-0.1207,-0.0502,-0.3589,-0.1689,-4.17,-2.09,-0.02,0.0,-4.19,-2.09,0.13,0.19,0.32,0.13,0.19,0.32
8479576,Vincent Desharnais,D,2022,36,402.9,1.2,77.9,-0.286,0.121,-0.1297,-0.0193,-0.4774,0.2654,-1.92,0.81,0.0,0.0,-1.92,0.81,-0.01,0.33,0.32,-0.02,0.75,0.73
8480833,Vitali Kravtsov,R,2022,43,461.2,29.5,0.0,-0.4919,0.0195,-0.2737,0.0315,-2.0797,1.2885,-3.78,0.15,0.0,0.0,-3.78,0.15,0.0,0.32,0.32,0.0,0.61,0.61
8479338,Markus Niemelainen,D,2022,23,210.1,0.4,17.8,-0.4264,0.5189,-0.199,0.0405,-0.6889,1.0014,-1.49,1.82,0.0,0.0,-1.49,1.82,-0.1,0.4,0.3,-0.36,1.43,1.07
8477034,Jaycob Megna,D,2022,54,909.2,2.6,91.7,-0.2258,-0.081,-0.0596,-0.0556,-0.427,-0.1022,-3.42,-1.23,-0.0,0.05,-3.42,-1.18,0.07,0.22,0.29,0.11,0.33,0.44
8483620,Marcus Bjork,D,2022,33,490.5,64.3,16.0,-0.2534,0.0234,-0.1357,-0.109,-0.4063,0.1597,-2.07,0.19,0.0,0.0,-2.07,0.19,0.02,0.27,0.29,0.05,0.67,0.72
8479368,Max Jones,L,2022,69,840.2,21.8,7.0,-0.6742,0.1005,-0.4562,-0.0332,-2.2618,1.5152,-9.44,1.41,-0.01,-0.0,-9.45,1.41,-0.46,0.75,0.29,-0.55,0.89,0.34
8481072,Tim Berni,D,2022,59,954.5,8.2,22.2,-0.4056,0.1227,-0.1934,-0.0394,-0.6529,0.2888,-6.45,1.95,0.0,0.0,-6.45,1.95,-0.45,0.73,0.28,-0.63,1.01,0.39
8475227,Chris Wideman,D,2022,46,556.2,57.2,3.1,-0.1242,-0.0986,0.0009,-0.1514,-0.2844,-0.0417,-1.15,-0.91,-0.21,0.0,-1.36,-0.91,0.17,0.1,0.27,0.3,0.18,0.48
8480823,Alexander Alexeyev,D,2022,32,482.6,1.0,35.8,-0.2844,0.0627,-0.1793,-0.0415,-0.4247,0.171,-2.29,0.5,0.0,0.0,-2.29,0.5,-0.05,0.3,0.25,-0.13,0.77,0.64
8477126,Jayson Megna,C,2022,55,494.7,0.9,50.9,-0.6641,0.0983,-0.506,-0.0426,-2.1918,1.5203,-5.48,0.81,0.0,0.0,-5.48,0.81,-0.21,0.46,0.25,-0.31,0.69,0.37
8479981,Jonah Gadjovich,L,2022,35,312.2,1.5,0.0,-0.765,0.3524,-0.4446,0.0501,-2.4549,1.9357,-3.98,1.83,0.0,0.0,-3.98,1.83,-0.26,0.49,0.23,-0.61,1.15,0.54
8477357,Saku Maenalanen,R,2022,63,562.8,3.0,88.4,-0.9505,0.3138,-0.6363,0.0391,-2.6342,1.8696,-8.92,2.94,0.0,0.0,-8.92,2.94,-0.65,0.88,0.23,-0.85,1.15,0.3
8482117,Lukas Reichel,L,2022,23,306.2,49.0,0.0,-0.1111,-0.4155,-0.0301,-0.1318,-1.5617,0.582,-0.57,-2.12,0.0,0.0,-0.57,-2.12,0.36,-0.14,0.22,1.28,-0.5,0.78
8479348,Kale Clague,D,2022,33,485.2,1.6,1.3,-0.1583,-0.0753,-0.0288,0.0989,-0.3229,-0.2456,-1.28,-0.61,0.0,0.0,-1.28,-0.61,0.1,0.1,0.2,0.25,0.25,0.5
8478512,Austin Czarnik,C,2022,29,298.3,15.6,6.9,-0.4033,-0.0804,-0.2177,0.0335,-1.9584,1.0869,-2.0,-0.4,-0.05,0.0,-2.05,-0.4,0.07,0.12,0.19,0.2,0.34,0.54
8483570,Ben Meyers,C,2022,39,361.1,9.0,0.1,-0.6139,0.0799,-0.383,0.0809,-2.2145,1.36,-3.69,0.48,0.0,0.0,-3.69,0.48,-0.14,0.3,0.16,-0.29,0.63,0.34
8480025,MacKenzie Entwistle,R,2022,66,680.5,88.4,8.4,-0.9556,0.2801,-0.6515,0.0399,-2.6292,1.8014,-10.84,3.18,-0.13,-0.0,-10.97,3.18,-0.83,0.99,0.16,-1.03,1.23,0.2
8479366,Logan Brown,C,2022,30,284.2,25.8,0.2,-0.4224,-0.1329,-0.2514,-0.0864,-1.9629,1.1018,-2.0,-0.63,0.0,0.0,-2.0,-0.63,0.07,0.08,0.15,0.19,0.22,0.41
8477846,Ryan Carpenter,C,2022,21,176.3,1.2,22.4,-0.4402,-0.018,-0.2462,-0.0606,-2.0038,1.3057,-1.29,-0.05,-0.0,-0.01,-1.29,-0.06,0.04,0.11,0.15,0.16,0.43,0.59
8478495,Denis Gurianov,R,2022,66,775.9,75.9,0.4,-0.5842,-0.1049,-0.4401,-0.0464,-2.0979,1.1177,-7.55,-1.36,0.13,0.0,-7.42,-1.36,-0.14,0.28,0.14,-0.17,0.35,0.17
8473563,Nicklas Backstrom,C,2022,39,495.9,110.2,3.8,-0.5642,-0.3033,-0.3881,-0.0901,-2.1098,0.7647,-4.66,-2.51,1.02,-0.0,-3.64,-2.51,0.18,-0.05,0.13,0.38,-0.11,0.27
8475842,Sam Carrick,C,2022,52,495.8,9.2,38.6,-1.0941,0.4349,-0.7621,-0.0004,-2.7957,2.1513,-9.04,3.59,-0.0,0.0,-9.04,3.59,-0.81,0.92,0.11,-1.28,1.45,0.17
8481599,Victor Soderstrom,D,2022,30,438.5,28.7,9.3,-0.175,-0.1482,-0.0441,-0.1578,-0.3412,-0.1346,-1.28,-1.08,0.0,0.0,-1.28,-1.08,0.09,0.02,0.11,0.25,0.05,0.3
8481161,Jake Christiansen,D,2022,24,343.6,10.0,2.7,-0.0954,-0.1913,0.0014,-0.1146,-0.2275,-0.2639,-0.55,-1.1,0.0,0.0,-0.55,-1.1,0.14,-0.04,0.1,0.48,-0.14,0.34
8480021,Jack Studnicka,C,2022,48,474.4,7.4,22.2,-0.7321,0.0844,-0.5675,0.0079,-2.2663,1.442,-5.79,0.67,0.0,0.0,-5.79,0.67,-0.32,0.41,0.09,-0.55,0.7,0.15
8476470,Nathan Beaulieu,D,2022,52,672.5,0.4,111.6,-0.4141,0.0208,-0.2631,-0.0761,-0.6002,0.1218,-4.64,0.23,-0.0,0.0,-4.64,0.23,-0.27,0.36,0.09,-0.43,0.57,0.14
8471677,Jack Johnson,D,2022,83,1382.4,4.1,163.4,-0.4742,0.0827,-0.2952,-0.0274,-0.6884,0.1969,-10.93,1.91,0.01,-0.29,-10.92,1.62,-0.83,0.91,0.08,-0.82,0.9,0.08
8479356,Kieffer Bellows,L,2022,28,258.5,10.4,0.0,-0.7542,0.156,-0.4746,-0.0252,-2.4034,1.6183,-3.25,0.67,0.0,0.0,-3.25,0.67,-0.2,0.27,0.07,-0.59,0.79,0.2
8474618,Marco Scandella,D,2022,20,300.1,1.2,47.2,-0.4334,0.0757,-0.2448,-0.018,-0.6572,0.1734,-2.17,0.38,0.0,-0.03,-2.17,0.35,-0.14,0.2,0.06,-0.57,0.82,0.25
8480001,Urho Vaakanainen,D,2022,23,361.2,1.1,9.2,-0.2393,-0.096,-0.165,-0.0116,-0.3488,-0.1763,-1.44,-0.58,0.0,0.0,-1.44,-0.58,-0.0,0.06,0.06,-0.0,0.21,0.21
8478211,Dryden Hunt,L,2022,37,295.5,1.4,0.0,-1.2804,0.6599,-0.745,0.1187,-3.1854,2.4822,-6.31,3.25,0.0,0.0,-6.31,3.25,-0.67,0.72,0.05,-1.48,1.6,0.11
8481601,Simon Holmstrom,R,2022,50,535.2,6.0,9.1,-0.4283,-0.2362,-0.2966,-0.0601,-1.9295,0.8688,-3.82,-2.11,0.0,0.0,-3.82,-2.11,0.07,-0.02,0.05,0.11,-0.03,0.08
8479514,Rem Pitlick,C,2022,46,519.0,42.5,18.1,-0.5144,-0.2029,-0.3517,-0.116,-2.0466,0.9913,-4.45,-1.76,-0.09,0.0,-4.54,-1.76,-0.01,0.05,0.04,-0.02,0.09,0.07
8476822,Luke Glendening,R,2022,70,666.4,4.3,152.7,-1.32,0.5005,-0.9001,0.1741,-3.1094,2.108,-14.66,5.56,-0.01,-0.19,-14.67,5.37,-1.39,1.39,0.0,-1.63,1.63,0.0
8482496,Nils Aman,C,2022,68,763.4,5.5,80.2,-0.9497,0.1956,-0.609,0.0736,-2.66,1.5988,-12.08,2.49,0.0,0.0,-12.08,2.49,-0.92,0.92,0.0,-1.11,1.11,0.0
8481019,David Gustafsson,C,2022,46,385.2,5.2,67.1,-0.7806,-0.0366,-0.4757,-0.0256,-2.4551,1.2335,-5.01,-0.24,0.0,0.0,-5.01,-0.24,-0.25,0.23,-0.02,-0.45,0.41,-0.04
8479550,Tanner Laczynski,C,2022,32,289.7,7.0,4.4,-0.7809,0.0532,-0.5639,0.0104,-2.3674,1.3772,-3.77,0.26,0.0,0.0,-3.77,0.26,-0.24,0.22,-0.02,-0.62,0.56,-0.05
8478424,Jansen Harkins,C,2022,22,235.6,0.9,0.2,-0.7427,0.0145,-0.4523,0.0041,-2.4027,1.306,-2.92,0.06,0.0,0.0,-2.92,0.06,-0.18,0.15,-0.03,-0.67,0.56,-0.11
8474027,Justin Braun,D,2022,51,671.7,2.3,70.8,-0.5306,0.1029,-0.3366,-0.0361,-0.7598,0.246,-5.94,1.15,-0.0,-0.12,-5.94,1.03,-0.51,0.48,-0.03,-0.82,0.77,-0.05
8475857,Kevin Gravel,D,2022,23,298.2,0.0,23.3,-0.5778,0.1315,-0.3466,-0.0555,-0.8441,0.3225,-2.87,0.65,-0.0,0.0,-2.87,0.65,-0.27,0.24,-0.03,-0.96,0.86,-0.11
8481641,Joel Kiviranta,L,2022,70,728.0,3.6,109.0,-1.152,0.3318,-0.7119,0.0902,-2.9617,1.8545,-13.98,4.03,0.0,0.09,-13.98,4.12,-1.25,1.19,-0.06,-1.46,1.39,-0.07
8475163,Alex Chiasson,R,2022,20,177.7,52.2,0.2,-1.1442,0.0319,-0.7403,-0.0029,-2.9177,1.3478,-3.39,0.09,0.27,-0.0,-3.12,0.09,-0.22,0.15,-0.07,-0.9,0.62,-0.29
8481517,Brett Leason,R,2022,54,579.3,3.5,2.8,-0.723,-0.0199,-0.5038,-0.0585,-2.3118,1.2999,-6.98,-0.19,0.0,0.0,-6.98,-0.19,-0.41,0.32,-0.09,-0.62,0.49,-0.14
8480160,Radim Simek,D,2022,42,585.4,2.7,47.7,-0.6904,0.2189,-0.4718,-0.0907,-0.9441,0.5326,-6.74,2.14,0.0,0.0,-6.74,2.14,-0.72,0.62,-0.1,-1.41,1.21,-0.2
8477938,Haydn Fleury,D,2022,29,341.0,0.8,25.5,-0.7143,0.1487,-0.3939,0.0174,-1.0698,0.2841,-4.06,0.85,-0.0,0.0,-4.06,0.85,-0.44,0.29,-0.15,-1.24,0.82,-0.42
8473604,Jonathan Toews,C,2022,53,696.2,140.6,56.2,-0.388,-0.5661,-0.2911,-0.1967,-1.8545,0.3457,-4.5,-6.57,0.06,-0.04,-4.44,-6.61,0.41,-0.57,-0.16,0.63,-0.88,-0.25
8476278,Colin Blackwell,C,2022,53,540.6,1.4,74.5,-1.0568,0.1169,-0.704,0.0355,-2.7792,1.4794,-9.52,1.05,0.0,0.04,-9.52,1.09,-0.79,0.55,-0.24,-1.22,0.85,-0.37
8479983,Mario Ferraro,D,2022,72,1265.3,39.4,207.0,-0.4559,-0.0742,-0.2933,-0.085,-0.6536,-0.0593,-9.61,-1.56,-0.07,0.14,-9.68,-1.42,-0.65,0.39,-0.26,-0.74,0.44,-0.3
8475747,Patrik Nemeth,D,2022,75,1068.3,0.8,237.4,-0.5742,0.0339,-0.3759,-0.0663,-0.8076,0.1383,-10.22,0.6,-0.0,-0.35,-10.22,0.25,-0.87,0.58,-0.29,-0.95,0.63,-0.32
8477952,Robby Fabbri,C,2022,28,354.5,73.2,0.6,-1.2486,0.0854,-0.7588,-0.0385,-3.108,1.4904,-7.38,0.5,0.05,0.0,-7.33,0.5,-0.67,0.34,-0.33,-1.96,1.0,-0.97
8477460,Laurent Dauphin,C,2022,21,216.2,0.6,1.0,-1.0188,-0.2523,-0.6202,-0.1279,-2.7869,0.9043,-3.67,-0.91,-0.0,0.0,-3.67,-0.91,-0.33,-0.02,-0.35,-1.29,-0.08,-1.37
8478841,Colton White,D,2022,46,613.8,2.8,36.2,-0.5034,-0.1377,-0.2899,-0.1098,-0.7522,-0.1616,-5.15,-1.41,0.0,0.0,-5.15,-1.41,-0.44,0.03,-0.41,-0.78,0.05,-0.73
8479991,Jake Leschyshyn,C,2022,35,312.6,0.5,5.2,-1.3067,0.1516,-0.7461,-0.0138,-3.2369,1.5981,-6.81,0.79,0.0,0.0,-6.81,0.79,-0.73,0.32,-0.41,-1.71,0.75,-0.96
8480806,Isac Lundestrom,C,2022,61,719.8,12.7,115.0,-0.9152,-0.1638,-0.599,-0.0823,-2.601,1.0359,-10.98,-1.96,-0.0,-0.16,-10.98,-2.12,-0.74,0.15,-0.59,-0.99,0.2,-0.79
8475178,Zack Kassian,R,2022,51,461.6,0.0,1.0,-1.5169,-0.1556,-0.9965,-0.1514,-3.4068,1.1214,-11.67,-1.2,0.0,-0.0,-11.67,-1.2,-1.35,0.08,-1.27,-2.17,0.13,-2.04
8477492,Nathan MacKinnon,C,2023,82,1417.2,353.6,5.2,1.7766,-0.5146,1.2451,-0.1272,0.9386,0.3791,41.96,-12.16,2.86,-0.0,44.82,-12.16,9.75,-0.97,8.78,9.75,-0.97,8.78
8475786,Zach Hyman,C,2023,80,1246.7,247.0,3.9,1.6649,-0.0949,1.1677,-0.0004,0.7926,1.0917,34.59,-1.97,1.91,0.0,36.5,-1.97,8.01,0.56,8.57,8.21,0.57,8.78
8478402,Connor McDavid,C,2023,76,1256.8,244.4,28.3,1.6222,-0.4256,1.136,-0.065,0.7388,0.495,33.98,-8.91,3.8,0.08,37.78,-8.83,8.26,-0.56,7.7,8.91,-0.6,8.31
8478420,Mikko Rantanen,R,2023,80,1392.1,352.1,2.4,1.1816,-0.3717,0.8739,-0.1195,0.1198,0.6571,27.42,-8.62,4.02,0.0,31.44,-8.62,7.49,-0.4,7.09,7.68,-0.41,7.27
8479318,Auston Matthews,C,2023,81,1280.4,263.6,55.8,1.3827,-0.292,0.9278,-0.0845,0.4681,0.7817,29.51,-6.23,1.11,0.04,30.62,-6.19,7.16,-0.08,7.08,7.25,-0.08,7.17
8476453,Nikita Kucherov,R,2023,81,1334.9,308.6,0.8,1.371,-0.6115,0.978,-0.1478,0.3944,0.206,30.5,-13.6,3.06,0.0,33.56,-13.6,7.71,-1.29,6.42,7.81,-1.31,6.5
8478550,Artemi Panarin,L,2023,82,1282.7,275.9,1.4,1.1752,-0.4151,0.8323,-0.0677,0.1485,0.5186,25.12,-8.87,2.39,0.0,27.51,-8.87,6.59,-0.55,6.04,6.59,-0.55,6.04
8480801,Brady Tkachuk,L,2023,81,1205.5,266.5,3.3,0.6272,0.2081,0.4725,0.0007,-0.5876,1.6967,12.6,4.18,1.1,0.0,13.7,4.18,4.18,1.58,5.76,4.23,1.6,5.83
8479407,Jesper Bratt,L,2023,82,1140.1,259.2,81.5,1.0567,-0.1374,0.7413,-0.0043,0.0026,1.0106,20.08,-2.61,0.32,-0.02,20.4,-2.63,5.3,0.44,5.74,5.3,0.44,5.74
8478010,Brayden Point,C,2023,81,1248.0,277.6,2.6,1.0142,-0.4512,0.7419,-0.1006,-0.083,0.4793,21.1,-9.38,3.7,-0.0,24.8,-9.38,6.1,-0.65,5.45,6.18,-0.66,5.52
8475218,Mattias Ekholm,D,2023,79,1380.7,67.1,149.3,0.9394,0.0478,0.7231,0.0589,1.1207,0.0408,21.62,1.1,-0.23,-0.05,21.39,1.05,4.59,0.83,5.42,4.76,0.86,5.63
8471675,Sidney Crosby,C,2023,82,1268.7,273.1,6.2,1.1867,-0.5752,0.8109,-0.1832,0.193,0.314,25.09,-12.16,1.76,-0.0,26.85,-12.16,6.47,-1.1,5.37,6.47,-1.1,5.37
8477956,David Pastrnak,R,2023,82,1238.9,297.2,4.2,1.1644,-0.5645,0.8007,-0.1675,0.1585,0.3197,24.04,-11.66,1.94,-0.0,25.98,-11.66,6.31,-1.02,5.29,6.31,-1.02,5.29
8476468,J.T. Miller,C,2023,81,1105.6,288.7,87.5,0.6738,0.0454,0.4633,-0.0505,-0.4852,1.4224,12.42,0.84,1.41,-0.15,13.83,0.69,4.21,1.0,5.21,4.26,1.01,5.27
8477934,Leon Draisaitl,C,2023,81,1283.5,257.8,41.4,1.1034,-0.6016,0.7729,-0.1017,0.0644,0.1797,23.6,-12.87,2.53,0.03,26.13,-12.84,6.39,-1.2,5.19,6.47,-1.21,5.25
8480015,Owen Tippett,R,2023,78,1027.3,197.8,2.5,0.8748,0.0662,0.6076,-0.0126,-0.2276,1.4262,14.98,1.13,0.31,-0.0,15.29,1.13,4.13,0.92,5.05,4.34,0.97,5.31
8476389,Vincent Trocheck,C,2023,82,1263.1,269.2,129.8,0.4115,0.1125,0.2338,0.0295,-0.7805,1.4766,8.66,2.37,0.13,0.31,8.79,2.68,3.6,1.44,5.04,3.6,1.44,5.04
8479314,Matthew Tkachuk,L,2023,80,1062.0,306.8,23.9,0.7467,-0.0508,0.6403,-0.0215,-0.5164,1.201,13.22,-0.9,1.27,-0.0,14.49,-0.9,4.21,0.68,4.89,4.32,0.7,5.01
8477500,Bo Horvat,C,2023,81,1229.0,233.0,57.6,0.803,-0.2501,0.5549,-0.0477,-0.3184,0.8285,16.45,-5.12,0.67,-0.06,17.12,-5.18,4.81,0.04,4.85,4.87,0.04,4.91
8476454,Ryan Nugent-Hopkins,C,2023,80,1101.5,251.2,133.2,0.7101,-0.253,0.4899,-0.048,-0.4392,0.8232,13.04,-4.64,3.76,-0.09,16.8,-4.73,4.71,0.1,4.81,4.83,0.1,4.93
8479675,Trevor Moore,L,2023,82,1135.8,140.6,133.9,0.5656,0.0846,0.3813,0.0203,-0.6197,1.4299,10.71,1.6,0.24,0.13,10.95,1.73,3.64,1.13,4.77,3.64,1.13,4.77
8478493,Joel Eriksson Ek,C,2023,77,1022.2,281.4,179.2,0.4107,0.1891,0.3352,0.0504,-0.8832,1.6089,7.0,3.22,1.89,-0.29,8.89,2.93,3.39,1.37,4.76,3.61,1.46,5.07
8482109,Alexis Lafreniere,L,2023,82,1252.6,94.2,2.4,0.8761,-0.2513,0.6768,0.0013,-0.2943,0.7773,18.29,-5.25,-0.2,-0.0,18.09,-5.25,4.75,-0.07,4.68,4.75,-0.07,4.68
8477404,Jake Guentzel,C,2023,67,1047.5,217.8,3.1,1.0438,-0.313,0.7418,-0.0832,-0.0238,0.7384,18.22,-5.46,0.84,0.0,19.06,-5.46,4.81,-0.15,4.66,5.89,-0.18,5.7
8480012,Elias Pettersson,C,2023,82,1111.0,294.8,111.3,0.6007,-0.0942,0.4324,-0.0392,-0.6007,1.132,11.12,-1.74,1.28,0.07,12.4,-1.67,4.02,0.63,4.65,4.02,0.63,4.65
8477493,Aleksander Barkov,C,2023,73,954.3,241.9,140.9,0.8221,-0.1391,0.5918,0.0252,-0.3173,0.9776,13.07,-2.21,1.84,0.05,14.91,-2.16,4.2,0.44,4.64,4.72,0.49,5.21
8480797,Joel Farabee,L,2023,81,1101.1,181.0,4.8,0.7874,-0.0735,0.5508,-0.0167,-0.3457,1.1509,14.45,-1.35,-0.3,0.0,14.15,-1.35,4.01,0.54,4.55,4.06,0.55,4.61
8475184,Chris Kreider,L,2023,82,1051.5,270.8,127.0,0.4362,0.0561,0.3782,0.0207,-0.8753,1.3726,7.65,0.98,1.9,0.08,9.55,1.06,3.46,1.04,4.5,3.46,1.04,4.5
8476479,Phillip Danault,L,2023,78,1078.8,135.6,136.1,0.5452,0.0939,0.3975,0.0497,-0.6766,1.4192,9.8,1.69,0.09,-0.13,9.89,1.56,3.38,1.07,4.45,3.55,1.12,4.68
8477939,William Nylander,C,2023,82,1197.2,262.4,76.2,0.6999,-0.3166,0.4965,-0.0682,-0.4662,0.7161,13.97,-6.32,1.6,0.13,15.57,-6.19,4.57,-0.12,4.45,4.57,-0.12,4.45
8478038,Devon Toews,D,2023,82,1494.1,130.2,222.2,0.8232,-0.2163,0.6682,-0.0608,0.9431,-0.3677,20.5,-5.39,-0.09,-0.06,20.41,-5.45,4.58,-0.15,4.43,4.58,-0.15,4.43
8478427,Sebastian Aho,R,2023,78,1106.5,214.9,132.6,0.8287,-0.3696,0.587,-0.0102,-0.2991,0.5522,15.28,-6.82,1.02,0.27,16.3,-6.55,4.59,-0.22,4.37,4.83,-0.23,4.59
8479542,Brandon Hagel,L,2023,82,1240.4,90.4,158.0,0.6025,-0.1692,0.4603,-0.014,-0.6248,0.9567,12.46,-3.5,0.16,0.2,12.62,-3.3,4.02,0.34,4.36,4.02,0.34,4.36
8477409,Carter Verhaeghe,C,2023,76,1058.0,233.1,1.2,0.8783,-0.1984,0.6389,-0.0059,-0.2519,0.8902,15.49,-3.5,-0.56,-0.0,14.93,-3.5,4.15,0.19,4.34,4.48,0.2,4.68
8477933,Sam Reinhart,C,2023,82,1089.0,293.7,171.9,0.4168,-0.0674,0.2654,0.0243,-0.8014,1.1221,7.56,-1.22,2.0,0.1,9.56,-1.12,3.59,0.74,4.33,3.59,0.74,4.33
8475726,Tyler Toffoli,C,2023,79,1032.8,241.9,0.9,0.815,-0.2124,0.5911,-0.0483,-0.3307,0.9046,14.03,-3.66,1.06,0.0,15.09,-3.66,4.16,0.15,4.31,4.32,0.16,4.47
8482740,Wyatt Johnston,C,2023,82,1096.6,138.9,110.6,0.6856,-0.1018,0.4293,0.028,-0.4276,1.0496,12.53,-1.86,-0.2,0.05,12.33,-1.81,3.79,0.5,4.29,3.79,0.5,4.29
8476887,Filip Forsberg,L,2023,82,1171.7,276.6,2.1,0.8407,-0.4207,0.5721,-0.1551,-0.2602,0.5949,16.42,-8.22,1.13,0.0,17.55,-8.22,4.79,-0.51,4.28,4.79,-0.51,4.28
8476539,Jonathan Marchessault,C,2023,82,1123.8,277.4,0.7,0.6918,-0.2214,0.4866,-0.0912,-0.4725,0.9296,12.96,-4.15,0.71,0.0,13.67,-4.15,4.08,0.14,4.22,4.08,0.14,4.22
8477503,Max Domi,L,2023,80,983.0,94.3,0.3,1.0626,-0.2699,0.8093,-0.0368,-0.0536,0.7781,17.41,-4.42,0.08,0.0,17.49,-4.42,4.3,-0.09,4.21,4.41,-0.09,4.32
8475754,Brock Nelson,C,2023,82,1162.9,225.5,23.7,0.7708,-0.3152,0.5544,-0.1132,-0.3824,0.7639,14.94,-6.11,0.09,-0.01,15.03,-6.12,4.32,-0.18,4.14,4.32,-0.18,4.14
8475810,Bryan Rust,R,2023,62,914.2,149.5,89.4,0.945,-0.2011,0.6981,-0.0804,-0.1777,0.9593,14.4,-3.06,0.37,0.01,14.77,-3.05,3.94,0.18,4.12,5.21,0.24,5.45
8477949,Alex Tuch,R,2023,75,1076.5,187.1,115.9,0.6863,-0.2297,0.4983,-0.0374,-0.4952,0.8592,12.31,-4.12,0.89,-0.06,13.2,-4.18,3.97,0.13,4.1,4.34,0.14,4.48
8477940,Nikolaj Ehlers,L,2023,82,1083.2,174.2,0.5,0.7989,-0.2552,0.545,-0.0288,-0.3169,0.7995,14.42,-4.61,0.22,0.0,14.64,-4.61,4.06,-0.02,4.04,4.06,-0.02,4.04
8478449,Roope Hintz,L,2023,80,1021.3,197.4,86.1,0.5573,-0.1205,0.4173,0.0006,-0.6723,1.0395,9.49,-2.05,1.98,0.11,11.47,-1.94,3.59,0.45,4.04,3.68,0.46,4.14
8480002,Nico Hischier,C,2023,71,968.3,232.2,93.6,0.9077,-0.2971,0.6162,-0.0469,-0.1704,0.7338,14.65,-4.79,-0.35,0.02,14.3,-4.77,4.05,-0.02,4.03,4.68,-0.02,4.65
8475166,John Tavares,C,2023,80,1121.1,231.0,1.0,0.464,-0.1292,0.282,-0.08,-0.7236,1.1027,8.67,-2.41,2.14,0.0,10.81,-2.41,3.54,0.41,3.95,3.63,0.42,4.05
8477504,Josh Morrissey,D,2023,81,1621.5,258.2,8.1,0.635,-0.1781,0.4979,-0.0631,0.7369,-0.289,17.16,-4.81,-0.67,-0.0,16.49,-4.81,3.96,-0.03,3.93,4.01,-0.03,3.98
8477494,Jonathan Drouin,L,2023,79,1108.6,282.5,0.5,0.6793,-0.2265,0.5166,-0.0509,-0.5276,0.879,12.55,-4.19,-0.55,0.0,12.0,-4.19,3.79,0.13,3.92,3.93,0.13,4.07
8476460,Mark Scheifele,C,2023,74,1204.8,226.0,3.3,0.5809,-0.2626,0.3836,-0.0228,-0.5913,0.7786,11.66,-5.27,0.77,-0.0,12.43,-5.27,3.92,-0.02,3.9,4.34,-0.02,4.32
8478483,Mitchell Marner,C,2023,69,1038.1,207.4,135.7,0.569,-0.2184,0.3971,-0.0103,-0.6286,0.8546,9.85,-3.78,1.43,0.27,11.28,-3.51,3.66,0.24,3.9,4.35,0.29,4.63
8475794,Tyler Seguin,C,2023,68,900.9,116.7,69.5,0.9108,-0.2136,0.6283,-0.0805,-0.1763,0.9344,13.68,-3.21,0.66,-0.04,14.34,-3.25,3.79,0.11,3.9,4.57,0.13,4.7
8482093,Seth Jarvis,C,2023,81,1069.4,225.4,161.7,0.3652,0.0324,0.3105,0.1004,-0.9497,1.2455,6.51,0.58,-0.35,0.02,6.16,0.6,2.9,0.97,3.87,2.94,0.98,3.92
8475760,Nick Bjugstad,C,2023,76,999.1,116.4,158.6,0.4498,0.0728,0.3165,-0.007,-0.7865,1.4337,7.49,1.21,0.14,-0.05,7.63,1.16,2.91,0.95,3.86,3.14,1.02,4.16
8478439,Travis Konecny,C,2023,76,1100.5,216.4,116.6,0.5003,-0.0881,0.3537,0.0076,-0.7228,1.0973,9.18,-1.62,-0.78,0.08,8.4,-1.54,3.24,0.6,3.84,3.5,0.65,4.14
