player_id,player_name,position,team,season,GP,GAR_O,GAR_D,OWS,DWS,WS,WS_82
8475193,Tomas Tatar,L,DET,2015,81,0.12,0.02,0.556,0.093,0.649,0.657
8471956,Andrew Desjardins,L,CHI,2015,77,0.02,0.12,0.09,0.543,0.633,0.674
8476235,Justin Fontaine,R,MIN,2015,60,0.0,0.16,0.0,0.617,0.617,0.843
8475745,Charlie Coyle,C,MIN,2015,82,-0.59,0.16,0.0,0.617,0.617,0.617
8468208,Joel Ward,R,SJS,2015,79,0.16,-0.16,0.615,0.0,0.615,0.639
8470317,Nate Guenin,D,COL,2015,29,-0.0,0.1,-0.0,0.61,0.61,1.726
8476483,Rickard Rakell,C,ANA,2015,72,0.15,0.07,0.412,0.192,0.604,0.688
8471346,Kris Versteeg,R,CAR,2015,77,0.08,0.08,0.297,0.297,0.594,0.632
8475268,Gabriel Bourque,L,NSH,2015,22,0.01,0.26,0.022,0.572,0.594,2.213
8477901,Daniel Carr,L,MTL,2015,23,0.12,0.0,0.592,0.0,0.592,2.111
8473584,Andrew MacDonald,D,PHI,2015,28,0.06,0.1,0.222,0.37,0.592,1.734
8475763,Kevin Hayes,C,NYR,2015,79,0.1,-0.0,0.569,-0.0,0.569,0.591
8471710,Taylor Chorney,D,WSH,2015,55,-0.04,0.25,0.0,0.564,0.564,0.841
8471794,Darren Helm,L,DET,2015,77,0.12,-0.86,0.556,0.0,0.556,0.592
8470104,Tom Gilbert,D,MTL,2015,45,-0.04,0.11,0.0,0.543,0.543,0.989
8476470,Nathan Beaulieu,D,MTL,2015,64,-0.46,0.11,0.0,0.543,0.543,0.696
8470617,Mike Richards,C,WSH,2015,39,0.0,0.24,0.0,0.541,0.541,1.138
8476386,Shane Prince,L,OTT,2015,62,0.03,0.03,0.268,0.268,0.536,0.709
8471276,David Krejci,C,BOS,2015,72,-0.18,0.14,0.0,0.523,0.523,0.596
8471742,Cody Franson,D,BUF,2015,59,0.12,-0.11,0.508,0.0,0.508,0.706
8475832,Tom Kuhnhackl,R,PIT,2015,42,0.03,0.1,0.116,0.387,0.503,0.983
8475613,Nate Prosser,D,MIN,2015,53,-0.02,0.13,0.0,0.501,0.501,0.776
8477845,Trevor van Riemsdyk,D,CHI,2015,82,-0.18,0.11,0.0,0.497,0.497,0.497
8474189,Lars Eller,C,MTL,2015,79,-0.65,0.1,0.0,0.494,0.494,0.512
8475279,Ben Chiarot,D,WPG,2015,70,-0.04,0.06,0.0,0.492,0.492,0.577
8476960,Andreas Athanasiou,L,DET,2015,37,0.04,0.06,0.185,0.278,0.464,1.027
8474098,Colton Sceviour,C,DAL,2015,71,0.01,0.16,0.027,0.432,0.459,0.53
8476368,Fredrik Claesson,D,OTT,2015,16,0.0,0.05,0.0,0.447,0.447,2.29
8476419,Jean-Gabriel Pageau,C,OTT,2015,82,0.05,-0.62,0.447,0.0,0.447,0.447
8474089,Brad Malone,C,CAR,2015,57,-0.04,0.12,0.0,0.445,0.445,0.641
8473560,Korbinian Holzer,D,ANA,2015,30,-0.0,0.16,-0.0,0.439,0.439,1.201
8475780,Chris Wagner,C,COL,2015,43,-0.0,0.07,-0.0,0.427,0.427,0.815
8470180,Eric Nystrom,L,NSH,2015,46,0.0,0.19,0.0,0.418,0.418,0.745
8474565,Alex Pietrangelo,D,STL,2015,73,-1.56,0.1,0.0,0.416,0.416,0.468
8475770,Emerson Etem,R,VAN,2015,58,0.04,0.05,0.185,0.231,0.416,0.588
8476460,Mark Scheifele,C,WPG,2015,71,-0.32,0.05,0.0,0.41,0.41,0.474
8475250,Andrej Nestrasil,C,CAR,2015,55,0.09,0.02,0.334,0.074,0.408,0.609
8475184,Chris Kreider,L,NYR,2015,79,0.07,-0.04,0.399,0.0,0.399,0.414
8471976,David Desharnais,C,MTL,2015,65,-0.71,0.08,0.0,0.395,0.395,0.498
8475798,Mikael Granlund,R,MIN,2015,82,-0.02,0.1,0.0,0.386,0.386,0.386
8474068,Kyle Turris,C,OTT,2015,57,-0.38,0.04,0.0,0.357,0.357,0.514
8471862,Colin Greening,C,TOR,2015,31,0.09,0.0,0.35,0.0,0.35,0.925
8477512,Frederik Gauthier,C,TOR,2015,7,0.0,0.09,0.0,0.35,0.35,4.096
8475754,Brock Nelson,C,NYI,2015,81,-0.12,0.12,0.0,0.344,0.344,0.348
8474602,Justin Schultz,D,EDM,2015,63,-0.32,0.08,0.0,0.341,0.341,0.443
8474589,Tyler Ennis,L,BUF,2015,23,0.06,0.02,0.254,0.085,0.339,1.207
8476476,Joe Morrow,D,BOS,2015,33,0.09,-0.06,0.337,0.0,0.337,0.836
8468674,Deryk Engelland,D,CGY,2015,69,-0.08,0.04,0.0,0.324,0.324,0.385
8474642,Lance Bouma,L,CGY,2015,44,0.04,-0.38,0.324,0.0,0.324,0.604
8470201,Jiri Hudler,R,CGY,2015,72,-1.26,0.04,0.0,0.324,0.324,0.369
8476279,Jyrki Jokipakka,D,DAL,2015,58,-0.01,0.12,0.0,0.324,0.324,0.458
8477300,Viktor Svedberg,D,CHI,2015,27,-0.02,0.07,0.0,0.317,0.317,0.961
8477444,Andre Burakovsky,L,WSH,2015,79,0.12,0.02,0.271,0.045,0.316,0.328
8474581,Jake Gardiner,D,TOR,2015,79,-0.91,0.08,0.0,0.311,0.311,0.323
8475786,Zach Hyman,C,TOR,2015,16,0.04,0.04,0.155,0.155,0.311,1.593
8476919,Chris Tierney,C,SJS,2015,79,0.02,0.06,0.077,0.231,0.308,0.319
8471657,Cody McLeod,L,COL,2015,82,0.05,-0.24,0.305,0.0,0.305,0.305
8474717,Mark Barberio,D,MTL,2015,30,-0.06,0.06,0.0,0.296,0.296,0.809
8475758,Devante Smith-Pelly,R,MTL,2015,64,-0.25,0.06,0.0,0.296,0.296,0.379
8469469,R.J. Umberger,C,PHI,2015,39,0.08,0.0,0.296,0.0,0.296,0.622
8475795,Dylan McIlrath,D,NYR,2015,34,-0.02,0.05,0.0,0.285,0.285,0.687
8470619,Brian Boyle,C,TBL,2015,75,0.06,-0.54,0.284,0.0,0.284,0.311
8471498,Jannik Hansen,R,VAN,2015,67,-0.1,0.06,0.0,0.277,0.277,0.339
8471490,Adam Cracknell,R,VAN,2015,52,0.02,0.04,0.092,0.185,0.277,0.437
8476302,Frank Corrado,D,TOR,2015,39,0.07,-0.05,0.272,0.0,0.272,0.572
8469759,Vernon Fiddler,C,DAL,2015,82,0.1,-0.84,0.27,0.0,0.27,0.27
8473914,Mark Letestu,C,EDM,2015,82,0.06,-0.5,0.255,0.0,0.255,0.255
8475796,Mark Pysyk,D,BUF,2015,55,0.06,-0.02,0.254,0.0,0.254,0.379
8477933,Sam Reinhart,C,BUF,2015,79,-0.05,0.06,0.0,0.254,0.254,0.264
8477213,Tim Schaller,C,BUF,2015,17,0.0,0.06,0.0,0.254,0.254,1.225
8474588,Viktor Tikhonov,R,ARI,2015,50,0.06,-0.01,0.251,0.0,0.251,0.412
8475797,Jarred Tinordi,D,ARI,2015,10,0.0,0.06,0.0,0.251,0.251,2.06
8475175,Magnus Paajarvi,L,STL,2015,48,0.04,0.02,0.167,0.083,0.25,0.427
8471681,Jack Skille,R,COL,2015,73,0.02,0.02,0.122,0.122,0.244,0.274
8477445,Hunter Shinkaruk,C,CGY,2015,8,0.03,0.0,0.243,0.0,0.243,2.492
8477501,Valeri Nichushkin,R,DAL,2015,79,0.03,0.06,0.081,0.162,0.243,0.252
8476539,Jonathan Marchessault,C,TBL,2015,45,0.01,0.04,0.047,0.19,0.237,0.432
8475098,Tyler Bozak,C,TOR,2015,57,-0.05,0.06,0.0,0.233,0.233,0.335
8470110,Trevor Daley,D,PIT,2015,82,-0.85,0.06,0.0,0.232,0.232,0.232
8473565,Brian Strait,D,NYI,2015,52,-0.04,0.08,0.0,0.229,0.229,0.361
8473992,Justin Falk,D,CBJ,2015,24,0.0,0.06,0.0,0.228,0.228,0.778
8465058,Michal Rozsival,D,CHI,2015,51,-0.14,0.05,0.0,0.226,0.226,0.364
8471762,Chris VandeVelde,C,PHI,2015,79,-0.02,0.06,0.0,0.222,0.222,0.23
8477290,Michael Raffl,L,PHI,2015,82,-0.16,0.06,0.0,0.222,0.222,0.222
8473468,Eric Gryba,D,EDM,2015,53,-0.1,0.05,0.0,0.213,0.213,0.329
8476480,Vladislav Namestnikov,C,TBL,2015,80,-1.05,0.04,0.0,0.19,0.19,0.194
8476525,Colin Miller,D,BOS,2015,38,0.05,-0.02,0.187,0.0,0.187,0.403
8467967,Chris Kelly,C,BOS,2015,10,0.0,0.05,0.0,0.187,0.187,1.533
8477946,Dylan Larkin,C,DET,2015,80,-0.51,0.04,0.0,0.185,0.185,0.19
8477997,Nikita Tryamkin,D,VAN,2015,13,0.0,0.04,0.0,0.185,0.185,1.165
8477453,Chris Bigras,D,COL,2015,31,-0.03,0.03,0.0,0.183,0.183,0.484
8477507,Nikita Zadorov,D,COL,2015,22,-0.03,0.03,0.0,0.183,0.183,0.682
8477929,Dennis Rasmussen,C,CHI,2015,44,0.02,0.02,0.09,0.09,0.181,0.337
8477220,Nate Schmidt,D,WSH,2015,72,0.08,-0.08,0.18,0.0,0.18,0.205
8475200,Dmitry Orlov,D,WSH,2015,82,-0.24,0.08,0.0,0.18,0.18,0.18
8478566,Sergey Kalinin,C,NJD,2015,78,-0.04,0.04,0.0,0.174,0.174,0.182
8470854,Tanner Glass,L,NYR,2015,56,-0.02,0.03,0.0,0.171,0.171,0.25
8473426,Mike Weber,D,BUF,2015,45,-0.04,0.04,0.0,0.169,0.169,0.308
8473465,Jamie McGinn,L,BUF,2015,84,-0.28,0.04,0.0,0.169,0.169,0.165
8475235,Nicolas Deslauriers,L,BUF,2015,70,0.04,-0.02,0.169,0.0,0.169,0.198
8471811,Cal O'Reilly,C,BUF,2015,23,0.04,0.0,0.169,0.0,0.169,0.604
8474571,Mikkel Boedker,L,ARI,2015,80,-1.2,0.04,0.0,0.167,0.167,0.172
8474094,Matt Halischuk,R,WPG,2015,30,0.0,0.02,0.0,0.164,0.164,0.449
8470877,David Jones,R,CGY,2015,75,-0.08,0.02,0.0,0.162,0.162,0.177
8478562,Jakub Nakladal,D,CGY,2015,26,-0.2,0.02,0.0,0.162,0.162,0.511
8477903,Garnet Hathaway,R,CGY,2015,14,0.0,0.02,0.0,0.162,0.162,0.949
8475810,Bryan Rust,R,PIT,2015,41,0.02,0.02,0.077,0.077,0.155,0.31
8466393,Pascal Dupuis,R,PIT,2015,18,-0.02,0.04,0.0,0.155,0.155,0.705
8476331,Dylan DeMelo,D,SJS,2015,45,0.02,0.02,0.077,0.077,0.154,0.28
8471804,Nathan Gerbe,C,CAR,2015,46,-0.2,0.04,0.0,0.148,0.148,0.265
8471296,Alexei Emelin,D,MTL,2015,72,-0.26,0.03,0.0,0.148,0.148,0.169
8477413,Sven Andrighetto,R,MTL,2015,44,-0.11,0.03,0.0,0.148,0.148,0.276
8476906,Shayne Gostisbehere,D,PHI,2015,64,-0.28,0.04,0.0,0.148,0.148,0.19
8476393,Nick Cousins,C,PHI,2015,36,-0.02,0.04,0.0,0.148,0.148,0.337
8471283,Brandon Prust,L,VAN,2015,35,-0.0,0.03,-0.0,0.139,0.139,0.325
8476772,Brian O'Neill,R,NJD,2015,22,-0.01,0.03,0.0,0.13,0.13,0.485
8470755,Brad Richardson,C,ARI,2015,82,-0.08,0.03,0.0,0.126,0.126,0.126
8475194,Philip Samuelsson,D,ARI,2015,4,0.0,0.03,0.0,0.126,0.126,2.575
8477715,Tyler Gaudet,C,ARI,2015,14,0.0,0.03,0.0,0.126,0.126,0.736
8468505,Steve Ott,C,STL,2015,21,0.0,0.03,0.0,0.125,0.125,0.488
8477902,Dennis Everberg,R,COL,2015,15,0.0,0.02,0.0,0.122,0.122,0.667
8464989,Matt Cullen,C,PIT,2015,82,0.03,-0.1,0.116,0.0,0.116,0.116
8475820,Joonas Donskoi,R,SJS,2015,76,-0.33,0.03,0.0,0.115,0.115,0.124
8474613,Derek Stepan,C,NYR,2015,72,-0.62,0.02,0.0,0.114,0.114,0.13
8470775,Nate Thompson,C,ANA,2015,48,-0.04,0.04,0.0,0.11,0.11,0.188
8475774,Petter Granberg,D,NSH,2015,27,-0.01,0.05,0.0,0.11,0.11,0.334
8470601,Braydon Coburn,D,TBL,2015,80,-0.06,0.02,0.0,0.095,0.095,0.097
8476975,Cedric Paquette,C,TBL,2015,56,0.02,-0.04,0.095,0.0,0.095,0.139
8471309,Johan Franzen,R,DET,2015,2,0.02,0.0,0.093,0.0,0.093,3.801
8476479,Phillip Danault,L,CHI,2015,51,0.02,-0.03,0.09,0.0,0.09,0.145
8473573,Artem Anisimov,C,CHI,2015,77,-0.95,0.02,0.0,0.09,0.09,0.096
8478042,Viktor Arvidsson,L,NSH,2015,56,0.04,-0.0,0.088,-0.0,0.088,0.129
8476769,Bobby Farnham,R,NJD,2015,53,0.01,0.01,0.043,0.043,0.087,0.134
8473482,Jiri Tlusty,L,NJD,2015,30,-0.04,0.02,0.0,0.087,0.087,0.237
8476423,Reid Boucher,C,NJD,2015,39,-0.36,0.02,0.0,0.087,0.087,0.182
8460542,Patrik Elias,C,NJD,2015,16,-0.36,0.02,0.0,0.087,0.087,0.445
8471362,Mikhail Grabovski,C,NYI,2015,58,-0.1,0.03,0.0,0.086,0.086,0.121
8473962,Teddy Purcell,L,EDM,2015,76,-1.22,0.02,0.0,0.085,0.085,0.092
8477447,Shea Theodore,D,ANA,2015,19,-0.08,0.03,0.0,0.082,0.082,0.355
8474000,Steven Kampfer,D,FLA,2015,47,-0.03,0.01,0.0,0.082,0.082,0.143
8477448,Marko Dano,C,WPG,2015,34,-0.13,0.01,0.0,0.082,0.082,0.198
8473564,Michael Frolik,R,CGY,2015,64,0.01,-0.26,0.081,0.0,0.081,0.104
8476941,Connor Carrick,D,TOR,2015,19,0.0,0.02,0.0,0.078,0.078,0.335
8476449,Scott Harrington,D,TOR,2015,15,-0.0,0.02,-0.0,0.078,0.078,0.425
8475287,Erik Haula,L,MIN,2015,76,-0.01,0.02,0.0,0.077,0.077,0.083
8467452,Rob Scuderi,D,PIT,2015,63,0.02,-0.23,0.077,0.0,0.077,0.101
8477839,Conor Sheary,L,PIT,2015,44,-0.19,0.02,0.0,0.077,0.077,0.144
8476442,Matt Nieto,L,SJS,2015,67,0.02,-0.38,0.077,0.0,0.077,0.094
8476624,Barclay Goodrow,R,SJS,2015,14,-0.0,0.02,-0.0,0.077,0.077,0.451
8474685,Matt Calvert,L,CBJ,2015,73,0.02,-0.18,0.076,0.0,0.076,0.085
8474052,Chris Terry,L,CAR,2015,68,-0.1,0.02,0.0,0.074,0.074,0.09
8478585,Derek Ryan,C,CAR,2015,6,0.02,0.0,0.074,0.0,0.074,1.014
8475160,Kyle Clifford,L,LAK,2015,56,-0.0,0.01,-0.0,0.066,0.066,0.097
8470121,Matt Greene,D,LAK,2015,3,0.0,0.01,0.0,0.066,0.066,1.805
8474743,Zach Redmond,D,COL,2015,37,0.0,0.01,0.0,0.061,0.061,0.135
8467331,Brad Stuart,D,COL,2015,6,0.0,0.01,0.0,0.061,0.061,0.834
8477506,Ryan Pulock,D,NYI,2015,15,-0.04,0.02,0.0,0.057,0.057,0.313
8471390,Mike Santorelli,C,ANA,2015,70,-0.08,0.02,0.0,0.055,0.055,0.064
8477406,Mattias Janmark,C,DAL,2015,73,0.02,-0.06,0.054,0.0,0.054,0.061
8469466,Ales Hemsky,R,DAL,2015,75,-1.11,0.02,0.0,0.054,0.054,0.059
8476443,Xavier Ouellet,D,DET,2015,5,0.0,0.01,0.0,0.046,0.046,0.76
8477931,Tomas Nosek,L,DET,2015,6,0.0,0.01,0.0,0.046,0.046,0.634
8476867,Brendan Gaunce,C,VAN,2015,20,-0.02,0.01,0.0,0.046,0.046,0.189
8475223,Linden Vey,R,VAN,2015,41,-0.28,0.01,0.0,0.046,0.046,0.092
8477955,Jared McCann,C,VAN,2015,69,-0.47,0.01,0.0,0.046,0.046,0.055
8475209,Richard Panik,R,CHI,2015,30,-0.02,0.01,0.0,0.045,0.045,0.124
8478528,Tanner Kero,C,CHI,2015,17,0.01,-0.13,0.045,0.0,0.045,0.218
8474570,Cody Hodgson,C,NSH,2015,39,0.02,0.0,0.044,0.0,0.044,0.092
8474569,Colin Wilson,C,NSH,2015,64,-0.6,0.02,0.0,0.044,0.044,0.056
8475791,Taylor Hall,L,EDM,2015,82,-0.24,0.01,0.0,0.043,0.043,0.043
8476923,Damon Severson,D,NJD,2015,72,-0.44,0.01,0.0,0.043,0.043,0.049
8475274,Seth Helgeson,D,NJD,2015,19,-0.01,0.01,0.0,0.043,0.043,0.187
8474628,Michael Stone,D,ARI,2015,75,-1.11,0.01,0.0,0.042,0.042,0.046
8471231,Kyle Chipchura,C,ARI,2015,70,0.01,0.0,0.042,0.0,0.042,0.049
8477460,Laurent Dauphin,C,ARI,2015,8,0.0,0.01,0.0,0.042,0.042,0.429
8469506,Jason Pominville,R,MIN,2015,75,-0.97,0.01,0.0,0.039,0.039,0.042
8476293,Scott Wilson,L,PIT,2015,24,-0.05,0.01,0.0,0.039,0.039,0.132
8475842,Sam Carrick,C,TOR,2015,3,0.0,0.01,0.0,0.039,0.039,1.062
8477427,Tobias Lindberg,R,TOR,2015,6,-0.02,0.01,0.0,0.039,0.039,0.531
8476448,William Karlsson,C,CBJ,2015,81,-0.01,0.01,0.0,0.038,0.038,0.038
8477416,Oliver Bjorkstrand,R,CBJ,2015,12,-0.05,0.01,0.0,0.038,0.038,0.259
8474040,Sam Gagner,C,PHI,2015,52,-0.07,0.01,0.0,0.037,0.037,0.058
8478137,Jiri Sekac,L,ANA,2015,39,-0.01,0.01,0.0,0.027,0.027,0.058
8468635,Travis Moen,L,DAL,2015,23,0.0,0.01,0.0,0.027,0.027,0.096
8474034,Patrick Maroon,L,ANA,2015,72,-0.02,-0.02,0.0,0.0,0.0,0.0
8467423,Shawn Horcoff,C,ANA,2015,59,-0.07,-0.11,0.0,0.0,0.0,0.0
8469598,Kevin Bieksa,D,ANA,2015,71,-1.08,-0.35,0.0,0.0,0.0,0.0
8477941,Nick Ritchie,L,ANA,2015,33,-0.14,-0.02,0.0,0.0,0.0,0.0
8469490,Tim Jackman,R,ANA,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8475958,Michael Sgarbossa,C,ANA,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8476158,Harry Zolnierczyk,L,ANA,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8476384,Max Friberg,R,ANA,2015,5,0.0,0.0,0.0,0.0,0.0,0.0
8476474,Stefan Noesen,R,ANA,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8476473,Connor Murphy,D,ARI,2015,78,-0.85,-0.1,0.0,0.0,0.0,0.0
8475171,Oliver Ekman-Larsson,D,ARI,2015,74,-1.23,-0.01,0.0,0.0,0.0,0.0
8471269,Nicklas Grossmann,D,ARI,2015,58,-0.05,-0.5,0.0,0.0,0.0,0.0
8475206,Stefan Elliott,D,ARI,2015,21,-0.01,0.0,0.0,0.0,0.0,0.0
8475246,Kevin Connauton,D,ARI,2015,65,-0.79,-0.05,0.0,0.0,0.0,0.0
8471703,Steve Downie,R,ARI,2015,26,-0.01,0.0,0.0,0.0,0.0,0.0
8474005,Alex Grant,D,ARI,2015,5,0.0,0.0,0.0,0.0,0.0,0.0
8475414,Craig Cunningham,L,ARI,2015,10,0.0,0.0,0.0,0.0,0.0,0.0
8471691,Martin Hanzal,C,ARI,2015,64,-0.48,-0.14,0.0,0.0,0.0,0.0
8471856,Joe Vitale,C,ARI,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8473722,John Scott,L,ARI,2015,12,0.0,0.0,0.0,0.0,0.0,0.0
8474138,Dustin Jeffrey,L,ARI,2015,7,-0.02,0.0,0.0,0.0,0.0,0.0
8474554,Eric Selleck,L,ARI,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8468535,Antoine Vermette,C,ARI,2015,76,-0.64,-0.09,0.0,0.0,0.0,0.0
8476191,Kevan Miller,D,BOS,2015,75,-0.05,-0.16,0.0,0.0,0.0,0.0
8471717,Adam McQuaid,D,BOS,2015,64,-0.1,-0.24,0.0,0.0,0.0,0.0
8473492,Matt Beleskey,L,BOS,2015,80,-0.05,0.0,0.0,0.0,0.0,0.0
8474625,Jimmy Hayes,R,BOS,2015,75,-0.24,-0.04,0.0,0.0,0.0,0.0
8474736,Zac Rinaldo,C,BOS,2015,52,-0.02,-0.0,0.0,-0.0,0.0,0.0
8478366,Frank Vatrano,C,BOS,2015,39,-0.04,-0.01,0.0,0.0,0.0,0.0
8475292,Tyler Randell,R,BOS,2015,27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8478564,Joonas Kemppainen,C,BOS,2015,44,-0.02,-0.2,0.0,0.0,0.0,0.0
8474019,Tommy Cross,D,BOS,2015,3,0.0,-0.01,0.0,0.0,0.0,0.0
8475625,Matt Irwin,D,BOS,2015,2,-0.01,0.0,0.0,0.0,0.0,0.0
8476435,Alex Khokhlachev,C,BOS,2015,5,0.0,0.0,0.0,0.0,0.0,0.0
8476495,Seth Griffith,C,BOS,2015,4,-0.02,0.0,0.0,0.0,0.0,0.0
8478569,Noel Acciari,C,BOS,2015,19,-0.0,-0.1,-0.0,0.0,0.0,0.0
8470324,Josh Gorges,D,BUF,2015,77,-0.19,-0.68,0.0,0.0,0.0,0.0
8469470,Carlo Colaiacovo,D,BUF,2015,36,-0.01,0.0,0.0,0.0,0.0,0.0
8467330,David Legwand,C,BUF,2015,79,-0.02,0.0,0.0,0.0,0.0,0.0
8476401,Daniel Catenacci,C,BUF,2015,11,0.0,0.0,0.0,0.0,0.0,0.0
8477392,Hudson Fasching,R,BUF,2015,7,0.0,0.0,0.0,0.0,0.0,0.0
8477473,Justin Bailey,R,BUF,2015,8,0.0,0.0,0.0,0.0,0.0,0.0
8479268,Casey Nelson,D,BUF,2015,7,-0.06,-0.0,0.0,-0.0,0.0,0.0
8475321,Phil Varone,C,BUF,2015,6,0.0,0.0,0.0,0.0,0.0,0.0
8476766,Cole Schneider,L,BUF,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8477244,Chad Ruhwedel,D,BUF,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8478542,Evan Rodrigues,L,BUF,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8467407,Brian Gionta,R,BUF,2015,79,-0.77,-0.14,0.0,0.0,0.0,0.0
8474661,Michal Jordan,D,CAR,2015,36,-0.02,0.0,0.0,0.0,0.0,0.0
8476465,Ryan Murphy,D,CAR,2015,35,-0.14,0.0,0.0,0.0,0.0,0.0
8478396,Noah Hanifin,D,CAR,2015,79,-1.08,-0.03,0.0,0.0,0.0,0.0
8476858,Phillip Di Giuseppe,L,CAR,2015,41,-0.1,-0.03,0.0,0.0,0.0,0.0
8476934,Brock McGinn,L,CAR,2015,21,-0.02,-0.0,0.0,-0.0,0.0,0.0
8477887,Patrick Brown,C,CAR,2015,7,0.0,0.0,0.0,0.0,0.0,0.0
8475980,Brody Sutter,C,CAR,2015,8,0.0,0.0,0.0,0.0,0.0,0.0
8476944,Brendan Woods,L,CAR,2015,5,0.0,0.0,0.0,0.0,0.0,0.0
8476953,Trevor Carrick,D,CAR,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8477566,Sergey Tolchinsky,L,CAR,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8476437,Victor Rask,C,CAR,2015,80,-0.95,-0.03,0.0,0.0,0.0,0.0
8475233,David Savard,D,CBJ,2015,65,-0.06,0.0,0.0,0.0,0.0,0.0
8474774,Dalton Prout,D,CBJ,2015,64,-0.14,-0.13,0.0,0.0,0.0,0.0
8474597,Cody Goloubef,D,CBJ,2015,42,-0.06,-0.08,0.0,0.0,0.0,0.0
8473550,Andrew Bodnarchuk,D,CBJ,2015,37,-0.01,-0.04,0.0,0.0,0.0,0.0
8469492,Fedor Tyutin,D,CBJ,2015,61,-0.04,-0.76,0.0,0.0,0.0,0.0
8471504,Rene Bourque,R,CBJ,2015,49,-0.02,0.0,0.0,0.0,0.0,0.0
8477510,Kerby Rychel,L,CBJ,2015,32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8470169,Gregory Campbell,C,CBJ,2015,82,-0.06,-0.26,0.0,0.0,0.0,0.0
8470920,David Clarkson,R,CBJ,2015,23,-0.02,0.0,0.0,0.0,0.0,0.0
8471766,Jared Boll,R,CBJ,2015,30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8478567,Dean Kukan,D,CBJ,2015,8,0.0,0.0,0.0,0.0,0.0,0.0
8476981,Josh Anderson,R,CBJ,2015,12,0.0,0.0,0.0,0.0,0.0,0.0
8477495,Seth Jones,D,CBJ,2015,81,-1.62,-0.18,0.0,0.0,0.0,0.0
8475808,Michael Chaput,C,CBJ,2015,8,0.0,0.0,0.0,0.0,0.0,0.0
8475829,John Ramage,D,CBJ,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8476394,Michael Paliotta,D,CBJ,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8477947,Sonny Milano,L,CBJ,2015,3,0.0,0.0,0.0,0.0,0.0,0.0
8478541,Markus Hannikainen,L,CBJ,2015,4,0.0,0.0,0.0,0.0,0.0,0.0
8471677,Jack Johnson,D,CBJ,2015,60,-1.16,-0.6,0.0,0.0,0.0,0.0
8476850,Ryan Murray,D,CBJ,2015,82,-1.25,-1.14,0.0,0.0,0.0,0.0
8476462,Dougie Hamilton,D,CGY,2015,82,-0.31,-0.08,0.0,0.0,0.0,0.0
8477591,Josh Jooris,R,CGY,2015,59,-0.05,-0.01,0.0,0.0,0.0,0.0
8471222,Ladislav Smid,D,CGY,2015,22,0.0,0.0,0.0,0.0,0.0,0.0
8475650,Brandon Bollig,L,CGY,2015,54,-0.04,-0.04,0.0,0.0,0.0,0.0
8476452,Tyler Wotherspoon,D,CGY,2015,11,0.0,0.0,0.0,0.0,0.0,0.0
8476967,Brett Kulak,D,CGY,2015,8,0.0,0.0,0.0,0.0,0.0,0.0
8474683,Derek Grant,C,CGY,2015,15,-0.01,-0.05,0.0,0.0,0.0,0.0
8469770,Dennis Wideman,D,CGY,2015,51,-0.82,-0.23,0.0,0.0,0.0,0.0
8470162,Matt Stajan,C,CGY,2015,80,-0.0,-0.5,-0.0,0.0,0.0,0.0
8475213,Drew Shore,C,CGY,2015,2,0.0,-0.01,0.0,0.0,0.0,0.0
8475844,Kenny Agostino,L,CGY,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8475878,Freddie Hamilton,C,CGY,2015,4,0.0,0.0,0.0,0.0,0.0,0.0
8476505,Turner Elson,C,CGY,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8476890,Patrick Sieloff,D,CGY,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8477486,Emile Poirier,L,CGY,2015,2,0.0,0.0,0.0,0.0,0.0,0.0
8478430,Oliver Kylington,D,CGY,2015,1,0.0,0.0,0.0,0.0,0.0,0.0
8471664,Mason Raymond,L,CGY,2015,29,-0.26,0.0,0.0,0.0,0.0,0.0
8475907,Micheal Ferland,L,CGY,2015,71,-0.49,-0.04,0.0,0.0,0.0,0.0
8474150,Mikael Backlund,C,CGY,2015,82,-0.5,-0.3,0.0,0.0,0.0,0.0
8470966,Mark Giordano,D,CGY,2015,82,-1.28,-1.04,0.0,0.0,0.0,0.0
8474577,Joe Colborne,C,CGY,2015,73,-1.16,-0.1,0.0,0.0,0.0,0.0
8474673,TJ Brodie,D,CGY,2015,70,-1.27,-1.43,0.0,0.0,0.0,0.0
8471769,Niklas Hjalmarsson,D,CHI,2015,81,0.0,-0.53,0.0,0.0,0.0,0.0
