player_id,player_name,position,season,GP,toi_min,daily_GP,age,curr_O,curr_D,curr_O_se,curr_D_se,prior_O,prior_D,prior_O_se,prior_D_se,cf_O,cf_D,cf_total,cf_O_se,cf_D_se,data_weight_O,data_weight_D,retain_O,retain_D,composite_O,composite_D,PV_O,PV_D,IV_O,IV_D,GV_O,GV_D,OOI_O,OOI_D,RAPM_O,RAPM_D,PP_rate,PK_rate,sit_pk,sit_pp,sit_5v5,EV_O_GAR,EV_D_GAR,PP_GAR,PK_GAR,GAR_O,GAR_D,WAR_O,WAR_D,WAR,WAR_82
8474584,Michael Del Zotto,D,2015,52,963.5,52,26.0,-0.2259,0.1585,0.2734,0.1367,0.0,0.0,0.4,0.2,-0.154,0.108,-0.0459,0.2257,0.1128,0.682,0.682,0.737,0.87,-0.2259,0.1585,-0.1044,0.0106,-0.3806,0.3108,-0.4888,0.0363,0.9697,-1.0025,0.1246,-0.1056,-0.1308,-0.0427,126.6,68.8,963.5,-2.47,1.73,-0.15,-0.09,-2.62,1.64,-0.02,0.62,0.6,0.95
8473564,Michael Frolik,R,2015,64,847.6,64,28.0,0.3216,0.043,0.2915,0.1457,0.0,0.0,0.4,0.2,0.2101,0.0281,0.2382,0.2356,0.1178,0.653,0.653,0.729,0.871,0.3216,0.043,0.2391,0.0595,-0.9655,1.3077,0.1804,0.1057,-0.2773,0.7436,0.308,0.1866,-0.0,0.0504,107.2,24.7,847.6,2.97,0.4,-0.0,0.09,2.97,0.49,1.2,0.51,1.71,2.19
8473546,Michael Grabner,R,2015,80,877.3,80,29.0,-0.3943,-0.0632,0.2865,0.1432,0.0,0.0,0.4,0.2,-0.2606,-0.0418,-0.3024,0.2329,0.1165,0.661,0.661,0.725,0.872,-0.3943,-0.0632,-0.2956,0.0558,-1.8624,1.099,-0.7878,0.0912,-1.6605,0.2423,-0.0173,0.252,0.0,0.1613,238.0,7.1,877.3,-3.81,-0.61,0.0,0.64,-3.81,0.03,0.18,0.5,0.68,0.7
8475247,Michael Latta,C,2015,43,343.8,43,27.0,-0.5771,0.3647,0.4576,0.2288,0.0,0.0,0.4,0.2,-0.2499,0.158,-0.092,0.3012,0.1506,0.433,0.433,0.733,0.87,-0.5771,0.3647,-0.3392,0.1524,-2.1844,1.8582,-0.6897,0.2835,-2.5592,1.957,0.0148,-0.0476,0.0,0.0,1.0,0.9,343.8,-1.43,0.91,0.0,0.0,-1.43,0.91,0.01,0.3,0.31,0.59
8477446,Michael McCarron,R,2015,20,206.6,20,21.0,-1.1674,0.2316,0.5903,0.2952,0.0,0.0,0.4,0.2,-0.3673,0.0729,-0.2945,0.3311,0.1656,0.315,0.315,0.759,0.868,-1.1674,0.2316,-0.7555,-0.0843,-2.9488,1.8286,-0.8642,-0.1982,-3.6198,2.0411,-0.1698,-0.156,0.0,0.0,0.0,24.6,206.6,-1.26,0.25,0.0,0.0,-1.26,0.25,-0.04,0.14,0.1,0.41
8477290,Michael Raffl,L,2015,82,1040.2,82,28.0,0.1117,0.1111,0.2631,0.1315,0.0,0.0,0.4,0.2,0.078,0.0776,0.1555,0.2198,0.1099,0.698,0.698,0.729,0.871,0.1117,0.1111,0.0992,0.0548,-1.2452,1.4486,0.1448,0.1043,-0.6506,1.1639,0.0641,-0.0107,-0.1915,0.0,6.6,103.4,1040.2,1.35,1.35,-0.33,0.0,1.02,1.35,1.0,0.73,1.73,1.73
8474628,Michael Stone,D,2015,75,1258.1,75,26.0,0.001,0.1454,0.2392,0.1196,0.0,0.0,0.4,0.2,0.0007,0.1071,0.1078,0.2053,0.1027,0.737,0.737,0.737,0.87,0.001,0.1454,0.0333,0.0185,-0.0645,0.2767,-0.2476,0.0505,1.649,-1.1589,0.0914,-0.0701,0.0556,-0.0586,153.7,194.4,1258.1,0.01,2.25,0.18,-0.15,0.19,2.1,0.61,0.82,1.43,1.56
8474661,Michal Jordan,D,2015,36,522.1,36,26.0,-0.3087,-0.0652,0.3714,0.1857,0.0,0.0,0.4,0.2,-0.1658,-0.035,-0.2008,0.2722,0.1361,0.537,0.537,0.737,0.87,-0.3087,-0.0652,-0.1251,0.0615,-0.5257,-0.1875,-0.1573,0.1683,0.7793,-2.1462,-0.17,-0.0034,0.0,0.0,18.4,2.6,522.1,-1.44,-0.3,0.0,0.0,-1.44,-0.3,-0.04,0.11,0.07,0.16
8465058,Michal Rozsival,D,2015,51,747.9,51,38.0,0.0485,-0.0347,0.3103,0.1551,0.0,0.0,0.4,0.2,0.0303,-0.0217,0.0086,0.2452,0.1226,0.624,0.624,0.695,0.883,0.0485,-0.0347,0.1293,0.0051,-0.0655,-0.07,-0.076,0.0937,1.3241,-1.4765,0.2136,-0.7561,-0.0504,0.0201,29.8,23.8,747.9,0.38,-0.27,-0.02,0.01,0.36,-0.26,0.35,0.19,0.54,0.87
8475907,Micheal Ferland,L,2015,71,790.5,71,24.0,-0.1918,0.2606,0.3018,0.1509,0.0,0.0,0.4,0.2,-0.1222,0.1661,0.0438,0.2409,0.1205,0.637,0.637,0.745,0.869,-0.1918,0.2606,-0.1171,0.0155,-1.636,1.7868,-0.2571,0.0017,-1.359,1.9452,0.0958,-0.0069,-0.0087,0.0,9.2,68.7,790.5,-1.61,2.19,-0.01,0.0,-1.62,2.19,0.36,0.74,1.1,1.27
8476447,Miikka Salomaki,R,2015,61,638.7,61,23.0,-0.9681,0.658,0.3358,0.1679,0.0,0.0,0.4,0.2,-0.5679,0.386,-0.1819,0.2572,0.1286,0.587,0.587,0.75,0.868,-0.9681,0.658,-0.6786,0.1448,-2.627,2.4523,-0.8648,0.1762,-2.8465,2.9046,-0.0519,0.2386,0.0,-0.0151,79.7,1.8,638.7,-6.05,4.11,0.0,-0.02,-6.05,4.09,-0.49,1.0,0.51,0.69
8476459,Mika Zibanejad,C,2015,80,1052.4,80,23.0,0.5167,-0.1392,0.2616,0.1308,0.0,0.0,0.4,0.2,0.3619,-0.0975,0.2644,0.2189,0.1095,0.7,0.7,0.75,0.868,0.5167,-0.1392,0.3742,-0.0294,-0.7102,1.0321,0.4127,-0.0205,0.246,0.383,0.1377,-0.1152,0.374,0.0326,110.4,189.3,1053.7,6.36,-1.71,1.18,0.06,7.54,-1.65,2.24,0.32,2.56,2.62
8474150,Mikael Backlund,C,2015,82,1026.5,82,27.0,0.3136,-0.1782,0.2648,0.1324,0.0,0.0,0.4,0.2,0.218,-0.1239,0.0941,0.2208,0.1104,0.695,0.695,0.733,0.87,0.3136,-0.1782,0.2328,-0.0059,-0.9751,0.9308,0.385,-0.0159,-0.1522,0.0086,0.1468,0.4249,-0.2138,0.0218,137.4,126.3,1026.5,3.73,-2.12,-0.45,0.05,3.28,-2.07,1.48,0.22,1.7,1.7
8475798,Mikael Granlund,R,2015,82,1141.7,82,24.0,0.1504,-0.2737,0.2511,0.1256,0.0,0.0,0.4,0.2,0.1079,-0.1963,-0.0884,0.2127,0.1063,0.717,0.717,0.745,0.869,0.1504,-0.2737,0.0951,-0.057,-1.1637,0.7908,-0.7014,-0.0834,-0.7819,-0.1517,0.2068,0.2531,0.2482,-0.0882,40.8,195.8,1141.7,2.05,-3.74,0.81,-0.06,2.86,-3.8,1.47,-0.03,1.44,1.44
8471663,Mike Blunden,R,2015,20,170.5,20,30.0,-0.42,0.5425,0.6498,0.3249,0.0,0.0,0.4,0.2,-0.1154,0.1491,0.0337,0.3406,0.1703,0.275,0.275,0.721,0.873,-0.42,0.5425,-0.2142,0.1001,-1.9952,2.2662,0.0882,0.1614,-2.0122,2.8249,-0.0601,-0.2009,0.0,0.0,0.0,1.6,170.5,-0.33,0.42,0.0,0.0,-0.33,0.42,0.07,0.15,0.22,0.9
8471371,Mike Brown,R,2015,58,443.0,58,31.0,-1.0587,0.8252,0.4031,0.2016,0.0,0.0,0.4,0.2,-0.5252,0.4094,-0.1158,0.2839,0.142,0.496,0.496,0.718,0.874,-1.0587,0.8252,-0.679,0.0536,-2.808,2.8779,-1.3606,0.0275,-3.7045,4.2137,-0.0248,0.2642,0.0,0.0,4.5,2.3,443.0,-3.88,3.02,0.0,0.0,-3.88,3.02,-0.32,0.7,0.38,0.54
8467370,Mike Fisher,C,2015,70,878.4,70,36.0,-0.0603,0.3012,0.2863,0.1431,0.0,0.0,0.4,0.2,-0.0399,0.1992,0.1593,0.2328,0.1164,0.661,0.661,0.701,0.88,-0.0603,0.3012,-0.0373,0.0833,-1.4528,1.8002,-0.5143,0.1343,-1.1979,1.7429,0.3014,0.0257,0.0425,-0.0413,116.1,155.4,878.4,-0.58,2.92,0.11,-0.08,-0.47,2.84,0.75,0.98,1.73,2.03
8471242,Mike Green,D,2015,74,1179.9,74,31.0,0.2301,-0.0979,0.247,0.1235,0.0,0.0,0.4,0.2,0.1666,-0.0709,0.0957,0.2102,0.1051,0.724,0.724,0.718,0.874,0.2301,-0.0979,0.2566,0.0905,0.1704,-0.2818,-0.1459,0.2505,1.6216,-2.4251,0.2367,0.0359,0.028,0.0,8.3,193.1,1179.9,3.28,-1.39,0.09,0.0,3.37,-1.39,1.06,0.18,1.24,1.37
8474884,Mike Hoffman,L,2015,78,1091.9,78,27.0,0.6593,-0.3448,0.2568,0.1284,0.0,0.0,0.4,0.2,0.4669,-0.2442,0.2227,0.2161,0.108,0.708,0.708,0.733,0.87,0.6593,-0.3448,0.4503,-0.0286,-0.5011,0.6201,0.3548,0.0074,0.6896,-0.4998,-0.0182,-0.064,0.2164,0.0,3.2,174.7,1091.9,8.5,-4.44,0.63,0.0,9.13,-4.44,2.44,-0.19,2.25,2.37
8476422,Mike Reilly,D,2015,29,282.4,29,23.0,0.7078,-0.3033,0.5049,0.2525,0.0,0.0,0.4,0.2,0.2729,-0.1169,0.156,0.3135,0.1568,0.386,0.386,0.75,0.868,0.7078,-0.3033,0.5299,-0.0327,0.8524,-0.5695,-0.2949,0.0557,2.8912,-2.858,0.2094,-0.2302,0.0,0.0,1.0,52.6,282.4,1.28,-0.55,0.0,0.0,1.28,-0.55,0.33,0.01,0.34,0.96
8467371,Mike Ribeiro,C,2015,81,1134.3,81,36.0,0.7081,-0.4456,0.2519,0.126,0.0,0.0,0.4,0.2,0.507,-0.319,0.1879,0.2132,0.1066,0.716,0.716,0.701,0.88,0.7081,-0.4456,0.5833,-0.0594,-0.5365,0.4494,0.5717,0.0215,0.1196,-0.3735,0.1072,-0.5953,0.0621,0.0,2.5,212.4,1134.3,9.58,-6.03,0.22,0.0,9.8,-6.03,2.61,-0.42,2.19,2.22
8470617,Mike Richards,C,2015,39,375.0,39,31.0,-0.3538,0.0494,0.4382,0.2191,0.0,0.0,0.4,0.2,-0.1608,0.0225,-0.1384,0.2954,0.1477,0.455,0.455,0.718,0.874,-0.3538,0.0494,-0.3032,0.0385,-1.7738,1.3415,-1.0979,0.075,-1.4303,1.0048,-0.2628,-0.2909,0.0,-0.0071,85.0,1.3,375.0,-1.0,0.14,0.0,-0.01,-1.0,0.13,0.17,0.22,0.39,0.82
8471390,Mike Santorelli,C,2015,70,662.4,70,31.0,-0.1251,-0.1642,0.3297,0.1648,0.0,0.0,0.4,0.2,-0.0745,-0.0978,-0.1723,0.2544,0.1272,0.595,0.595,0.718,0.874,-0.1251,-0.1642,-0.0883,-0.0165,-1.5314,0.9692,-0.7874,0.0141,-1.2828,0.3196,-0.1588,-0.1177,-0.0163,0.0,0.3,36.8,662.4,-0.82,-1.08,-0.01,0.0,-0.83,-1.08,0.37,0.13,0.5,0.59
8473426,Mike Weber,D,2015,45,623.8,45,27.0,-0.3118,0.2378,0.3397,0.1699,0.0,0.0,0.4,0.2,-0.1811,0.1381,-0.043,0.2589,0.1295,0.581,0.581,0.733,0.87,-0.3118,0.2378,-0.1581,0.0449,-0.4988,0.4353,-0.4145,0.0886,0.8661,-0.932,-0.1062,0.2727,0.0,0.064,65.6,0.6,623.8,-1.88,1.44,0.0,0.07,-1.88,1.51,-0.06,0.46,0.4,0.73
8471362,Mikhail Grabovski,C,2015,58,733.1,58,32.0,0.0235,-0.2244,0.3134,0.1567,0.0,0.0,0.4,0.2,0.0146,-0.139,-0.1245,0.2467,0.1233,0.62,0.62,0.714,0.875,0.0235,-0.2244,0.0001,0.0153,-1.3225,0.8171,0.2003,0.0596,-0.3817,-0.0605,-0.5254,-0.1155,-0.122,0.0,1.8,59.0,733.1,0.18,-1.7,-0.12,0.0,0.06,-1.7,0.58,0.06,0.64,0.9
8476888,Mikhail Grigorenko,C,2015,74,818.8,74,22.0,0.1957,-0.141,0.2965,0.1483,0.0,0.0,0.4,0.2,0.1263,-0.091,0.0353,0.2382,0.1191,0.645,0.645,0.754,0.868,0.1957,-0.141,0.1767,-0.0401,-1.1546,1.0394,0.3701,-0.0624,-0.5585,0.4069,0.2009,0.06,-0.1558,-0.0296,40.6,92.4,818.8,1.72,-1.24,-0.24,-0.02,1.48,-1.26,0.94,0.21,1.15,1.27
8474571,Mikkel Boedker,L,2015,80,1103.1,80,27.0,-0.3222,-0.2218,0.2555,0.1277,0.0,0.0,0.4,0.2,-0.2288,-0.1575,-0.3864,0.2153,0.1077,0.71,0.71,0.733,0.87,-0.3222,-0.2218,-0.2152,-0.0983,-1.7987,0.9359,-0.5467,-0.1603,-1.6134,0.3873,-0.1237,-0.1778,-0.1958,0.0,4.3,300.3,1103.1,-4.21,-2.9,-0.98,0.0,-5.19,-2.9,0.15,0.13,0.28,0.29
8469459,Mikko Koivu,C,2015,81,1182.4,81,33.0,0.0867,-0.1896,0.2468,0.1234,0.0,0.0,0.4,0.2,0.0628,-0.1373,-0.0745,0.21,0.105,0.724,0.724,0.711,0.876,0.0867,-0.1896,0.0778,-0.0062,-1.2738,0.9081,0.1063,0.0069,-0.642,0.1162,-0.1126,0.2034,0.4126,-0.0495,72.8,257.4,1184.0,1.24,-2.71,1.77,-0.06,3.01,-2.77,1.6,0.2,1.8,1.82
8473473,Milan Lucic,L,2015,81,1186.0,81,28.0,0.4458,0.166,0.2464,0.1232,0.0,0.0,0.4,0.2,0.3232,0.1203,0.4435,0.2098,0.1049,0.725,0.725,0.729,0.871,0.4458,0.166,0.3178,0.0258,-0.7956,1.5874,0.865,0.076,0.4723,1.7063,-0.248,-0.5136,-0.1283,0.0,2.8,168.4,1186.0,6.39,2.38,-0.36,0.0,6.03,2.38,1.99,0.99,2.98,3.02
8470599,Milan Michalek,L,2015,45,543.8,45,32.0,-0.7915,-0.0415,0.3639,0.1819,0.0,0.0,0.4,0.2,-0.4331,-0.0227,-0.4558,0.2692,0.1346,0.547,0.547,0.714,0.875,-0.7915,-0.0415,-0.5031,-0.005,-2.4493,1.2031,-0.1386,-0.0302,-2.5346,0.6628,-0.2402,0.0496,0.0285,0.0,37.8,126.2,543.8,-3.93,-0.21,0.06,0.0,-3.87,-0.21,-0.13,0.27,0.14,0.26
8476853,Morgan Rielly,D,2015,82,1476.2,82,22.0,0.0646,-0.099,0.2208,0.1104,0.0,0.0,0.4,0.2,0.0495,-0.0759,-0.0264,0.1933,0.0967,0.766,0.766,0.754,0.868,0.0646,-0.099,0.068,0.032,0.028,-0.2255,-0.2825,0.1118,1.8212,-2.1234,0.0592,-0.2856,0.1218,0.0129,185.6,137.9,1476.2,1.22,-1.87,0.28,0.04,1.5,-1.83,0.9,0.23,1.13,1.13
8476855,Nail Yakupov,R,2015,60,715.5,60,23.0,-0.1598,-0.1746,0.3172,0.1586,0.0,0.0,0.4,0.2,-0.0981,-0.1072,-0.2053,0.2485,0.1243,0.614,0.614,0.75,0.868,-0.1598,-0.1746,-0.0962,-0.1014,-1.5929,1.0334,-0.3086,-0.1828,-1.2991,0.6111,0.0069,-0.0158,-0.0944,0.0,0.2,101.7,715.5,-1.17,-1.28,-0.16,0.0,-1.33,-1.28,0.37,0.14,0.51,0.7
8470317,Nate Guenin,D,2015,29,329.2,29,34.0,-0.3107,-0.0683,0.4677,0.2338,0.0,0.0,0.4,0.2,-0.1313,-0.0289,-0.1601,0.304,0.152,0.422,0.422,0.708,0.877,-0.3107,-0.0683,-0.1161,-0.0586,-0.5386,-0.0736,-0.2555,-0.0629,0.6662,-1.7179,-0.2232,0.1732,0.0,-0.0,48.1,0.1,329.2,-0.72,-0.16,0.0,-0.0,-0.72,-0.16,0.02,0.08,0.1,0.28
8475613,Nate Prosser,D,2015,53,536.2,53,30.0,-0.4518,0.2107,0.3664,0.1832,0.0,0.0,0.4,0.2,-0.2456,0.1146,-0.1311,0.2702,0.1351,0.544,0.544,0.721,0.873,-0.4518,0.2107,-0.2616,0.0206,-0.6753,0.4053,-0.4851,0.0213,0.6096,-1.0563,-0.0356,0.4325,0.0,0.0375,64.0,0.7,536.2,-2.19,1.02,0.0,0.04,-2.19,1.06,-0.15,0.35,0.2,0.31
8477220,Nate Schmidt,D,2015,72,1168.3,72,25.0,-0.0789,-0.0601,0.2482,0.1241,0.0,0.0,0.4,0.2,-0.057,-0.0434,-0.1003,0.2109,0.1055,0.722,0.722,0.741,0.869,-0.0789,-0.0601,0.0075,-0.0154,-0.1986,-0.1002,-0.0975,0.0065,1.4003,-1.8921,-0.066,0.111,0.0,0.0189,95.2,4.1,1168.3,-1.11,-0.85,0.0,0.03,-1.11,-0.82,0.27,0.24,0.51,0.58
8470775,Nate Thompson,C,2015,48,470.1,48,32.0,-0.7342,0.4595,0.3914,0.1957,0.0,0.0,0.4,0.2,-0.3751,0.2348,-0.1404,0.2797,0.1399,0.511,0.511,0.714,0.875,-0.7342,0.4595,-0.4882,0.0886,-2.3496,2.1116,-0.7523,0.135,-2.4846,2.4537,-0.4006,0.1069,0.0,0.0168,71.6,5.4,471.6,-2.95,1.85,0.0,0.02,-2.95,1.87,-0.09,0.55,0.46,0.79
8476470,Nathan Beaulieu,D,2015,64,977.4,64,24.0,-0.1306,0.0052,0.2714,0.1357,0.0,0.0,0.4,0.2,-0.0894,0.0036,-0.0859,0.2246,0.1123,0.685,0.685,0.745,0.869,-0.1306,0.0052,-0.0674,-0.0109,-0.2271,0.0258,-0.1623,0.0068,1.6117,-1.6577,-0.2502,-0.0477,-0.0897,0.0,31.6,73.6,977.4,-1.46,0.06,-0.11,0.0,-1.57,0.06,0.13,0.33,0.46,0.59
8471804,Nathan Gerbe,C,2015,46,525.2,46,29.0,-0.5883,-0.0484,0.3703,0.1851,0.0,0.0,0.4,0.2,-0.3168,-0.0261,-0.3429,0.2717,0.1359,0.539,0.539,0.725,0.872,-0.5883,-0.0484,-0.3899,0.0214,-2.1561,1.1629,-1.0318,0.0584,-2.4247,0.6379,0.0301,-0.2136,-0.1261,0.0128,46.9,47.6,527.1,-2.78,-0.23,-0.1,0.01,-2.88,-0.22,-0.03,0.23,0.2,0.36
8477492,Nathan MacKinnon,C,2015,72,1039.1,72,21.0,0.6321,-0.2363,0.2632,0.1316,0.0,0.0,0.4,0.2,0.4411,-0.1649,0.2762,0.2199,0.1099,0.698,0.698,0.759,0.868,0.6321,-0.2363,0.4799,-0.0618,-0.585,0.8705,0.2419,-0.0726,0.0596,0.2332,0.579,-0.1922,0.4848,-0.0,40.0,198.0,1039.1,7.64,-2.86,1.6,-0.0,9.24,-2.86,2.46,0.08,2.54,2.89
8475172,Nazem Kadri,C,2015,76,1125.6,76,26.0,-0.1053,-0.0283,0.2529,0.1265,0.0,0.0,0.4,0.2,-0.0752,-0.0202,-0.0954,0.2138,0.1069,0.714,0.714,0.737,0.87,-0.1053,-0.0283,-0.0858,0.0174,-1.4941,1.207,-0.5915,0.0469,-1.0984,0.6763,-0.0478,-0.024,0.2006,0.0,4.1,185.4,1125.6,-1.41,-0.38,0.62,0.0,-0.79,-0.38,0.82,0.51,1.33,1.44
8477464,Nic Petan,L,2015,26,255.4,26,21.0,-0.4667,-0.3335,0.531,0.2655,0.0,0.0,0.4,0.2,-0.169,-0.1207,-0.2897,0.3195,0.1597,0.362,0.362,0.759,0.868,-0.4667,-0.3335,-0.3448,-0.1105,-1.958,0.7246,-1.1534,-0.1749,-1.9183,-0.0858,-0.3118,-0.1405,0.0,0.0,0.5,46.2,255.4,-0.72,-0.51,0.0,0.0,-0.72,-0.51,0.1,0.05,0.15,0.47
8475760,Nick Bjugstad,C,2015,67,834.8,67,24.0,-0.0119,0.0274,0.2937,0.1468,0.0,0.0,0.4,0.2,-0.0077,0.0178,0.0101,0.2367,0.1184,0.65,0.65,0.745,0.869,-0.0119,0.0274,-0.0134,0.0551,-1.3799,1.2809,-0.321,0.1111,-0.94,0.9432,0.1987,-0.3138,0.0733,-0.0,11.6,163.6,834.8,-0.11,0.25,0.2,-0.0,0.09,0.25,0.75,0.48,1.23,1.51
8474009,Nick Bonino,C,2015,63,724.7,63,28.0,0.3892,0.0123,0.3152,0.1576,0.0,0.0,0.4,0.2,0.2401,0.0076,0.2477,0.2476,0.1238,0.617,0.617,0.729,0.871,0.3892,0.0123,0.2514,0.0382,-0.8424,1.2676,0.2587,0.0498,0.1643,0.6258,0.1795,0.316,-0.1723,-0.0183,131.2,97.5,724.7,2.9,0.09,-0.28,-0.04,2.62,0.05,1.13,0.42,1.55,2.02
8476393,Nick Cousins,C,2015,36,365.3,36,23.0,-0.3881,-0.0331,0.444,0.222,0.0,0.0,0.4,0.2,-0.1739,-0.0148,-0.1887,0.2972,0.1486,0.448,0.448,0.75,0.868,-0.3881,-0.0331,-0.2169,0.0349,-1.9288,1.1802,-0.2711,0.0642,-1.9428,0.5137,-0.0476,0.4341,-0.0,0.0,0.8,14.5,365.3,-1.06,-0.09,-0.0,0.0,-1.06,-0.09,0.1,0.15,0.25,0.57
8473422,Nick Foligno,L,2015,72,996.4,72,29.0,-0.1606,0.1521,0.2688,0.1344,0.0,0.0,0.4,0.2,-0.1106,0.1048,-0.0059,0.2231,0.1116,0.689,0.689,0.725,0.872,-0.1606,0.1521,-0.104,0.0432,-1.5866,1.5421,-0.5091,0.0778,-1.3562,1.4169,0.1006,-0.0951,0.1163,0.0,36.6,139.3,996.4,-1.84,1.74,0.27,0.0,-1.57,1.74,0.59,0.8,1.39,1.58
8474207,Nick Holden,D,2015,82,1484.8,82,29.0,-0.0789,0.1538,0.2202,0.1101,0.0,0.0,0.4,0.2,-0.0605,0.118,0.0575,0.1929,0.0965,0.767,0.767,0.725,0.872,-0.0789,0.1538,0.0046,0.0207,-0.1957,0.2914,0.0113,0.064,1.444,-0.9876,0.0096,-0.2257,-0.0488,-0.0492,183.1,61.5,1484.8,-1.5,2.92,-0.05,-0.15,-1.55,2.77,0.36,0.97,1.33,1.33
8475181,Nick Leddy,D,2015,81,1504.1,81,25.0,-0.1899,-0.1881,0.2188,0.1094,0.0,0.0,0.4,0.2,-0.1462,-0.1448,-0.291,0.192,0.096,0.77,0.77,0.741,0.869,-0.1899,-0.1881,-0.0756,-0.0662,-0.3375,-0.3056,-0.1238,-0.0788,1.2179,-2.0285,-0.0783,-0.2116,-0.0411,-0.0716,33.5,219.2,1504.1,-3.66,-3.63,-0.15,-0.04,-3.81,-3.67,-0.0,-0.09,-0.09,-0.09
8477426,Nick Paul,L,2015,24,278.2,24,21.0,-0.3556,0.2632,0.5087,0.2544,0.0,0.0,0.4,0.2,-0.1359,0.1006,-0.0353,0.3144,0.1572,0.382,0.382,0.759,0.868,-0.3556,0.2632,-0.2985,0.0464,-1.7821,1.7612,-0.6634,0.0344,-1.3268,1.6558,0.0182,0.0235,0.0,0.0,1.8,4.1,278.2,-0.63,0.47,0.0,0.0,-0.63,0.47,0.1,0.2,0.3,1.02
8477941,Nick Ritchie,L,2015,33,363.3,33,21.0,-0.641,0.4784,0.4452,0.2226,0.0,0.0,0.4,0.2,-0.2863,0.2137,-0.0726,0.2975,0.1488,0.447,0.447,0.759,0.868,-0.641,0.4784,-0.3873,0.0895,-2.2641,2.1485,-1.0357,0.1598,-2.7906,2.6473,-0.0331,-0.0098,0.0,0.0,0.4,21.9,363.3,-1.73,1.29,0.0,0.0,-1.73,1.29,-0.01,0.38,0.37,0.92
8468513,Nick Schultz,D,2015,81,1160.7,81,34.0,-0.3939,0.282,0.2491,0.1245,0.0,0.0,0.4,0.2,-0.2839,0.2032,-0.0806,0.2114,0.1057,0.721,0.721,0.708,0.877,-0.3939,0.282,-0.2306,0.0554,-0.5905,0.5131,-0.2439,0.083,0.9231,-0.8468,-0.1667,0.3187,0.0,-0.0634,227.2,4.2,1160.7,-5.49,3.93,0.0,-0.24,-5.49,3.69,-0.41,1.03,0.62,0.63
8476406,Nick Shore,C,2015,68,745.5,68,24.0,-0.4494,0.2458,0.3108,0.1554,0.0,0.0,0.4,0.2,-0.2802,0.1533,-0.127,0.2454,0.1227,0.624,0.624,0.745,0.869,-0.4494,0.2458,-0.3504,0.1289,-1.9179,1.6439,-1.4029,0.2285,-1.8866,1.2561,-0.1282,0.2966,-0.0585,0.0182,66.1,20.5,745.5,-3.48,1.9,-0.02,0.02,-3.5,1.92,0.02,0.68,0.7,0.84
8474096,Nick Spaling,C,2015,57,683.0,57,28.0,-0.6999,0.0545,0.3247,0.1623,0.0,0.0,0.4,0.2,-0.4219,0.0329,-0.3891,0.2521,0.126,0.603,0.603,0.729,0.871,-0.6999,0.0545,-0.4569,0.0247,-2.3123,1.3654,-0.6075,0.0289,-2.4606,1.0867,-0.2799,0.2196,0.0,-0.0248,120.9,4.6,683.4,-4.81,0.37,0.0,-0.05,-4.81,0.32,-0.22,0.41,0.19,0.27
8473563,Nicklas Backstrom,C,2015,75,1085.4,75,29.0,0.2905,-0.0576,0.2576,0.1288,0.0,0.0,0.4,0.2,0.2054,-0.0407,0.1646,0.2165,0.1083,0.707,0.707,0.725,0.872,0.2905,-0.0576,0.1762,0.019,-0.9646,1.147,0.106,0.0264,0.0345,0.4967,-0.1069,0.3673,0.5561,-0.0576,62.5,215.8,1085.4,3.72,-0.74,2.0,-0.06,5.72,-0.8,1.94,0.46,2.4,2.62
8471269,Nicklas Grossmann,D,2015,58,835.1,58,31.0,-0.3729,0.0895,0.2936,0.1468,0.0,0.0,0.4,0.2,-0.2423,0.0582,-0.1842,0.2367,0.1183,0.65,0.65,0.718,0.874,-0.3729,0.0895,-0.2254,-0.0164,-0.5536,0.1999,-0.4019,-0.0238,0.9314,-1.2336,-0.0936,-0.1254,0.0,-0.1064,169.2,2.3,835.1,-3.37,0.81,0.0,-0.3,-3.37,0.51,-0.2,0.38,0.18,0.25
8475235,Nicolas Deslauriers,L,2015,70,697.7,70,25.0,-0.961,0.513,0.3212,0.1606,0.0,0.0,0.4,0.2,-0.5842,0.3119,-0.2723,0.2505,0.1252,0.608,0.608,0.741,0.869,-0.961,0.513,-0.6135,0.0766,-2.678,2.2306,-0.9751,0.134,-3.2437,2.9172,-0.3853,-0.3567,0.0,0.0,7.2,3.6,697.7,-6.79,3.63,0.0,0.0,-6.79,3.63,-0.62,0.91,0.29,0.34
8476453,Nikita Kucherov,R,2015,77,1088.0,77,23.0,0.3637,-0.2162,0.2572,0.1286,0.0,0.0,0.4,0.2,0.2573,-0.1529,0.1043,0.2164,0.1082,0.707,0.707,0.75,0.868,0.3637,-0.2162,0.2887,-0.0056,-0.9308,0.8543,0.2211,0.0213,-0.3034,-0.0615,0.2365,0.1331,0.5958,0.0,1.6,227.6,1088.0,4.67,-2.77,2.26,0.0,6.93,-2.77,2.11,0.11,2.22,2.36
8476300,Nikita Nesterov,D,2015,57,737.9,57,23.0,-0.1051,-0.1892,0.3124,0.1562,0.0,0.0,0.4,0.2,-0.0653,-0.1175,-0.1828,0.2462,0.1231,0.621,0.621,0.75,0.868,-0.1051,-0.1892,-0.0189,-0.0118,-0.2246,-0.3622,-0.2273,0.0813,1.4733,-2.4399,-0.4194,-0.5751,-0.0985,0.0,3.0,67.0,737.9,-0.8,-1.45,-0.11,0.0,-0.91,-1.45,0.14,-0.0,0.14,0.2
