player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D,toi_5v5,toi_pp,toi_pk,PP_O,PK_D,PP_BPR,rapm_shift_O,rapm_shift_D,rapm_weight,total_BPR,pp_toi_frac,pk_toi_frac,total_BPR_adj
8482176,0.0015,0.0238,-0.0223,0.0656,0.0674,0.0999,-0.2787,0.3785,0.022,0.0232,-0.4276,0.0875,-0.5151,0.0323,0.034,0.0084,0.7624,-0.754,0.0088,0.0093,1.879,0.6915,1.1875,0.0059,0.0062,-0.153,0.0074,-0.1456,0.0337,0.0347,0.0484,Wyatt.Kaiser,D,0.026,-0.0123,2577.8,9.0,275.5,,,,-0.179,0.0197,0.031,-0.1456,0.003,0.096,-0.1456
8478468,-0.0239,-0.0331,0.0092,0.0552,0.0562,-0.3939,-0.3499,-0.044,0.0219,0.0231,0.1119,-0.2032,0.3151,0.0323,0.034,0.5648,-0.1646,0.7294,0.0088,0.0093,-0.404,0.6423,-1.0463,0.0059,0.0062,0.0036,-0.1493,-0.1457,0.0287,0.0293,0.041,Jeremy.Lauzon,D,0.0194,-0.0073,5527.2,13.3,785.1,-0.0228,0.0196,-0.0032,-0.0158,-0.142,0.305,-0.1249,0.002,0.124,-0.1238
8470110,-0.0122,-0.0089,-0.0033,0.0502,0.0503,-0.0554,0.2415,-0.2969,0.0219,0.023,0.1394,-0.8257,0.9651,0.0322,0.034,0.7889,0.3634,0.4255,0.0088,0.0093,1.1056,0.9263,0.1793,0.0059,0.0062,0.0194,-0.1651,-0.1458,0.0263,0.0265,0.0373,Trevor.Daley,D,0.0374,-0.0408,12987.3,1192.3999999999999,1649.9,-0.1006,0.0244,-0.0762,-0.018,-0.1243,0.424,-0.1247,0.075,0.104,-0.1302
8479395,-0.0107,0.0097,-0.0204,0.0634,0.065,-0.3423,-0.23,-0.1123,0.022,0.0232,-0.1378,-0.115,-0.0228,0.0323,0.034,-0.1055,0.0156,-0.1212,0.0088,0.0093,0.4829,-0.4982,0.9811,0.0059,0.0062,-0.1127,-0.0341,-0.1467,0.0327,0.0335,0.0468,Dennis.Cholowski,D,0.0277,-0.0542,2405.4,292.3,18.0,0.0073,0.0103,0.0176,-0.1404,0.0201,0.094,-0.1291,0.108,0.007,-0.1227
8476389,-0.0542,-0.0746,0.0203,0.0426,0.0443,-0.4582,0.1965,-0.6547,0.0218,0.0229,-0.0951,-0.0503,-0.0448,0.0322,0.034,-0.1703,-0.2929,0.1226,0.0088,0.0093,0.3388,-0.7383,1.0771,0.0059,0.0062,-0.1405,-0.0069,-0.1475,0.0227,0.0236,0.0328,Vincent.Trocheck,F,0.0625,0.0264,12181.8,2196.2,1147.2,0.028,0.1437,0.1717,-0.203,-0.0333,0.555,-0.1012,0.141,0.074,-0.1124
8477433,-0.0406,-0.0553,0.0148,0.0596,0.0597,-0.5748,0.3708,-0.9456,0.0219,0.0231,-0.029,-0.347,0.318,0.0323,0.034,0.6716,0.7213,-0.0497,0.0088,0.0093,0.5652,1.2067,-0.6415,0.0059,0.0062,-0.0952,-0.0534,-0.1486,0.0308,0.031,0.0437,Ben.Harpur,D,0.0085,-0.0188,2766.6,6.4,270.90000000000003,-0.0162,-0.0112,-0.0274,-0.1037,-0.0346,0.21,-0.1361,0.002,0.089,-0.1278
8483450,0.0028,-0.0591,0.0619,0.068,0.0702,0.2589,-0.5029,0.7618,0.022,0.0232,-0.0408,-0.2855,0.2447,0.0323,0.034,-0.3724,0.2906,-0.6631,0.0088,0.0093,-0.1693,0.3522,-0.5215,0.0059,0.0062,0.0157,-0.1644,-0.1488,0.0349,0.0361,0.0502,,F,0.0097,-0.0396,885.9,76.4,107.39999999999999,,,,0.006,-0.1248,0.0,-0.1488,0.071,0.1,-0.1488
8481024,0.052,-0.0303,0.0824,0.0687,0.0719,0.0142,-0.6572,0.6713,0.022,0.0232,-0.0879,-0.0319,-0.056,0.0323,0.034,-0.1765,-0.0869,-0.0897,0.0088,0.0093,0.0892,0.4423,-0.353,0.0059,0.0062,-0.0054,-0.1437,-0.149,0.0352,0.0369,0.051,,F,0.0734,0.0048,888.4000000000001,111.9,1.8,,,,-0.0788,-0.1485,0.0,-0.149,0.112,0.002,-0.149
8477846,-0.0265,0.0113,-0.0378,0.0568,0.0589,-0.8167,-0.0399,-0.7769,0.0219,0.0231,-0.1133,-0.0388,-0.0745,0.0323,0.034,-0.0354,-0.4308,0.3954,0.0088,0.0093,-1.0261,-0.1734,-0.8527,0.0059,0.0062,-0.1218,-0.0278,-0.1495,0.0295,0.0306,0.0425,Ryan.Carpenter,F,0.0135,0.0051,3987.7,111.3,635.2,-0.0423,-0.0225,-0.0648,-0.1353,-0.0329,0.253,-0.1299,0.024,0.134,-0.1316
8478476,-0.0041,-0.0229,0.0188,0.0658,0.0675,-0.3151,-0.1859,-0.1291,0.022,0.0232,-0.2784,0.0329,-0.3113,0.0323,0.034,0.4682,-0.5916,1.0599,0.0088,0.0093,0.4061,-0.3881,0.7942,0.0059,0.0062,-0.0987,-0.0521,-0.1508,0.0338,0.0347,0.0485,Kyle.Capobianco,D,0.0217,-0.0295,1383.5,57.6,14.6,,,,-0.1204,-0.0226,0.027,-0.1508,0.04,0.01,-0.1508
8476403,-0.0068,-0.0211,0.0142,0.0622,0.0633,-0.3173,-0.0409,-0.2764,0.022,0.0232,-0.0647,-0.174,0.1093,0.0323,0.034,0.5638,-0.3007,0.8645,0.0088,0.0093,-0.2589,1.4373,-1.6963,0.0059,0.0062,-0.021,-0.1305,-0.1515,0.0321,0.0327,0.0458,Klas.Dahlbeck,D,0.0228,-0.029,2315.0,4.9,294.0,-0.0781,-0.0169,-0.095,-0.0438,-0.1015,0.132,-0.1362,0.002,0.112,-0.136
8482157,0.0025,-0.0058,0.0083,0.0669,0.0694,0.4682,-0.5732,1.0414,0.022,0.0232,-0.3911,0.0617,-0.4528,0.0323,0.034,-0.6026,0.1727,-0.7753,0.0088,0.0093,0.7724,0.1737,0.5987,0.0059,0.0062,-0.0816,-0.0719,-0.1535,0.0344,0.0357,0.0495,Will.Cuylle,F,0.0521,-0.0109,2846.1000000000004,174.10000000000002,187.0,,,,-0.1337,-0.061,0.0,-0.1535,0.054,0.058,-0.1535
8478010,0.2789,-0.0605,0.3394,0.0439,0.0459,0.0936,-0.3303,0.4238,0.0218,0.023,1.0112,-1.8248,2.836,0.0322,0.034,-0.128,-0.5514,0.4234,0.0088,0.0093,-1.2323,1.4239,-2.6561,0.0059,0.0062,0.4176,-0.5713,-0.1537,0.0233,0.0244,0.0337,Brayden.Point,F,0.0853,-0.0313,10299.5,2163.8,195.4,0.8,-0.0124,0.7876,0.3323,-0.54,0.53,0.0115,0.171,0.015,-0.0621
8479578,0.0102,-0.0509,0.0611,0.0686,0.0718,-0.3062,-0.1504,-0.1559,0.022,0.0232,0.0387,-0.2182,0.2569,0.0323,0.034,0.2717,-0.2071,0.4787,0.0088,0.0093,-0.1961,0.936,-1.1321,0.0059,0.0062,-0.0082,-0.1459,-0.1541,0.0352,0.0368,0.0509,Casey.Fitzgerald,D,0.0225,-0.0816,830.7,1.9000000000000001,78.7,,,,-0.0307,-0.0643,0.0,-0.1541,0.002,0.086,-0.1541
8477960,0.1144,-0.1234,0.2378,0.0482,0.0503,-0.2612,0.0486,-0.3097,0.0218,0.023,0.1052,-0.5136,0.6188,0.0322,0.034,-0.5195,0.1216,-0.641,0.0088,0.0093,-0.4476,0.5541,-1.0017,0.0059,0.0062,0.0279,-0.1823,-0.1544,0.0253,0.0265,0.0366,Adrian.Kempe,F,0.0605,-0.0386,9026.9,1608.0,702.2,-0.0116,0.0419,0.0303,-0.0326,-0.1437,0.446,-0.122,0.142,0.062,-0.1287
8484800,0.0048,-0.0241,0.0289,0.0696,0.0724,0.1137,-0.4466,0.5602,0.022,0.0232,-0.037,-0.1396,0.1026,0.0323,0.034,-0.3027,0.2558,-0.5585,0.0088,0.0093,1.1101,0.2211,0.8889,0.0059,0.0062,-0.0513,-0.1032,-0.1545,0.0357,0.0371,0.0515,,?,0.0072,-0.0501,566.0,41.5,0.0,,,,-0.0585,-0.0531,0.0,-0.1545,0.068,0.0,-0.1545
8474056,-0.0179,-0.0568,0.0389,0.0418,0.0439,-0.2581,0.136,-0.3941,0.0217,0.0229,1.1669,-1.625,2.7919,0.0322,0.034,0.7064,-0.6966,1.4029,0.0088,0.0093,-0.4654,0.4422,-0.9076,0.0059,0.0062,0.2701,-0.425,-0.1549,0.0223,0.0235,0.0324,P.K..Subban,D,0.0699,-0.0218,14784.8,2447.0,1473.3,-0.0248,0.0635,0.0387,0.2002,-0.4032,0.566,-0.1207,0.131,0.079,-0.1287
8471675,0.1505,-0.0864,0.2369,0.0389,0.0416,-0.0847,0.3065,-0.3912,0.0217,0.0229,0.0634,-0.5904,0.6538,0.0322,0.034,-0.6469,-0.6627,0.0158,0.0088,0.0093,-0.3746,1.0209,-1.3955,0.0059,0.0062,0.0527,-0.2077,-0.155,0.021,0.0224,0.0307,Sidney.Crosby,F,0.1159,-0.0003,18522.7,4342.0,380.9,0.386,-0.0253,0.3607,-0.0632,-0.2074,0.61,-0.0518,0.187,0.016,-0.0996
8481601,-0.0048,-0.035,0.0302,0.065,0.067,0.567,-0.5894,1.1564,0.022,0.0232,-0.101,-0.2731,0.1721,0.0323,0.034,-0.4218,-0.025,-0.3968,0.0088,0.0093,0.5549,0.0214,0.5335,0.0059,0.0062,0.0129,-0.1683,-0.1554,0.0334,0.0345,0.048,Simon.Holmstrom,F,-0.0045,0.0124,3198.6,219.8,346.3,,,,0.0174,-0.1807,0.047,-0.1554,0.058,0.092,-0.1554
8478432,0.0334,-0.0283,0.0617,0.0555,0.0549,-0.9424,0.5211,-1.4634,0.0219,0.0231,0.2911,-0.4505,0.7416,0.0323,0.034,-0.4342,0.0821,-0.5163,0.0088,0.0093,0.0569,0.9757,-0.9188,0.0059,0.0062,-0.0889,-0.0692,-0.1581,0.0288,0.0287,0.0407,Christian.Fischer,F,0.0148,-0.0301,5750.9,374.7,410.1,-0.0811,-0.0424,-0.1235,-0.1037,-0.0391,0.315,-0.1464,0.057,0.063,-0.1435
8480821,0.0564,-0.0332,0.0896,0.0617,0.0625,-0.7536,0.1341,-0.8876,0.022,0.0231,0.5327,-0.7321,1.2648,0.0323,0.034,-0.1856,-0.0007,-0.1849,0.0088,0.0093,-0.8165,1.413,-2.2295,0.0059,0.0062,0.0539,-0.2141,-0.1602,0.0318,0.0323,0.0454,Filip.Zadina,F,0.0416,-0.0236,3256.5,407.4,24.4,-0.0438,-0.0252,-0.069,0.0123,-0.1905,0.147,-0.1464,0.11,0.007,-0.1409
8477937,-0.0064,-0.0273,0.0208,0.0569,0.0583,-0.6405,0.4073,-1.0479,0.0219,0.0231,-0.1408,-0.6048,0.4641,0.0323,0.034,0.7379,0.0239,0.714,0.0088,0.0093,-0.7992,0.5744,-1.3737,0.0059,0.0062,-0.054,-0.1072,-0.1612,0.0295,0.0303,0.0423,Jake.Virtanen,F,0.039,0.0135,3674.2,234.8,4.2,-0.0188,0.0006,-0.0182,-0.093,-0.1207,0.26,-0.1525,0.06,0.001,-0.1379
8479514,0.0104,-0.0648,0.0752,0.0658,0.067,-0.0822,0.2627,-0.3449,0.022,0.0232,-0.0408,-0.1833,0.1426,0.0323,0.034,0.2449,-0.3125,0.5574,0.0088,0.0093,1.9628,0.7634,1.1994,0.0059,0.0062,-0.0799,-0.0826,-0.1625,0.0338,0.0345,0.0483,Rem.Pitlick,F,0.0001,-0.0416,1544.1,157.9,66.4,-0.1253,0.003,-0.1223,-0.08,-0.041,0.035,-0.153,0.089,0.038,-0.1479
8476288,-0.0405,0.0123,-0.0528,0.0521,0.0523,-0.0715,0.4207,-0.4921,0.0219,0.0231,-0.0518,-0.9691,0.9172,0.0322,0.034,0.7281,-0.0475,0.7756,0.0088,0.0093,0.2114,0.2275,-0.0161,0.0059,0.0062,-0.0071,-0.1559,-0.163,0.0272,0.0274,0.0386,Ryan.Dzingel,F,0.0205,-0.0558,5130.7,620.5,32.6,0.0575,0.0,0.0575,-0.0276,-0.1001,0.384,-0.1384,0.107,0.006,-0.1329
8475236,-0.1293,0.0272,-0.1564,0.048,0.0485,-0.1866,0.181,-0.3676,0.0218,0.023,-0.0229,-0.507,0.484,0.0322,0.034,1.1693,-0.2468,1.4161,0.0088,0.0093,0.4042,0.8523,-0.4481,0.0059,0.0062,-0.0437,-0.1197,-0.1634,0.0252,0.0256,0.036,Cody.Eakin,F,0.0079,0.0028,8662.8,639.0,1017.9,-0.2665,-0.0517,-0.3182,-0.0516,-0.1225,0.464,-0.1588,0.062,0.099,-0.1646
8466138,-0.0814,-0.016,-0.0654,0.0456,0.0492,-0.3034,-0.3458,0.0424,0.0218,0.023,-0.9064,0.4245,-1.3308,0.0322,0.034,1.2569,-0.4968,1.7538,0.0088,0.0093,1.5666,-2.6084,4.175,0.0059,0.0062,-0.2729,0.108,-0.1648,0.0241,0.0259,0.0354,Joe.Thornton,F,0.03,0.0193,13320.4,2774.0,350.1,0.2434,0.0047,0.2481,-0.3029,0.0887,0.482,-0.0923,0.169,0.021,-0.1181
8469770,0.0127,-0.0232,0.0359,0.0573,0.0576,-0.2481,0.084,-0.3322,0.0219,0.0231,-0.2412,-0.0797,-0.1615,0.0323,0.034,0.6814,-0.3244,1.0058,0.0088,0.0093,0.2964,1.8592,-1.5628,0.0059,0.0062,-0.0549,-0.1104,-0.1653,0.0297,0.03,0.0422,Dennis.Wideman,D,0.0574,-0.0203,10451.1,1675.3,1139.3,-0.0052,0.0021,-0.0031,-0.1123,-0.0901,0.263,-0.1307,0.126,0.086,-0.1401
8478454,0.017,-0.0038,0.0208,0.0647,0.0664,-0.0038,-0.3165,0.3127,0.022,0.0232,-0.4647,-0.0014,-0.4633,0.0323,0.034,-0.1313,0.5598,-0.691,0.0088,0.0093,0.7176,0.4915,0.2261,0.0059,0.0062,-0.1309,-0.0358,-0.1666,0.0333,0.0342,0.0477,Noah.Juulsen,D,0.0119,0.0335,2719.3,11.3,376.0,0.0159,-0.0273,-0.0114,-0.1428,-0.0693,0.059,-0.1491,0.004,0.121,-0.1414
8474749,-0.0077,-0.0648,0.0571,0.061,0.062,-0.2671,0.0432,-0.3102,0.022,0.0231,0.0557,-0.3387,0.3944,0.0323,0.034,0.1178,-0.2132,0.331,0.0088,0.0093,-0.187,0.9351,-1.1221,0.0059,0.0062,-0.0171,-0.1506,-0.1677,0.0315,0.0321,0.045,Matt.Bartkowski,D,0.0284,-0.0955,3970.9,36.300000000000004,285.1,-0.1094,0.0198,-0.0896,-0.0455,-0.0551,0.162,-0.1548,0.008,0.066,-0.1498
8470740,0.016,-0.0168,0.0328,0.0581,0.0605,-0.1895,-0.1435,-0.046,0.0219,0.0231,-0.229,-0.0841,-0.1449,0.0323,0.034,0.4676,-0.6444,1.112,0.0088,0.0093,-0.2475,1.2462,-1.4937,0.0059,0.0062,-0.0328,-0.1369,-0.1698,0.0301,0.0314,0.0435,Lee.Stempniak,F,0.0507,-0.0171,9042.2,1218.5,570.9,-0.1312,0.1546,0.0234,-0.0835,-0.1198,0.217,-0.1484,0.112,0.053,-0.1442
8479402,-0.0255,-0.0808,0.0553,0.0607,0.0626,-0.3397,0.738,-1.0777,0.022,0.0231,-0.0591,-0.587,0.5279,0.0323,0.034,0.1028,0.413,-0.3103,0.0088,0.0093,0.355,1.2782,-0.9232,0.0059,0.0062,-0.0847,-0.0852,-0.1699,0.0314,0.0324,0.0451,Jake.Bean,D,0.0379,0.0012,4196.4,134.20000000000002,187.8,-0.0059,-0.0089,-0.0148,-0.1226,-0.0864,0.158,-0.1583,0.03,0.042,-0.1448
8470606,-0.0422,-0.0861,0.0439,0.0467,0.0489,-0.4187,0.4665,-0.8851,0.0218,0.023,1.1461,-1.2726,2.4187,0.0322,0.034,-0.5639,-0.179,-0.3848,0.0088,0.0093,-0.0555,1.1273,-1.1828,0.0059,0.0062,0.1366,-0.3089,-0.1723,0.0246,0.0258,0.0357,Dustin.Brown,F,0.066,-0.03,14212.6,2359.8,1212.8,0.0357,0.0418,0.0775,0.0706,-0.2789,0.473,-0.1301,0.133,0.068,-0.1397
8475430,-0.0123,-0.0568,0.0445,0.0562,0.0578,-0.4182,-0.0189,-0.3993,0.0219,0.0231,-0.0413,-0.1408,0.0995,0.0323,0.034,-0.1065,-0.2646,0.1582,0.0088,0.0093,-0.2149,0.5599,-0.7748,0.0059,0.0062,-0.0758,-0.1005,-0.1762,0.0292,0.0301,0.0419,Brandon.Manning,D,0.0314,-0.0351,3813.6,50.8,336.6,-0.0674,-0.0353,-0.1027,-0.1072,-0.0654,0.274,-0.1636,0.012,0.08,-0.1572
8479351,-0.0216,-0.0001,-0.0215,0.0558,0.0566,-0.3545,-0.0954,-0.2591,0.0219,0.0231,-0.8553,0.2801,-1.1353,0.0323,0.034,-0.2287,-0.0696,-0.1591,0.0088,0.0093,0.3573,-1.4992,1.8565,0.0059,0.0062,-0.2802,0.1031,-0.1771,0.029,0.0295,0.0413,Sam.Steel,F,0.0027,-0.0347,5895.6,329.7,537.9,-0.1895,-0.067,-0.2565,-0.2829,0.1378,0.294,-0.1689,0.049,0.08,-0.1706
8479974,0.0215,0.0006,0.0209,0.0602,0.062,-0.507,-0.1441,-0.363,0.0219,0.0231,-0.1215,-0.2633,0.1417,0.0323,0.034,-0.0108,0.1807,-0.1915,0.0088,0.0093,-0.0577,0.4715,-0.5292,0.0059,0.0062,-0.0904,-0.0873,-0.1776,0.0311,0.0321,0.0447,Nolan.Patrick,F,0.0263,-0.0183,2573.5,365.2,21.599999999999998,-0.1437,0.0058,-0.1379,-0.1167,-0.069,0.173,-0.1721,0.123,0.007,-0.1621
8478211,-0.0169,0.0091,-0.026,0.0622,0.0642,-1.0189,-0.1291,-0.8898,0.022,0.0232,0.152,-0.2233,0.3753,0.0323,0.034,0.3567,-0.7589,1.1156,0.0088,0.0093,-1.5961,0.6674,-2.2635,0.0059,0.0062,-0.0426,-0.1362,-0.1788,0.0321,0.0331,0.0461,Dryden.Hunt,F,0.0201,-0.015,2555.0,29.099999999999998,2.5,,,,-0.0627,-0.1212,0.121,-0.1788,0.011,0.001,-0.1788
8479348,0.0186,-0.0936,0.1122,0.0661,0.0691,-0.2424,-0.0139,-0.2285,0.022,0.0232,0.1589,-0.2464,0.4053,0.0323,0.034,0.1599,-0.5374,0.6973,0.0088,0.0093,0.7867,0.763,0.0238,0.0059,0.0062,-0.014,-0.1659,-0.1798,0.034,0.0355,0.0492,Kale.Clague,D,0.0278,-0.0953,1359.1999999999998,77.69999999999999,32.5,,,,-0.0418,-0.0706,0.0,-0.1798,0.053,0.022,-0.1798
8466139,-0.0228,-0.0379,0.015,0.0462,0.0474,-0.3303,0.2975,-0.6278,0.0218,0.023,0.0088,-0.6046,0.6134,0.0322,0.034,0.215,-0.0648,0.2797,0.0088,0.0093,0.4898,0.0732,0.4166,0.0059,0.0062,-0.0657,-0.1142,-0.1799,0.0244,0.0251,0.035,Patrick.Marleau,F,0.0699,-0.0206,13744.9,2648.2,1141.6,0.0926,-0.0916,0.001,-0.1356,-0.0936,0.493,-0.133,0.151,0.065,-0.1504
8470595,0.1126,-0.0958,0.2084,0.0445,0.0463,-0.1947,0.0344,-0.2291,0.0218,0.023,0.5934,-1.3925,1.9859,0.0322,0.034,0.2116,-0.4359,0.6475,0.0088,0.0093,-1.2242,0.6568,-1.8811,0.0059,0.0062,0.2193,-0.4015,-0.1822,0.0236,0.0246,0.0341,Eric.Staal,F,0.0835,-0.0146,14875.5,2775.2,919.0,0.0907,0.0231,0.1138,0.1358,-0.3869,0.519,-0.1313,0.149,0.049,-0.1447
8477462,0.0104,-0.0338,0.0443,0.0534,0.0532,-0.4028,0.3668,-0.7696,0.0219,0.0231,-0.0754,-0.7226,0.6473,0.0322,0.034,0.9211,0.6999,0.2212,0.0088,0.0093,0.6318,1.5712,-0.9394,0.0059,0.0062,-0.0418,-0.1417,-0.1835,0.0278,0.0279,0.0394,Robert.Hagg,D,0.0251,-0.0064,5014.8,15.4,502.99999999999994,-0.0332,-0.0757,-0.1089,-0.0669,-0.1353,0.358,-0.1733,0.003,0.091,-0.1632
8476988,0.0281,-0.0284,0.0564,0.0491,0.0499,-0.3111,0.3767,-0.6878,0.0219,0.023,-0.0408,-0.9398,0.899,0.0322,0.034,1.0121,-0.6674,1.6795,0.0088,0.0093,-0.3052,0.2675,-0.5727,0.0059,0.0062,0.0313,-0.2152,-0.1839,0.0258,0.0263,0.0368,Matt.Benning,D,0.0277,-0.0094,6638.5,190.79999999999998,682.4,-0.1451,-0.0392,-0.1843,0.0036,-0.2058,0.44,-0.1698,0.025,0.091,-0.1706
8480883,0.0258,-0.0782,0.1039,0.0626,0.0656,-0.4881,0.0841,-0.5722,0.022,0.0232,0.0732,-0.3009,0.374,0.0323,0.034,0.1664,-0.4794,0.6457,0.0088,0.0093,-0.4066,1.1731,-1.5797,0.0059,0.0062,-0.018,-0.1684,-0.1863,0.0323,0.0338,0.0468,Ty.Smith,D,0.0712,-0.0805,2058.0,264.2,9.1,0.0101,0.0024,0.0125,-0.0892,-0.0879,0.094,-0.1633,0.113,0.004,-0.1565
8474291,-0.0344,-0.0103,-0.0241,0.0537,0.0525,-0.7031,0.2658,-0.969,0.0219,0.0231,0.1303,-0.6402,0.7705,0.0323,0.034,0.804,0.6867,0.1173,0.0088,0.0093,0.4845,1.4211,-0.9366,0.0059,0.0062,-0.0651,-0.1218,-0.1869,0.028,0.0275,0.0392,Jay.Beagle,F,-0.0089,-0.0122,6573.1,39.5,1297.2,-0.0557,-0.045,-0.1007,-0.0562,-0.1096,0.364,-0.163,0.005,0.164,-0.1659
8478859,0.0332,-0.0585,0.0917,0.0559,0.0564,0.2168,-0.3796,0.5965,0.0219,0.0231,-0.5412,0.0639,-0.6051,0.0323,0.034,0.1039,-0.1543,0.2583,0.0088,0.0093,0.7249,0.3393,0.3856,0.0059,0.0062,-0.0927,-0.095,-0.1877,0.029,0.0294,0.0413,Niko.Mikkola,D,0.02,-0.0059,6349.7,26.7,735.9,-0.0335,0.0028,-0.0307,-0.1127,-0.0891,0.294,-0.1674,0.004,0.103,-0.1614
8471214,0.149,-0.2171,0.3661,0.0394,0.0406,0.8544,-0.5255,1.3799,0.0217,0.0229,0.367,-0.79,1.1571,0.0322,0.034,-0.7399,-0.1324,-0.6075,0.0088,0.0093,0.2265,1.2531,-1.0267,0.0059,0.0062,0.2299,-0.4192,-0.1893,0.0212,0.0219,0.0305,Alex.Ovechkin,F,0.1448,-0.0451,19597.0,5532.8,93.6,0.3434,0.0137,0.3571,0.0851,-0.3741,0.615,-0.0717,0.219,0.004,-0.1296
8475197,0.0336,-0.0926,0.1261,0.0406,0.0407,-0.3541,0.5961,-0.9502,0.0217,0.0229,1.0624,-1.8394,2.9018,0.0322,0.034,0.7049,-0.8059,1.5108,0.0088,0.0093,-1.6621,2.1538,-3.8159,0.0059,0.0062,0.3062,-0.4961,-0.1899,0.0218,0.022,0.0309,Tyson.Barrie,D,0.0756,-0.0667,13930.8,2362.3,239.1,0.4455,0.0037,0.4492,0.2306,-0.4294,0.605,-0.0963,0.143,0.014,-0.122
8478400,-0.0768,-0.0132,-0.0637,0.0566,0.058,-0.4331,0.0948,-0.528,0.0219,0.0231,-0.2911,-0.1718,-0.1193,0.0323,0.034,0.2651,-0.4071,0.6722,0.0088,0.0093,-0.6887,0.304,-0.9927,0.0059,0.0062,-0.124,-0.0668,-0.1907,0.0294,0.0302,0.0421,Colin.White,F,0.0149,0.0028,3779.9,451.1,38.6,-0.0467,0.0081,-0.0386,-0.1389,-0.0696,0.267,-0.1737,0.106,0.009,-0.1647
8475163,-0.1189,0.0117,-0.1306,0.0509,0.0511,-0.5274,0.5911,-1.1185,0.0219,0.023,-0.3774,-0.145,-0.2323,0.0322,0.034,0.3243,-0.2393,0.5636,0.0088,0.0093,-0.0133,1.004,-1.0173,0.0059,0.0062,-0.2016,0.0081,-0.1935,0.0266,0.0269,0.0378,Alex.Chiasson,F,0.0331,-0.0446,6970.5,1183.4,437.1,0.3146,-0.0049,0.3097,-0.2347,0.0527,0.409,-0.1139,0.138,0.051,-0.1369
8474250,-0.0815,0.0323,-0.1138,0.053,0.0536,-0.7904,0.4826,-1.273,0.0219,0.0231,-0.0831,-0.3739,0.2908,0.0322,0.034,0.1917,-0.1175,0.3093,0.0088,0.0093,0.7885,-0.1056,0.894,0.0059,0.0062,-0.1976,0.0035,-0.1942,0.0276,0.028,0.0394,Zack.Smith,F,0.0075,-0.0103,8113.1,441.6,932.6,-0.1683,0.0607,-0.1076,-0.2051,0.0138,0.358,-0.1679,0.047,0.098,-0.1745
8480185,0.0607,-0.0222,0.0829,0.0561,0.0591,-0.5202,0.123,-0.6431,0.0219,0.0231,-0.2224,-0.7177,0.4953,0.0323,0.034,0.0834,0.0812,0.0022,0.0088,0.0093,-0.9597,-0.1124,-0.8473,0.0059,0.0062,-0.0532,-0.1412,-0.1944,0.0291,0.0307,0.0423,Eetu.Luostarinen,F,0.0077,0.0427,5195.2,230.10000000000002,881.0,0.024,-0.0322,-0.0082,-0.0609,-0.1839,0.26,-0.1638,0.036,0.14,-0.1645
8474090,-0.0639,-0.1185,0.0546,0.047,0.0486,-0.657,0.2506,-0.9076,0.0218,0.023,0.3859,-0.4924,0.8783,0.0322,0.034,0.6663,-0.4154,1.0817,0.0088,0.0093,0.3854,0.4771,-0.0917,0.0059,0.0062,-0.021,-0.174,-0.195,0.0248,0.0257,0.0357,Brendan.Smith,D,0.0375,-0.0348,10450.300000000001,190.1,1024.7,-0.1567,0.0164,-0.1403,-0.0585,-0.1392,0.473,-0.1758,0.016,0.088,-0.1772
8481122,-0.0071,0.0061,-0.0132,0.0602,0.0598,0.2805,0.0838,0.1968,0.0219,0.0231,-0.0737,-0.8016,0.7279,0.0323,0.034,-0.6918,0.4885,-1.1802,0.0088,0.0093,0.3489,0.7777,-0.4287,0.0059,0.0062,-0.0332,-0.1625,-0.1957,0.0311,0.031,0.0439,Simon.Benoit,D,0.0059,0.0206,5008.1,7.0,623.2,0.0282,-0.085,-0.0568,-0.0391,-0.1831,0.203,-0.1832,0.001,0.111,-0.1689
8474884,-0.1799,0.0013,-0.1813,0.0448,0.0453,-0.5793,0.7014,-1.2807,0.0218,0.023,-0.7221,0.2646,-0.9867,0.0322,0.034,0.5267,-0.2795,0.8062,0.0088,0.0093,2.0863,-1.1133,3.1996,0.0059,0.0062,-0.3876,0.1918,-0.1957,0.0237,0.0241,0.0338,Mike.Hoffman,F,0.0726,-0.0229,9739.6,1843.5,14.8,0.2177,0.0289,0.2466,-0.4602,0.2147,0.527,-0.1297,0.159,0.001,-0.1448
8475796,-0.1006,0.1161,-0.2167,0.0494,0.0505,-0.4017,0.4986,-0.9003,0.0219,0.023,0.1432,-1.0809,1.2241,0.0322,0.034,0.9034,-0.1618,1.0653,0.0088,0.0093,0.5654,0.8636,-0.2982,0.0059,0.0062,-0.0475,-0.1492,-0.1967,0.0259,0.0266,0.0371,Mark.Pysyk,D,0.031,-0.0222,7685.0,123.9,815.2,-0.0962,-0.0424,-0.1386,-0.0785,-0.127,0.431,-0.1807,0.014,0.095,-0.1775
