player_id,season,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8481559,2022,0.1615,0.0589,0.1026,0.0681,0.0719,0.5608,-0.5094,1.0702,0.022,0.0232,1.2808,-1.4466,2.7274,0.0323,0.034,-1.0991,-2.1163,1.0172,0.0088,0.0093,1.3355,0.2369,1.0986,0.0059,0.0062,0.3273,-0.5017,-0.1744,0.0349,0.0369,0.0508,Jack.Hughes,F,0.1651,0.0059
8477846,2022,-0.0295,-0.0908,0.0613,0.0698,0.0729,-0.1208,0.3606,-0.4814,0.022,0.0232,-0.4589,-0.7252,0.2662,0.0323,0.034,-0.7712,0.3914,-1.1626,0.0088,0.0093,-2.7347,-0.5571,-2.1776,0.0059,0.0062,-0.0707,-0.1051,-0.1758,0.0358,0.0374,0.0517,Ryan.Carpenter,F,-0.002,0.0351
8475098,2022,-0.2035,0.03,-0.2335,0.0702,0.073,-0.8224,-0.3877,-0.4347,0.022,0.0232,-0.0218,0.6638,-0.6856,0.0323,0.034,-0.394,-0.0153,-0.3787,0.0088,0.0093,-0.423,1.1196,-1.5427,0.0059,0.0062,-0.2366,0.0572,-0.1794,0.036,0.0374,0.0519,Tyler.Bozak,F,0.0246,-0.0135
8475163,2022,-0.0772,-0.1605,0.0833,0.0697,0.073,0.5828,-0.0489,0.6317,0.022,0.0232,0.0686,-0.5758,0.6444,0.0323,0.034,-0.7062,0.426,-1.1322,0.0088,0.0093,-0.6032,0.9514,-1.5546,0.0059,0.0062,0.0457,-0.2268,-0.1811,0.0357,0.0374,0.0517,Alex.Chiasson,F,0.0683,-0.0815
8474683,2022,-0.0084,-0.0235,0.0151,0.0689,0.0714,0.1728,-0.7515,0.9243,0.022,0.0232,-0.0483,-0.3553,0.3071,0.0323,0.034,0.6892,-0.1315,0.8207,0.0088,0.0093,-1.4414,2.0356,-3.4769,0.0059,0.0062,0.1101,-0.292,-0.1819,0.0353,0.0366,0.0509,Derek.Grant,F,0.0302,-0.003
8478864,2022,0.0586,-0.0755,0.1341,0.0659,0.0697,1.736,-1.4831,3.2191,0.022,0.0232,-1.361,-0.1334,-1.2276,0.0323,0.034,0.198,0.5555,-0.3575,0.0088,0.0093,-0.7066,-1.04,0.3333,0.0059,0.0062,0.0304,-0.2146,-0.1842,0.0339,0.0358,0.0493,Kirill.Kaprizov,F,0.1368,-0.0249
8478445,2022,0.0084,-0.1259,0.1343,0.0671,0.07,-0.4689,0.5741,-1.0431,0.022,0.0232,-0.6288,0.0548,-0.6835,0.0323,0.034,-0.3898,-0.7799,0.39,0.0088,0.0093,-0.7759,-0.5741,-0.2018,0.0059,0.0062,-0.1968,0.0114,-0.1854,0.0345,0.036,0.0498,Mathew.Barzal,F,0.0691,0.0002
8478550,2022,0.0727,-0.0796,0.1523,0.0648,0.0672,-0.3293,0.903,-1.2323,0.022,0.0232,-0.9415,0.5228,-1.4643,0.0323,0.034,-0.8074,-1.1452,0.3379,0.0088,0.0093,-0.0801,1.6922,-1.7722,0.0059,0.0062,-0.2654,0.0743,-0.1911,0.0333,0.0346,0.0481,Artemi.Panarin,F,0.0696,-0.0274
8476952,2022,-0.1144,0.0494,-0.1638,0.0707,0.0736,0.0167,0.305,-0.2884,0.022,0.0232,-1.4982,0.2548,-1.753,0.0323,0.034,0.2728,1.2505,-0.9777,0.0088,0.0093,3.3986,-2.6875,6.0862,0.0059,0.0062,-0.5039,0.309,-0.1948,0.0362,0.0377,0.0523,Dominic.Toninato,F,0.0046,0.0363
8478460,2022,0.0113,-0.0256,0.0369,0.0655,0.0684,-0.5751,-0.617,0.0419,0.022,0.0232,0.1265,-0.8116,0.9381,0.0323,0.034,-0.5391,1.2875,-1.8266,0.0088,0.0093,-1.2809,-1.1322,-0.1488,0.0059,0.0062,-0.0339,-0.1614,-0.1953,0.0337,0.0352,0.0487,Zach.Werenski,D,0.0914,0.0193
8479639,2022,-0.114,0.017,-0.131,0.0684,0.0723,-0.4039,0.0008,-0.4047,0.022,0.0232,-0.3497,-0.4618,0.1121,0.0323,0.034,0.9797,-0.7271,1.7069,0.0088,0.0093,-2.4463,0.5468,-2.9931,0.0059,0.0062,-0.0379,-0.1585,-0.1964,0.0351,0.0371,0.0511,Dylan.Coghlan,D,0.0945,-0.0175
8480172,2022,-0.0789,-0.0848,0.0059,0.0662,0.0693,0.5935,0.2876,0.3059,0.022,0.0232,0.0806,-1.5677,1.6483,0.0323,0.034,0.0451,1.5975,-1.5524,0.0088,0.0093,0.3949,0.0617,0.3332,0.0059,0.0062,0.0542,-0.2508,-0.1966,0.034,0.0356,0.0493,Jan.Rutta,D,0.0217,-0.0157
8471214,2022,0.1599,-0.0938,0.2537,0.0664,0.0692,1.8995,-0.6748,2.5743,0.022,0.0232,-0.1754,-0.9561,0.7807,0.0323,0.034,-2.2387,0.4673,-2.706,0.0088,0.0093,0.6463,0.818,-0.1717,0.0059,0.0062,0.1661,-0.3631,-0.197,0.0341,0.0356,0.0493,Alex.Ovechkin,F,0.1415,-0.0862
8475798,2022,-0.0917,0.0759,-0.1676,0.0665,0.0692,-0.8283,0.21,-1.0383,0.022,0.0232,-0.9069,-0.4442,-0.4628,0.0323,0.034,2.2474,1.2321,1.0154,0.0088,0.0093,-0.021,0.2229,-0.2439,0.0059,0.0062,-0.2339,0.0367,-0.1972,0.0342,0.0356,0.0493,Mikael.Granlund,F,0.0322,0.005
8477989,2022,0.1325,-0.0511,0.1836,0.0692,0.0717,1.3901,-0.2815,1.6716,0.022,0.0232,-0.25,-1.444,1.1939,0.0323,0.034,0.5426,1.4122,-0.8696,0.0088,0.0093,2.5403,1.2282,1.3121,0.0059,0.0062,0.1507,-0.3499,-0.1991,0.0355,0.0368,0.0511,Christian.Dvorak,F,0.0107,0.0215
8476918,2022,-0.0716,0.0535,-0.1251,0.0684,0.0717,-1.4062,-0.2043,-1.2019,0.022,0.0232,-1.1651,0.9294,-2.0945,0.0323,0.034,0.1695,0.0036,0.1659,0.0088,0.0093,-1.0194,-1.3004,0.281,0.0059,0.0062,-0.4521,0.2528,-0.1993,0.0351,0.0368,0.0508,Jimmy.Vesey,F,0.0329,0.0478
8477919,2022,-0.095,0.2144,-0.3094,0.0678,0.0708,-0.4434,0.4104,-0.8538,0.022,0.0232,-1.1608,-0.2589,-0.9019,0.0323,0.034,0.3221,0.7687,-0.4465,0.0088,0.0093,1.8086,-1.6303,3.4389,0.0059,0.0062,-0.4224,0.2231,-0.1993,0.0348,0.0364,0.0503,Frederick.Gaudreau,F,0.0207,-0.0119
8480797,2022,0.0784,0.0117,0.0666,0.0688,0.0714,0.7664,0.065,0.7014,0.022,0.0232,-0.2782,-1.167,0.8888,0.0323,0.034,0.8245,-0.5682,1.3928,0.0088,0.0093,0.8913,0.8169,0.0744,0.0059,0.0062,0.1068,-0.3079,-0.2011,0.0353,0.0366,0.0509,Joel.Farabee,F,0.0216,-0.0223
8476850,2022,0.007,-0.0583,0.0653,0.0705,0.074,-0.63,-0.3586,-0.2714,0.022,0.0232,0.8768,-0.6419,1.5186,0.0323,0.034,0.2376,-0.0437,0.2813,0.0088,0.0093,0.3261,1.9611,-1.635,0.0059,0.0062,0.1031,-0.3052,-0.2021,0.0361,0.0379,0.0524,Ryan.Murray,D,0.0328,-0.0378
8474589,2022,-0.2041,0.0755,-0.2796,0.0697,0.073,0.5302,-0.1462,0.6764,0.022,0.0232,-1.2334,0.5438,-1.7772,0.0323,0.034,0.1394,0.0224,0.1171,0.0088,0.0093,2.1388,-0.7789,2.9177,0.0059,0.0062,-0.3711,0.168,-0.2031,0.0357,0.0374,0.0517,Tyler.Ennis,F,0.0567,-0.0176
8476469,2022,-0.1151,-0.1314,0.0162,0.0693,0.0724,-0.6823,0.2706,-0.9529,0.022,0.0232,0.4679,-0.3824,0.8503,0.0323,0.034,-1.3737,0.141,-1.5147,0.0088,0.0093,0.1729,-1.0489,1.2218,0.0059,0.0062,-0.1463,-0.0588,-0.2051,0.0355,0.0371,0.0514,Joel.Armia,F,0.0257,-0.0179
8481546,2022,0.063,0.0081,0.0549,0.0708,0.074,-0.0723,-0.5952,0.5228,0.022,0.0232,-0.4072,-0.2911,-0.1162,0.0323,0.034,1.2929,-0.8777,2.1706,0.0088,0.0093,-0.1392,0.4551,-0.5943,0.0059,0.0062,0.0142,-0.2201,-0.2059,0.0363,0.0379,0.0525,Cam.York,D,0.0295,-0.0287
8477839,2022,-0.0664,-0.0168,-0.0495,0.0676,0.0707,0.1705,-0.1949,0.3654,0.022,0.0232,-0.3448,0.0685,-0.4134,0.0323,0.034,-0.0659,-1.3413,1.2754,0.0088,0.0093,-0.1074,0.5646,-0.6721,0.0059,0.0062,-0.0831,-0.1256,-0.2088,0.0347,0.0363,0.0502,Conor.Sheary,F,0.0456,-0.0129
8476278,2022,-0.0986,-0.0402,-0.0584,0.0696,0.0731,0.1881,-0.1308,0.3189,0.022,0.0232,-0.6114,-0.0319,-0.5796,0.0323,0.034,-0.2054,1.0709,-1.2763,0.0088,0.0093,-0.0692,1.7689,-1.8381,0.0059,0.0062,-0.1651,-0.0532,-0.2184,0.0357,0.0375,0.0517,Colin.Blackwell,F,-0.0006,-0.0079
8477464,2022,-0.0356,-0.0324,-0.0032,0.0723,0.0764,-0.813,0.1657,-0.9787,0.022,0.0232,-0.1079,-0.5162,0.4083,0.0323,0.0341,0.0894,0.3278,-0.2384,0.0088,0.0093,-0.245,-0.3516,0.1066,0.0059,0.0062,-0.1483,-0.0712,-0.2195,0.037,0.0391,0.0538,Nic.Petan,F,-0.0082,-0.027
8480068,2022,-0.046,0.0432,-0.0892,0.0699,0.0729,-0.3832,0.1008,-0.484,0.022,0.0232,-0.6097,-0.3223,-0.2874,0.0323,0.034,0.6718,0.8178,-0.146,0.0088,0.0093,0.7854,0.7252,0.0602,0.0059,0.0062,-0.2057,-0.0141,-0.2198,0.0358,0.0374,0.0518,Ryan.Poehling,F,0.0236,0.1125
8482109,2022,-0.0631,0.1512,-0.2143,0.0665,0.0691,-0.0268,0.1286,-0.1554,0.022,0.0232,-1.4911,0.033,-1.5241,0.0323,0.034,1.3915,-1.1593,2.5508,0.0088,0.0093,0.3084,-0.9615,1.2699,0.0059,0.0062,-0.2925,0.0711,-0.2214,0.0342,0.0355,0.0493,Alexis.Lafrenière,F,0.0374,-0.0224
8477433,2022,-0.0152,-0.0248,0.0096,0.072,0.0756,-0.4128,-0.5454,0.1325,0.022,0.0232,-0.4401,0.2886,-0.7287,0.0323,0.0341,-0.6884,1.0696,-1.7581,0.0088,0.0093,2.3333,-1.1432,3.4765,0.0059,0.0062,-0.301,0.0792,-0.2218,0.0368,0.0387,0.0534,Ben.Harpur,D,0.0171,0.0198
8480813,2022,-0.2202,-0.0355,-0.1847,0.0695,0.0721,-0.4848,0.04,-0.5248,0.022,0.0232,-0.0373,-0.5563,0.519,0.0323,0.034,0.5063,0.5001,0.0061,0.0088,0.0093,-0.2396,-0.8101,0.5706,0.0059,0.0062,-0.1511,-0.0717,-0.2228,0.0356,0.037,0.0514,Joe.Veleno,F,-0.0109,-0.0042
8482641,2022,0.0103,-0.0459,0.0561,0.0724,0.0762,-0.1553,-0.9521,0.7969,0.022,0.0232,-0.0602,0.0077,-0.068,0.0323,0.0341,0.5438,-0.5458,1.0896,0.0088,0.0093,0.4689,0.2228,0.2461,0.0059,0.0062,-0.0175,-0.2057,-0.2232,0.037,0.039,0.0538,Matt.Kiersted,D,0.0484,-0.0585
8477488,2022,-0.0707,0.1823,-0.253,0.0642,0.0679,0.0447,-0.9728,1.0175,0.022,0.0232,-1.6325,0.3921,-2.0246,0.0323,0.034,2.0093,-0.5939,2.6032,0.0088,0.0093,-1.0412,-0.12,-0.9212,0.0059,0.0062,-0.2256,0.0007,-0.2249,0.033,0.0349,0.0481,Brett.Pesce,D,0.0479,-0.0059
8480025,2022,0.0147,0.0052,0.0095,0.0709,0.0735,0.8299,-1.1491,1.979,0.022,0.0232,-1.0712,-0.1951,-0.8761,0.0323,0.034,0.057,1.2381,-1.1811,0.0088,0.0093,0.2228,-0.5447,0.7676,0.0059,0.0062,-0.1093,-0.1166,-0.2259,0.0363,0.0377,0.0523,MacKenzie.Entwistle,F,-0.029,0.0081
8481535,2022,0.108,-0.0625,0.1705,0.0687,0.0725,-0.3016,-0.0959,-0.2056,0.022,0.0232,0.3941,-1.76,2.1542,0.0323,0.034,-0.1656,0.6122,-0.7777,0.0088,0.0093,-1.0985,-1.0037,-0.0948,0.0059,0.0062,0.1295,-0.356,-0.2265,0.0352,0.0372,0.0512,Nils.Hoglander,F,0.0128,-0.0242
8477462,2022,-0.019,0.0074,-0.0264,0.0684,0.0712,-0.4574,-0.235,-0.2224,0.022,0.0232,0.1992,-0.6984,0.8976,0.0323,0.034,1.13,-0.0055,1.1355,0.0088,0.0093,-0.2214,2.1289,-2.3504,0.0059,0.0062,0.0424,-0.2707,-0.2283,0.0351,0.0365,0.0507,Robert.Hagg,D,0.0335,-0.0445
8475765,2022,0.0562,-0.1451,0.2012,0.0672,0.069,1.2821,0.3007,0.9814,0.022,0.0232,-1.0616,-0.7384,-0.3232,0.0323,0.034,0.8871,0.1797,0.7074,0.0088,0.0093,0.3586,1.8748,-1.5162,0.0059,0.0062,0.0257,-0.2541,-0.2284,0.0345,0.0355,0.0495,Vladimir.Tarasenko,F,0.0801,-0.0458
8480072,2022,0.0346,-0.0847,0.1193,0.0722,0.0759,-0.6804,-0.3385,-0.3419,0.022,0.0232,0.2545,-0.2612,0.5157,0.0323,0.0341,-1.1314,0.8441,-1.9756,0.0088,0.0093,0.158,0.655,-0.497,0.0059,0.0062,-0.103,-0.1261,-0.2291,0.0369,0.0388,0.0536,Lias.Andersson,F,-0.0007,-0.0398
8474150,2022,-0.1558,-0.0635,-0.0924,0.065,0.0699,0.0088,0.7972,-0.7884,0.022,0.0232,-0.0336,-0.5514,0.5178,0.0323,0.034,0.473,-0.7388,1.2117,0.0088,0.0093,1.5494,0.9412,0.6082,0.0059,0.0062,-0.1176,-0.1155,-0.233,0.0334,0.0359,0.0491,Mikael.Backlund,F,0.0919,0.0272
8474870,2022,0.0293,0.0294,-0.0001,0.0719,0.075,-0.2246,-0.2715,0.0468,0.022,0.0232,-0.0193,-0.7893,0.77,0.0323,0.0341,-0.0141,-0.0799,0.0658,0.0088,0.0093,-0.1927,0.339,-0.5317,0.0059,0.0062,-0.0164,-0.218,-0.2344,0.0368,0.0384,0.0532,Tyler.Johnson,F,0.078,-0.0529
8476441,2022,-0.0555,-0.0282,-0.0273,0.0708,0.0741,-0.0751,0.0805,-0.1556,0.022,0.0232,-0.6071,-0.1477,-0.4594,0.0323,0.034,1.3086,0.5301,0.7785,0.0088,0.0093,2.9921,0.5422,2.4499,0.0059,0.0062,-0.2137,-0.0244,-0.2381,0.0363,0.038,0.0525,Joel.Edmundson,D,0.0224,0.0719
8476288,2022,-0.0271,0.038,-0.0651,0.0712,0.0743,0.4661,0.0309,0.4353,0.022,0.0232,-0.7749,-0.8554,0.0806,0.0323,0.034,1.4085,-0.3294,1.7379,0.0088,0.0093,1.2084,-0.597,1.8054,0.0059,0.0062,-0.0779,-0.1604,-0.2384,0.0365,0.0381,0.0527,Ryan.Dzingel,F,0.0205,-0.0558
8475763,2022,-0.0457,0.0443,-0.09,0.0697,0.0721,0.1193,-0.6464,0.7657,0.022,0.0232,-0.6889,-0.0295,-0.6594,0.0323,0.034,-0.0071,-0.8036,0.7964,0.0088,0.0093,0.467,-1.6632,2.1302,0.0059,0.0062,-0.1756,-0.063,-0.2386,0.0357,0.037,0.0514,Kevin.Hayes,F,0.0672,-0.068
8479291,2022,-0.0783,0.0118,-0.0901,0.0694,0.0712,0.1979,0.4973,-0.2994,0.022,0.0232,-0.4858,-0.987,0.5012,0.0323,0.034,2.0234,0.7473,1.2761,0.0088,0.0093,1.9449,1.8557,0.0892,0.0059,0.0062,-0.0727,-0.166,-0.2388,0.0356,0.0365,0.051,Kevin.Rooney,F,0.0122,0.0083
8481575,2022,0.0059,-0.1047,0.1106,0.0719,0.0758,0.5116,-1.1884,1.7,0.022,0.0232,0.0842,-0.4172,0.5014,0.0323,0.0341,0.35,0.5421,-0.1921,0.0088,0.0093,0.3085,1.4604,-1.152,0.0059,0.0062,0.1069,-0.3483,-0.2414,0.0368,0.0388,0.0535,Lassi.Thomson,D,0.0391,-0.087
8476470,2022,-0.0508,0.001,-0.0519,0.0721,0.0755,-0.3607,-0.0431,-0.3176,0.022,0.0232,-0.427,-0.0251,-0.4019,0.0323,0.0341,-0.2871,0.862,-1.1491,0.0088,0.0093,1.6245,0.6664,0.958,0.0059,0.0062,-0.2557,0.0136,-0.2421,0.0369,0.0387,0.0534,Nathan.Beaulieu,D,0.0048,0.0082
8477446,2022,-0.0016,0.0025,-0.0041,0.0705,0.074,0.0812,0.473,-0.3917,0.022,0.0232,-0.1462,-1.0408,0.8947,0.0323,0.034,-1.4581,1.4921,-2.9502,0.0088,0.0093,2.235,-0.4582,2.6932,0.0059,0.0062,-0.1977,-0.0489,-0.2466,0.0361,0.0379,0.0524,Michael.McCarron,F,0.0249,0.0541
8479981,2022,0.0244,-0.1466,0.171,0.0713,0.0745,-0.235,-0.3684,0.1333,0.022,0.0232,0.1989,-0.8705,1.0694,0.0323,0.0341,-0.0357,1.3175,-1.3532,0.0088,0.0093,-0.0022,0.6894,-0.6915,0.0059,0.0062,0.0187,-0.2686,-0.2499,0.0365,0.0382,0.0528,Jonah.Gadjovich,F,0.0427,-0.004
8482117,2022,-0.0019,-0.0019,-0.0001,0.0725,0.0763,-0.6073,-0.2719,-0.3354,0.022,0.0232,-0.075,-0.093,0.018,0.0323,0.0341,0.4447,-0.2504,0.6951,0.0088,0.0093,1.4159,0.8844,0.5315,0.0059,0.0062,-0.1385,-0.1126,-0.2511,0.0371,0.039,0.0539,Lukas.Reichel,F,0.038,-0.0146
8478468,2022,0.0116,-0.0999,0.1116,0.0678,0.0706,-0.3818,-0.0878,-0.2939,0.022,0.0232,0.1748,-1.1321,1.3069,0.0323,0.034,1.3816,0.9509,0.4307,0.0088,0.0093,0.7747,0.9657,-0.191,0.0059,0.0062,0.0389,-0.2938,-0.2549,0.0348,0.0363,0.0503,Jeremy.Lauzon,D,0.0314,-0.0441
8476393,2022,-0.0072,-0.053,0.0459,0.0688,0.0723,-0.9034,-0.3954,-0.508,0.022,0.0232,-0.0434,0.1758,-0.2191,0.0323,0.034,-1.0647,-0.405,-0.6596,0.0088,0.0093,-0.1662,-0.5519,0.3858,0.0059,0.0062,-0.2059,-0.0494,-0.2552,0.0353,0.0371,0.0512,Nick.Cousins,F,0.0363,0.0058
8477950,2022,0.023,-0.0069,0.0299,0.0653,0.0692,1.1169,0.4775,0.6394,0.022,0.0232,-1.5505,-0.1387,-1.4118,0.0323,0.034,0.8826,-0.2643,1.1468,0.0088,0.0093,1.4483,2.8,-1.3517,0.0059,0.0062,-0.1671,-0.0902,-0.2572,0.0336,0.0356,0.0489,Tony.DeAngelo,D,0.0857,-0.0678
8481147,2022,-0.1025,0.096,-0.1985,0.0718,0.0745,-0.499,0.0007,-0.4996,0.022,0.0232,-0.3538,-0.4431,0.0894,0.0323,0.034,-0.4897,0.4752,-0.9649,0.0088,0.0093,-0.1149,0.2412,-0.3561,0.0059,0.0062,-0.2287,-0.0305,-0.2592,0.0367,0.0382,0.053,Reese.Johnson,F,-0.0149,-0.0117
8476988,2022,0.0298,0.0331,-0.0033,0.0683,0.0714,-0.3982,-1.3815,0.9834,0.022,0.0232,0.5142,-0.8347,1.3489,0.0323,0.034,0.0724,-0.2412,0.3136,0.0088,0.0093,-0.0236,-1.3594,1.3358,0.0059,0.0062,0.0736,-0.3344,-0.2608,0.035,0.0366,0.0507,Matt.Benning,D,0.0196,0.0223
8479542,2022,-0.0897,-0.0887,-0.001,0.0658,0.0687,0.3217,-0.4563,0.7779,0.022,0.0232,-1.3874,0.5491,-1.9365,0.0323,0.034,1.2383,-1.4473,2.6855,0.0088,0.0093,-1.0962,-0.0144,-1.0817,0.0059,0.0062,-0.1837,-0.0783,-0.2619,0.0338,0.0353,0.0489,Brandon.Hagel,F,0.0762,0.0735
8475744,2022,-0.1003,-0.1572,0.0569,0.0666,0.0694,-0.8643,0.4345,-1.2988,0.022,0.0232,-0.6546,1.0778,-1.7324,0.0323,0.034,1.6986,-2.2988,3.9974,0.0088,0.0093,1.8422,1.3172,0.525,0.0059,0.0062,-0.2956,0.0331,-0.2625,0.0342,0.0357,0.0494,Evgeny.Kuznetsov,F,0.0468,-0.0647
8477419,2022,-0.0437,0.0057,-0.0494,0.0724,0.0762,-0.1616,-0.5703,0.4087,0.022,0.0232,-0.4016,-0.0735,-0.3281,0.0323,0.0341,0.7144,0.2749,0.4395,0.0088,0.0093,1.3123,0.9009,0.4114,0.0059,0.0062,-0.1441,-0.1184,-0.2625,0.037,0.039,0.0538,Mason.Geertsen,D,-0.0443,0.0275
8475235,2022,0.0464,0.0968,-0.0504,0.0692,0.0712,-0.9237,0.0873,-1.0111,0.022,0.0232,-0.7226,-0.2453,-0.4772,0.0323,0.034,-0.7757,0.7965,-1.5723,0.0088,0.0093,0.5309,-0.59,1.1209,0.0059,0.0062,-0.3421,0.0789,-0.2632,0.0355,0.0365,0.0509,Nicolas.Deslauriers,F,-0.012,-0.0578
8478449,2022,0.228,0.0892,0.1388,0.0661,0.0696,-0.0656,-0.9349,0.8693,0.022,0.0232,-0.0237,0.5786,-0.6023,0.0323,0.034,-1.9332,-2.6595,0.7262,0.0088,0.0093,2.3457,0.7457,1.5999,0.0059,0.0062,-0.1109,-0.1577,-0.2686,0.034,0.0358,0.0493,Roope.Hintz,F,0.1112,0.0172
8470775,2022,-0.0895,-0.052,-0.0375,0.0717,0.0748,-0.229,-1.0982,0.8692,0.022,0.0232,-0.0957,-0.1563,0.0607,0.0323,0.0341,-0.2681,0.1246,-0.3927,0.0088,0.0093,-0.2416,-1.3892,1.1476,0.0059,0.0062,-0.1066,-0.1621,-0.2686,0.0367,0.0383,0.0531,Nate.Thompson,F,-0.0159,0.0215
8475171,2022,0.141,0.0141,0.127,0.0655,0.0683,-0.4403,0.5275,-0.9678,0.022,0.0232,0.801,-2.3658,3.1667,0.0323,0.034,0.1364,0.3819,-0.2455,0.0088,0.0093,-0.5211,1.6756,-2.1968,0.0059,0.0062,0.2097,-0.4784,-0.2687,0.0337,0.0351,0.0487,Oliver.Ekman.Larsson,D,0.0513,-0.0967
8479388,2022,0.0104,0.062,-0.0516,0.0696,0.0716,0.2458,0.1544,0.0914,0.022,0.0232,-1.1785,-0.5928,-0.5857,0.0323,0.034,1.0279,0.5863,0.4416,0.0088,0.0093,1.3479,0.495,0.8529,0.0059,0.0062,-0.2094,-0.0609,-0.2703,0.0357,0.0367,0.0512,Riley.Stillman,D,0.0185,-0.041
8480003,2022,0.0532,-0.1187,0.1719,0.0692,0.0725,0.176,0.1997,-0.0237,0.022,0.0232,1.1658,-2.0474,3.2132,0.0323,0.034,-1.2071,0.6461,-1.8532,0.0088,0.0093,-0.3662,2.0228,-2.389,0.0059,0.0062,0.2517,-0.522,-0.2703,0.0355,0.0372,0.0514,Jesper.Boqvist,F,0.0047,-0.0157
8477960,2022,0.2376,-0.4604,0.6981,0.0665,0.0703,0.3089,-0.5437,0.8526,0.022,0.0232,1.7211,-1.8329,3.554,0.0323,0.034,-1.5378,-0.304,-1.2337,0.0088,0.0093,-1.9915,1.7138,-3.7053,0.0059,0.0062,0.5312,-0.8018,-0.2706,0.0342,0.0361,0.0497,Adrian.Kempe,F,0.0863,-0.0306
8474291,2022,-0.1425,0.0097,-0.1522,0.0714,0.0745,-0.6946,-0.4788,-0.2158,0.022,0.0232,0.3076,-0.718,1.0256,0.0323,0.034,0.662,0.9993,-0.3374,0.0088,0.0093,0.1203,0.8465,-0.7262,0.0059,0.0062,-0.0729,-0.1988,-0.2717,0.0366,0.0382,0.0528,Jay.Beagle,F,-0.0089,-0.0122
8475820,2022,0.0372,-0.1363,0.1735,0.0688,0.072,0.0543,-0.187,0.2413,0.022,0.0232,0.6081,-1.0649,1.673,0.0323,0.034,-0.6893,-1.261,0.5717,0.0088,0.0093,-0.9698,0.5917,-1.5615,0.0059,0.0062,0.158,-0.4298,-0.2718,0.0353,0.0369,0.0511,Joonas.Donskoi,F,0.0392,0.0108
8479341,2022,-0.0993,0.0307,-0.1299,0.0705,0.0736,-1.1545,-0.4042,-0.7503,0.022,0.0232,-0.3634,1.3754,-1.7387,0.0323,0.034,-1.1149,-0.3003,-0.8147,0.0088,0.0093,3.4165,0.1442,3.2723,0.0059,0.0062,-0.5063,0.2335,-0.2728,0.0361,0.0377,0.0522,Cam.Dineen,D,0.058,-0.0171
8475227,2022,-0.0485,-0.0868,0.0383,0.0687,0.072,-0.1619,-0.9805,0.8186,0.022,0.0232,-0.8111,0.6239,-1.435,0.0323,0.034,-0.4685,-0.3522,-0.1163,0.0088,0.0093,0.3791,-1.7537,2.1328,0.0059,0.0062,-0.2703,-0.0042,-0.2745,0.0352,0.0369,0.051,Chris.Wideman,D,0.0169,-0.0381
8474586,2022,-0.0218,0.0561,-0.0779,0.0669,0.0699,0.4676,0.5482,-0.0806,0.022,0.0232,-1.3381,-0.105,-1.2331,0.0323,0.034,1.5174,-1.5619,3.0792,0.0088,0.0093,1.2949,1.8718,-0.5769,0.0059,0.0062,-0.1959,-0.0814,-0.2773,0.0344,0.0359,0.0497,Jordan.Eberle,F,0.0719,-0.0299
8470604,2022,0.1318,-0.0421,0.174,0.0672,0.0696,-0.0256,-0.6911,0.6655,0.022,0.0232,0.0941,-1.2362,1.3302,0.0323,0.034,0.8194,0.1777,0.6416,0.0088,0.0093,0.3936,0.2747,0.119,0.0059,0.0062,0.1162,-0.397,-0.2808,0.0345,0.0358,0.0497,Jeff.Carter,F,0.059,0.0577
8480883,2022,0.0101,-0.2127,0.2227,0.0673,0.0702,-0.1932,-0.4165,0.2233,0.022,0.0232,-0.1452,0.2236,-0.3688,0.0323,0.034,-0.57,0.1147,-0.6847,0.0088,0.0093,1.2287,0.8743,0.3544,0.0059,0.0062,-0.1392,-0.1477,-0.2869,0.0346,0.0361,0.0499,Ty.Smith,D,0.1068,-0.0981
8477444,2022,-0.0217,-0.189,0.1672,0.0653,0.0691,1.0009,-0.9485,1.9494,0.022,0.0232,0.6337,-0.7762,1.4099,0.0323,0.034,-0.9187,-2.1382,1.2195,0.0088,0.0093,-1.4356,0.8348,-2.2704,0.0059,0.0062,0.281,-0.5692,-0.2882,0.0336,0.0355,0.0489,Andre.Burakovsky,F,0.0625,-0.0367
8476872,2022,0.1559,-0.0618,0.2177,0.0681,0.0707,-0.4641,-0.5652,0.1011,0.022,0.0232,-0.8898,0.7688,-1.6586,0.0323,0.034,-1.4844,-1.2915,-0.1929,0.0088,0.0093,0.2203,-0.4982,0.7185,0.0059,0.0062,-0.2853,-0.0041,-0.2894,0.0349,0.0363,0.0504,Scott.Laughton,F,0.039,0.002
8478431,2022,-0.017,0.0206,-0.0376,0.0688,0.0721,0.1075,-0.2592,0.3667,0.022,0.0232,0.3946,-1.8083,2.2028,0.0323,0.034,1.5147,-0.2292,1.7439,0.0088,0.0093,0.7833,0.1961,0.5872,0.0059,0.0062,0.154,-0.448,-0.294,0.0353,0.037,0.0511,Evgeny.Svechnikov,F,0.0142,0.014
