player_id,xGF_O,xGF_D,xGF_net,xGF_O_se,xGF_D_se,GF_O,GF_D,GF_net,GF_O_se,GF_D_se,SOG_O,SOG_D,SOG_net,SOG_O_se,SOG_D_se,TO_O,TO_D,TO_net,TO_O_se,TO_D_se,GA_O,GA_D,GA_net,GA_O_se,GA_D_se,BPR_O,BPR_D,BPR,BPR_O_se,BPR_D_se,BPR_se,player_name,position,prior_O,prior_D
8476410,0.0322,0.0476,-0.0153,0.0594,0.0625,-0.1581,0.2671,-0.4252,0.0219,0.0231,0.0177,-0.1472,0.1649,0.0323,0.034,1.1776,-1.2929,2.4705,0.0088,0.0093,-1.6572,-0.3799,-1.2772,0.0059,0.0062,0.1332,-0.0309,0.1023,0.0307,0.0323,0.0446,Josh.Leivo,F,0.062,0.0073
8477476,0.1115,0.0471,0.0644,0.0454,0.0478,-0.2497,0.0324,-0.2821,0.0218,0.023,0.2643,-0.235,0.4992,0.0322,0.034,-0.1645,0.0452,-0.2097,0.0088,0.0093,-0.9498,-0.4459,-0.5039,0.0059,0.0062,0.1046,-0.0027,0.1018,0.024,0.0253,0.0349,Artturi.Lehkonen,F,0.059,-0.0138
8480003,-0.0071,0.034,-0.0411,0.0601,0.0625,-0.2034,0.5364,-0.7398,0.0219,0.0231,-0.5542,0.8281,-1.3823,0.0323,0.034,-0.6834,-0.178,-0.5053,0.0088,0.0093,-0.2554,-0.4825,0.2271,0.0059,0.0062,-0.1868,0.2883,0.1015,0.0311,0.0323,0.0448,Jesper.Boqvist,F,0.0071,-0.0067
8473991,-0.0274,0.0602,-0.0876,0.0502,0.0514,-0.3232,0.6354,-0.9586,0.0219,0.023,-0.235,0.0585,-0.2935,0.0322,0.034,0.4799,0.3533,0.1266,0.0088,0.0093,-0.2742,-0.3969,0.1227,0.0059,0.0062,-0.0741,0.1754,0.1012,0.0263,0.027,0.0377,Karl.Alzner,D,0.0119,0.024
8477365,-0.0183,0.0371,-0.0554,0.0537,0.0547,0.0287,0.2353,-0.2065,0.0219,0.0231,0.4094,0.0816,0.3277,0.0323,0.034,0.3417,-0.5633,0.905,0.0088,0.0093,-0.2729,1.3438,-1.6167,0.0059,0.0062,0.1166,-0.0158,0.1009,0.028,0.0286,0.04,Connor.Clifton,D,0.0226,0.02
8479359,-0.0273,0.0634,-0.0907,0.0676,0.0703,0.431,0.0016,0.4294,0.022,0.0232,-0.2283,0.1935,-0.4218,0.0323,0.034,-0.1772,0.0079,-0.185,0.0088,0.0093,0.2848,-1.1594,1.4442,0.0059,0.0062,-0.0212,0.1214,0.1001,0.0347,0.0361,0.0501,Beck.Malenstyn,F,-0.0115,0.0958
8475792,-0.0381,0.0007,-0.0388,0.0522,0.0537,0.0906,0.2518,-0.1612,0.0219,0.0231,-0.0165,0.0358,-0.0523,0.0322,0.034,0.5557,-0.4312,0.9869,0.0088,0.0093,-0.0814,-1.2959,1.2145,0.0059,0.0062,0.0275,0.072,0.0995,0.0272,0.0281,0.0391,Brett.Connolly,F,0.0182,-0.0332
8467407,0.0328,0.0087,0.0241,0.0596,0.0596,-0.2168,0.391,-0.6077,0.0219,0.0231,0.2869,-0.0868,0.3738,0.0323,0.034,-0.0726,0.0642,-0.1369,0.0088,0.0093,-1.092,0.8734,-1.9653,0.0059,0.0062,0.0863,0.0128,0.0991,0.0308,0.0309,0.0437,Brian.Gionta,F,0.0602,-0.0271
8475763,0.0757,-0.0205,0.0962,0.0445,0.0445,-0.0532,0.2497,-0.3029,0.0218,0.0229,0.2078,0.0225,0.1853,0.0322,0.034,0.1997,-0.9018,1.1015,0.0088,0.0093,0.073,-0.9011,0.9741,0.0059,0.0062,0.0846,0.0141,0.0987,0.0236,0.0237,0.0335,Kevin.Hayes,F,0.0502,-0.0211
8474709,-0.1375,0.0903,-0.2278,0.0497,0.0498,-0.6206,0.6313,-1.2519,0.0219,0.023,-0.0614,0.4733,-0.5348,0.0322,0.034,-0.3007,0.0201,-0.3208,0.0088,0.0093,-0.8959,-0.2769,-0.619,0.0059,0.0062,-0.1576,0.2563,0.0987,0.0261,0.0262,0.037,Matt.Martin,F,0.0058,0.0196
8477501,0.0565,0.1069,-0.0504,0.0479,0.0515,-0.0346,0.0894,-0.1241,0.0218,0.023,0.1897,-0.2103,0.4001,0.0322,0.034,-0.416,-0.9433,0.5273,0.0088,0.0093,-1.4603,-0.9004,-0.5599,0.0059,0.0062,0.0982,0.0,0.0983,0.0252,0.027,0.037,Valeri.Nichushkin,F,0.0518,0.0118
8479482,-0.0092,0.0907,-0.0999,0.0538,0.0557,-0.2367,0.8819,-1.1187,0.0219,0.0231,-0.1031,0.2524,-0.3555,0.0323,0.034,-0.5807,-0.9666,0.3859,0.0088,0.0093,-0.1657,-0.28,0.1143,0.0059,0.0062,-0.091,0.1864,0.0954,0.028,0.0291,0.0404,Michal.Kempny,D,0.0354,0.017
8479390,0.0433,0.0467,-0.0034,0.0607,0.0623,-0.2966,0.0691,-0.3657,0.022,0.0231,-0.2355,0.3137,-0.5492,0.0323,0.034,0.2467,0.1702,0.0765,0.0088,0.0093,-0.4648,-0.5903,0.1255,0.0059,0.0062,-0.0413,0.1366,0.0953,0.0314,0.0322,0.045,Taylor.Raddysh,F,0.0193,-0.0067
8475752,-0.0511,-0.016,-0.035,0.0553,0.0555,-0.1197,0.4375,-0.5571,0.0219,0.0231,0.0462,0.2879,-0.2416,0.0323,0.034,0.5338,0.4158,0.118,0.0088,0.0093,-0.1791,1.4222,-1.6013,0.0059,0.0062,0.0059,0.089,0.0949,0.0287,0.029,0.0408,Tyler.Pitlick,F,0.0077,0.0429
8481557,0.0888,0.0274,0.0614,0.0591,0.061,0.0201,0.1587,-0.1386,0.0219,0.0231,-0.1284,0.2696,-0.398,0.0323,0.034,0.2275,-0.1153,0.3429,0.0088,0.0093,0.0687,0.6271,-0.5584,0.0059,0.0062,0.0301,0.0648,0.0949,0.0306,0.0316,0.044,Matt.Boldy,F,0.1021,0.0279
8484221,0.0222,0.0115,0.0108,0.0696,0.0729,0.1443,0.0295,0.1148,0.022,0.0232,0.0324,0.039,-0.0066,0.0323,0.034,-0.1801,-0.0266,-0.1535,0.0088,0.0093,-0.4229,-0.7844,0.3615,0.0059,0.0062,0.046,0.0485,0.0945,0.0357,0.0374,0.0517,,F,0.0273,-0.0127
8476867,0.0121,0.012,0.0001,0.064,0.0668,0.4509,0.1458,0.3052,0.022,0.0232,0.0423,-0.128,0.1702,0.0323,0.034,-0.1906,0.0914,-0.282,0.0088,0.0093,-0.0594,-0.3689,0.3096,0.0059,0.0062,0.0739,0.0199,0.0939,0.033,0.0344,0.0476,Brendan.Gaunce,F,0.0163,0.0208
8481641,-0.0064,0.0266,-0.033,0.0616,0.0642,-0.5807,-0.0218,-0.5589,0.022,0.0232,0.2657,0.5281,-0.2624,0.0323,0.034,-0.0089,-0.7152,0.7063,0.0088,0.0093,-0.2175,-0.827,0.6095,0.0059,0.0062,-0.0237,0.1164,0.0927,0.0318,0.0331,0.0459,Joel.Kiviranta,F,0.0115,0.0163
8480789,0.0082,0.0284,-0.0202,0.0641,0.066,-0.2553,0.6921,-0.9473,0.022,0.0232,0.2747,-0.2534,0.5281,0.0323,0.034,-0.0426,-0.0716,0.029,0.0088,0.0093,-0.4825,0.2107,-0.6932,0.0059,0.0062,0.043,0.0495,0.0925,0.033,0.034,0.0474,Oliver.Wahlstrom,F,0.0532,-0.0172
8483573,0.0491,0.0263,0.0228,0.0693,0.0724,0.367,-0.2403,0.6072,0.022,0.0232,-0.0312,0.0866,-0.1178,0.0323,0.034,-0.2546,0.3303,-0.5849,0.0088,0.0093,-0.0328,-0.4406,0.4078,0.0059,0.0062,0.0588,0.0336,0.0924,0.0355,0.0371,0.0514,,F,0.0296,0.068
8476897,-0.0024,0.0316,-0.034,0.0547,0.0544,-0.0859,0.1992,-0.2852,0.0219,0.0231,0.1828,0.0847,0.0981,0.0323,0.034,0.3371,0.1354,0.2017,0.0088,0.0093,0.1668,0.4944,-0.3276,0.0059,0.0062,0.0397,0.0527,0.0923,0.0285,0.0284,0.0402,Oskar.Sundqvist,F,0.0061,0.0086
8482699,0.0586,-0.0293,0.088,0.0657,0.0689,0.3706,-0.2728,0.6434,0.022,0.0232,-0.2124,0.2853,-0.4977,0.0323,0.034,-0.0948,0.4953,-0.59,0.0088,0.0093,-0.1681,-0.4009,0.2327,0.0059,0.0062,0.0392,0.053,0.0921,0.0338,0.0354,0.0489,Dylan.Guenther,F,0.0931,-0.0133
8482911,0.0312,-0.0333,0.0645,0.0696,0.0741,0.3488,0.0963,0.2525,0.022,0.0232,-0.0252,-0.0131,-0.0121,0.0323,0.034,-0.3488,0.1691,-0.5179,0.0088,0.0093,-0.1321,-1.0017,0.8696,0.0059,0.0062,0.0467,0.0451,0.0919,0.0357,0.038,0.0521,,?,0.0472,-0.055
8478421,0.0604,-0.0035,0.0639,0.0644,0.0667,0.233,0.0146,0.2184,0.022,0.0232,-0.4149,0.2008,-0.6157,0.0323,0.034,0.0212,0.0195,0.0017,0.0088,0.0093,0.2455,-2.0079,2.2534,0.0059,0.0062,-0.0347,0.1261,0.0914,0.0331,0.0344,0.0477,A.J..Greer,F,0.0281,0.0206
8476331,-0.0417,0.0887,-0.1304,0.0449,0.0458,0.0643,0.5209,-0.4566,0.0218,0.023,-0.4351,0.5563,-0.9914,0.0322,0.034,-0.1833,0.066,-0.2493,0.0088,0.0093,1.2779,-0.2733,1.5513,0.0059,0.0062,-0.169,0.2598,0.0907,0.0238,0.0243,0.034,Dylan.DeMelo,D,0.0298,-0.0086
8480817,-0.0369,-0.0209,-0.016,0.0498,0.0521,0.2565,0.2659,-0.0093,0.0219,0.0231,-0.8663,0.8259,-1.6923,0.0322,0.034,0.8986,-0.5751,1.4737,0.0088,0.0093,0.2474,-1.001,1.2484,0.0059,0.0062,-0.1265,0.2167,0.0901,0.0261,0.0273,0.0378,K'Andre.Miller,D,0.0362,0.0189
8479638,0.021,0.0101,0.0109,0.0693,0.0725,0.4423,-0.0841,0.5264,0.022,0.0232,-0.0051,0.1718,-0.1769,0.0323,0.034,-0.3039,0.1933,-0.4971,0.0088,0.0093,0.9141,-0.6688,1.5829,0.0059,0.0062,0.0209,0.0686,0.0895,0.0355,0.0372,0.0514,,F,0.0616,0.0392
8473546,0.0371,0.0334,0.0036,0.0547,0.0552,-0.0615,0.1245,-0.186,0.0219,0.0231,-0.1792,0.2361,-0.4153,0.0323,0.034,1.3379,-0.0628,1.4007,0.0088,0.0093,1.5357,-0.424,1.9597,0.0059,0.0062,-0.0113,0.1005,0.0893,0.0285,0.0288,0.0405,Michael.Grabner,F,0.0676,0.0359
8481477,0.1011,-0.035,0.1361,0.0603,0.0613,0.2018,-0.3579,0.5597,0.0219,0.0231,0.4271,-0.171,0.5981,0.0323,0.034,-0.0314,-0.0654,0.034,0.0088,0.0093,-0.1928,-0.5268,0.3341,0.0059,0.0062,0.1806,-0.0917,0.089,0.0312,0.0317,0.0445,Nico.Sturm,F,0.0146,0.0194
8479322,0.0261,0.0382,-0.0122,0.068,0.0708,-0.6258,0.5695,-1.1953,0.022,0.0232,0.2084,0.0339,0.1745,0.0323,0.034,0.2938,0.0239,0.2699,0.0088,0.0093,-0.5067,0.6939,-1.2006,0.0059,0.0062,0.0029,0.0857,0.0886,0.0349,0.0364,0.0504,Wade.Allison,F,0.0417,0.0788
8470281,-0.0734,-0.0217,-0.0517,0.0407,0.0418,-0.0453,0.6912,-0.7365,0.0217,0.0229,1.0604,-1.0337,2.0941,0.0322,0.034,0.5819,-0.4225,1.0044,0.0088,0.0093,-0.4894,-0.1034,-0.386,0.0059,0.0062,0.2443,-0.1558,0.0885,0.0218,0.0225,0.0313,Duncan.Keith,D,0.0568,-0.0107
8475738,0.0115,0.007,0.0044,0.0603,0.0633,-0.3297,-0.0449,-0.2848,0.0219,0.0231,0.2764,0.0226,0.2538,0.0323,0.034,-0.2199,-0.0849,-0.135,0.0088,0.0093,-1.458,-0.7177,-0.7403,0.0059,0.0062,0.0622,0.0254,0.0876,0.0312,0.0327,0.0452,Jordan.Weal,F,0.0173,-0.0072
8478462,0.1234,0.0455,0.0779,0.054,0.0563,-0.0205,0.1879,-0.2084,0.0219,0.0231,-0.218,0.1564,-0.3744,0.0323,0.034,-0.2743,-0.7046,0.4302,0.0088,0.0093,-0.3598,-0.8896,0.5298,0.0059,0.0062,0.0086,0.0787,0.0872,0.0281,0.0293,0.0406,Nicolas.Roy,F,0.0338,0.0323
8484158,0.0167,0.0072,0.0095,0.0691,0.0718,0.4013,-0.4645,0.8659,0.022,0.0232,0.1783,0.1019,0.0764,0.0323,0.034,-0.1976,0.1717,-0.3694,0.0088,0.0093,0.3361,-0.9486,1.2847,0.0059,0.0062,0.0825,0.0046,0.0871,0.0354,0.0368,0.0511,,?,0.0266,0.0036
8467496,0.0089,0.0199,-0.011,0.055,0.0574,0.0371,0.4571,-0.42,0.0219,0.0231,-0.0344,-0.1132,0.0789,0.0323,0.034,0.1549,0.1535,0.0014,0.0088,0.0093,-0.2854,-0.0277,-0.2578,0.0059,0.0062,0.0232,0.0639,0.0871,0.0286,0.0299,0.0414,Andrei.Markov,D,0.0612,-0.0312
8480944,-0.0126,0.0584,-0.071,0.0674,0.07,-0.1068,0.3526,-0.4594,0.022,0.0232,-0.0737,0.0943,-0.168,0.0323,0.034,0.1156,-0.0268,0.1425,0.0088,0.0093,-0.1433,-0.2833,0.14,0.0059,0.0062,-0.0259,0.1126,0.0867,0.0346,0.036,0.0499,Par.Lindholm,F,-0.0099,0.0875
8475160,-0.0207,0.0107,-0.0315,0.0534,0.056,-0.7201,0.4164,-1.1365,0.0219,0.0231,0.5169,-0.2205,0.7374,0.0322,0.034,-0.5095,0.123,-0.6326,0.0088,0.0093,-1.206,-1.1735,-0.0325,0.0059,0.0062,0.013,0.0736,0.0866,0.0278,0.0292,0.0403,Kyle.Clifford,F,0.0304,-0.0416
8480009,-0.0639,0.0845,-0.1484,0.0578,0.0591,0.3777,-0.1969,0.5746,0.0219,0.0231,-0.4728,0.8544,-1.3272,0.0323,0.034,-0.0714,-0.1917,0.1203,0.0088,0.0093,0.4335,0.0535,0.38,0.0059,0.0062,-0.1009,0.187,0.0861,0.0299,0.0307,0.0429,Eeli.Tolvanen,F,0.0386,0.0218
8477392,0.0061,-0.0002,0.0063,0.0675,0.0704,-0.0308,0.3731,-0.4039,0.022,0.0232,-0.1158,0.045,-0.1608,0.0323,0.034,0.2712,-0.1856,0.4568,0.0088,0.0093,-1.0394,-0.0128,-1.0267,0.0059,0.0062,0.0308,0.0551,0.0859,0.0347,0.0362,0.0501,Hudson.Fasching,F,-0.009,0.0111
8480068,0.039,0.034,0.005,0.0617,0.0637,-0.1092,-0.1771,0.0679,0.022,0.0232,-0.0386,0.3526,-0.3912,0.0323,0.034,0.1239,-0.2499,0.3738,0.0088,0.0093,-0.3069,-0.4456,0.1388,0.0059,0.0062,0.0143,0.0708,0.0852,0.0318,0.0329,0.0458,Ryan.Poehling,F,0.0178,0.0722
8474000,0.0013,0.0099,-0.0086,0.0618,0.0636,-0.3424,0.3309,-0.6733,0.022,0.0232,0.2732,0.0693,0.2039,0.0323,0.034,0.5216,-0.4897,1.0113,0.0088,0.0093,-0.9311,0.8567,-1.7878,0.0059,0.0062,0.0779,0.0062,0.0841,0.0319,0.0329,0.0458,Steven.Kampfer,D,0.0347,-0.0162
8478057,0.0552,-0.0306,0.0858,0.0649,0.0664,0.6207,-0.128,0.7486,0.022,0.0232,0.0988,-0.118,0.2168,0.0323,0.034,-0.0627,0.307,-0.3697,0.0088,0.0093,-0.3876,0.7062,-1.0939,0.0059,0.0062,0.1542,-0.0703,0.0839,0.0334,0.0342,0.0478,Dakota.Joshua,F,0.0118,0.0219
8482097,0.0701,-0.0352,0.1053,0.0632,0.0655,0.5935,-0.3042,0.8978,0.022,0.0232,0.1687,-0.0495,0.2182,0.0323,0.034,0.0732,-0.5997,0.6729,0.0088,0.0093,-0.2067,-0.5012,0.2945,0.0059,0.0062,0.1738,-0.0901,0.0838,0.0326,0.0338,0.0469,Jack.Quinn,F,0.0615,-0.0502
8480873,0.1327,-0.0122,0.1449,0.0555,0.058,-0.4968,0.5187,-1.0154,0.0219,0.0231,-0.3043,0.3911,-0.6955,0.0323,0.034,0.7407,-1.0175,1.7583,0.0088,0.0093,-0.3236,-0.1115,-0.2121,0.0059,0.0062,-0.0177,0.1012,0.0834,0.0288,0.0302,0.0417,Rasmus.Sandin,D,0.0401,0.0003
8482775,0.0387,-0.0036,0.0423,0.068,0.0709,0.2678,-0.0638,0.3316,0.022,0.0232,-0.3238,0.2255,-0.5493,0.0323,0.034,-0.545,0.2013,-0.7463,0.0088,0.0093,0.1812,-2.1038,2.285,0.0059,0.0062,-0.0517,0.1345,0.0828,0.0349,0.0364,0.0504,,F,0.0162,-0.0232
8477969,0.091,-0.0367,0.1277,0.0472,0.0488,-0.1408,0.1192,-0.26,0.0218,0.023,0.4486,-0.3306,0.7793,0.0322,0.034,0.4177,0.2162,0.2014,0.0088,0.0093,-0.6509,0.7775,-1.4285,0.0059,0.0062,0.1742,-0.0913,0.0828,0.0249,0.0258,0.0358,Marcus.Pettersson,D,0.0307,0.0107
8474697,-0.0021,0.0767,-0.0788,0.052,0.0517,-0.6465,0.4284,-1.0749,0.0219,0.023,0.7656,-0.4626,1.2282,0.0322,0.034,0.0879,0.2943,-0.2064,0.0088,0.0093,-1.5362,1.8406,-3.3769,0.0059,0.0062,0.1371,-0.0551,0.082,0.0272,0.0271,0.0384,Mark.Borowiecki,D,0.0142,0.0528
8477504,0.0533,0.0156,0.0377,0.0415,0.042,0.2884,-0.0735,0.3618,0.0217,0.0229,0.1457,-0.0909,0.2366,0.0322,0.034,-0.1751,-0.0597,-0.1154,0.0088,0.0093,0.1472,-0.5783,0.7255,0.0059,0.0062,0.0856,-0.0037,0.0819,0.0222,0.0226,0.0316,Josh.Morrissey,D,0.0596,-0.0229
8476779,0.0177,-0.014,0.0317,0.0566,0.0589,-0.6129,0.2869,-0.8998,0.0219,0.0231,0.6791,-0.5659,1.245,0.0323,0.034,0.8198,0.0076,0.8122,0.0088,0.0093,-2.0529,0.6917,-2.7446,0.0059,0.0062,0.1976,-0.1157,0.0819,0.0294,0.0306,0.0424,Brad.Hunt,D,0.0627,-0.0833
8482726,0.0084,0.0206,-0.0122,0.0708,0.074,0.1704,0.0544,0.116,0.022,0.0232,-0.0123,0.1092,-0.1215,0.0323,0.034,-0.202,0.1445,-0.3465,0.0088,0.0093,0.1395,-0.5359,0.6754,0.0059,0.0062,0.0094,0.0726,0.0819,0.0363,0.0379,0.0525,,F,-0.0054,0.0223
8475200,0.0703,0.0299,0.0404,0.0388,0.04,-0.2525,0.426,-0.6786,0.0217,0.0228,0.3734,0.0876,0.2858,0.0322,0.0339,-0.5174,-1.3572,0.8398,0.0088,0.0093,-0.1896,-0.2083,0.0187,0.0059,0.0062,0.056,0.025,0.081,0.0209,0.0216,0.0301,Dmitry.Orlov,D,0.0432,-0.0166
8475168,0.056,-0.0145,0.0705,0.043,0.0431,0.316,-0.0901,0.4061,0.0218,0.0229,-0.5305,0.8194,-1.3499,0.0322,0.034,0.7424,-1.2366,1.979,0.0088,0.0093,0.199,-0.0081,0.2071,0.0059,0.0062,-0.0047,0.0856,0.0809,0.0229,0.0231,0.0325,Matt.Duchene,F,0.0712,-0.0048
8485702,0.0066,-0.0323,0.0389,0.0702,0.0734,0.5109,-0.0136,0.5245,0.022,0.0232,-0.0036,0.0633,-0.0669,0.0323,0.034,0.094,-0.1708,0.2648,0.0088,0.0093,-0.5133,0.2469,-0.7602,0.0059,0.0062,0.1053,-0.0244,0.0809,0.036,0.0376,0.052,,?,0.0188,-0.0487
8477018,-0.1019,0.0368,-0.1387,0.0468,0.0471,-0.1484,0.3902,-0.5385,0.0218,0.023,0.1815,0.1523,0.0292,0.0322,0.034,0.1269,-0.4192,0.5461,0.0088,0.0093,-1.0416,0.5559,-1.5975,0.0059,0.0062,0.016,0.063,0.079,0.0247,0.025,0.0351,Ben.Hutton,D,0.0453,-0.0095
8470105,0.0254,-0.0142,0.0396,0.061,0.0625,-0.0235,0.0181,-0.0417,0.022,0.0231,0.2732,-0.0982,0.3713,0.0323,0.034,0.0615,0.1577,-0.0963,0.0088,0.0093,-1.237,0.6747,-1.9117,0.0059,0.0062,0.1224,-0.0435,0.0789,0.0315,0.0323,0.0451,Scottie.Upshall,F,0.0444,-0.0261
8482145,0.0074,0.0195,-0.0121,0.0681,0.0707,0.4113,0.2481,0.1632,0.022,0.0232,-0.2149,0.2251,-0.44,0.0323,0.034,-0.1173,0.0661,-0.1833,0.0088,0.0093,1.3438,-0.5228,1.8666,0.0059,0.0062,-0.0427,0.1214,0.0787,0.0349,0.0363,0.0504,,F,0.0334,0.0144
8476166,0.0227,0.0035,0.0192,0.0634,0.0665,-0.3616,0.1777,-0.5393,0.022,0.0232,0.1511,0.0497,0.1014,0.0323,0.034,0.1639,0.1546,0.0093,0.0088,0.0093,0.1448,-0.8869,1.0317,0.0059,0.0062,-0.0056,0.0841,0.0785,0.0327,0.0343,0.0473,Taylor.Fedun,D,0.0615,-0.0067
8478851,0.1189,0.0349,0.084,0.0569,0.0581,0.175,-0.0145,0.1895,0.0219,0.0231,0.4511,-0.6584,1.1095,0.0323,0.034,0.1167,-0.2926,0.4093,0.0088,0.0093,-1.7032,0.8757,-2.579,0.0059,0.0062,0.2601,-0.1822,0.0779,0.0295,0.0302,0.0422,Alexandre.Carrier,D,0.0314,0.0457
8471260,-0.1003,0.0996,-0.1998,0.0496,0.0502,-0.6067,0.2213,-0.8281,0.0219,0.023,0.3475,0.1767,0.1707,0.0322,0.034,-0.1332,-0.3547,0.2216,0.0088,0.0093,-0.9463,-0.2735,-0.6727,0.0059,0.0062,-0.0348,0.1115,0.0767,0.026,0.0264,0.0371,Blake.Comeau,F,0.0184,-0.0162
8480801,0.247,-0.0595,0.3064,0.0496,0.0519,-0.1141,0.0614,-0.1754,0.0219,0.0231,0.5897,-0.8369,1.4266,0.0322,0.034,-0.1279,-0.4465,0.3186,0.0088,0.0093,-0.942,-1.0303,0.0882,0.0059,0.0062,0.2661,-0.1902,0.0759,0.026,0.0272,0.0377,Brady.Tkachuk,F,0.1541,-0.0086
8478870,0.0057,0.0346,-0.0288,0.0623,0.0642,-0.4642,0.4581,-0.9222,0.022,0.0232,0.2179,0.0587,0.1592,0.0323,0.034,0.5452,-0.7954,1.3406,0.0088,0.0093,-0.4883,0.2229,-0.7112,0.0059,0.0062,0.0334,0.0423,0.0757,0.0321,0.0331,0.0462,Rudolfs.Balcers,F,0.0422,0.0294
8477979,-0.0248,0.0143,-0.0391,0.0608,0.0632,-0.409,0.8167,-1.2256,0.022,0.0231,0.0216,0.205,-0.1834,0.0323,0.034,0.1994,-1.0678,1.2672,0.0088,0.0093,-0.9446,0.4222,-1.3668,0.0059,0.0062,-0.0192,0.0938,0.0745,0.0314,0.0327,0.0453,Nicolas.Aube.Kubel,F,0.0178,0.0277
8477839,0.0331,0.0573,-0.0242,0.0456,0.0471,-0.0284,0.1159,-0.1442,0.0218,0.023,0.0531,0.0883,-0.0352,0.0322,0.034,-0.0108,-0.4445,0.4338,0.0088,0.0093,-0.4328,0.1258,-0.5587,0.0059,0.0062,0.0406,0.0338,0.0744,0.0241,0.025,0.0347,Conor.Sheary,F,0.0395,-0.0036
8479977,0.0477,0.0305,0.0172,0.0533,0.0552,-0.3556,0.7136,-1.0692,0.0219,0.0231,-0.0953,0.0498,-0.1451,0.0322,0.034,0.0879,-0.895,0.9829,0.0088,0.0093,-0.5789,-0.4175,-0.1614,0.0059,0.0062,-0.022,0.0962,0.0742,0.0278,0.0288,0.04,Kailer.Yamamoto,F,0.0335,0.0191
8470966,-0.0493,0.0349,-0.0842,0.0397,0.0419,-0.4861,0.4251,-0.9112,0.0217,0.0229,-0.4236,0.6501,-1.0738,0.0322,0.034,1.186,-0.7092,1.8952,0.0088,0.0093,-0.9218,0.6221,-1.544,0.0059,0.0062,-0.0827,0.1568,0.0741,0.0213,0.0225,0.031,Mark.Giordano,D,0.0608,0.0325
8475279,-0.0512,0.0362,-0.0874,0.0412,0.0412,-0.2573,0.3739,-0.6311,0.0217,0.0229,-0.1067,0.4851,-0.5918,0.0322,0.034,-0.4911,0.3466,-0.8377,0.0088,0.0093,0.4419,-0.1644,0.6063,0.0059,0.0062,-0.1348,0.2083,0.0735,0.022,0.0222,0.0313,Ben.Chiarot,D,0.0317,0.0207
8470642,-0.0448,0.157,-0.2018,0.0441,0.0459,-0.5738,0.6508,-1.2246,0.0218,0.023,0.588,-0.2967,0.8847,0.0322,0.034,-0.2618,-0.2932,0.0313,0.0088,0.0093,0.5045,0.1344,0.3702,0.0059,0.0062,-0.015,0.0879,0.0729,0.0234,0.0244,0.0338,Shea.Weber,D,0.0746,-0.0017
8481093,0.0163,0.0421,-0.0258,0.0697,0.0725,0.2333,0.167,0.0664,0.022,0.0232,-0.0169,0.016,-0.0328,0.0323,0.034,-0.0056,-0.1231,0.1175,0.0088,0.0093,0.0313,0.2178,-0.1865,0.0059,0.0062,0.0378,0.0335,0.0714,0.0357,0.0372,0.0516,Rafael.Harvey.Pinard,F,0.0075,0.0705
8481656,-0.0113,0.0135,-0.0248,0.062,0.0649,0.202,-0.0748,0.2768,0.022,0.0232,-0.2215,0.4396,-0.6611,0.0323,0.034,-0.6499,0.0538,-0.7037,0.0088,0.0093,0.4213,-1.3938,1.815,0.0059,0.0062,-0.0799,0.1512,0.0713,0.032,0.0335,0.0463,Aliaksei.Protas,F,0.0432,0.0158
8471794,-0.0918,0.0196,-0.1114,0.0505,0.0516,-0.4774,0.2855,-0.7629,0.0219,0.023,0.9832,-0.6816,1.6648,0.0322,0.034,-0.1902,-0.4008,0.2105,0.0088,0.0093,-2.5196,-0.106,-2.4136,0.0059,0.0062,0.1882,-0.1171,0.071,0.0264,0.0271,0.0379,Darren.Helm,F,0.0365,-0.0083
8471498,0.0097,-0.0034,0.0131,0.0587,0.0602,0.2387,0.1642,0.0746,0.0219,0.0231,-0.0508,-0.0185,-0.0324,0.0323,0.034,0.2266,-0.1176,0.3442,0.0088,0.0093,0.0778,-0.4622,0.54,0.0059,0.0062,0.04,0.0303,0.0703,0.0304,0.0312,0.0436,Jannik.Hansen,F,0.0205,-0.021
8483513,0.0039,0.0389,-0.0351,0.0713,0.0751,0.2992,-0.0457,0.3449,0.022,0.0232,0.0157,-0.0098,0.0255,0.0323,0.0341,-0.0587,0.0684,-0.1272,0.0088,0.0093,0.0202,-0.2383,0.2585,0.0059,0.0062,0.046,0.0241,0.07,0.0365,0.0385,0.053,,?,-0.0049,0.0839
8477213,0.0286,0.031,-0.0024,0.0603,0.0608,-0.3248,-0.053,-0.2718,0.0219,0.0231,0.181,-0.067,0.2479,0.0323,0.034,0.0983,0.1254,-0.0272,0.0088,0.0093,-1.1702,-0.2858,-0.8844,0.0059,0.0062,0.0581,0.0118,0.0699,0.0312,0.0315,0.0443,Tim.Schaller,F,0.0081,0.029
8474586,0.0766,-0.0326,0.1093,0.0405,0.0415,-0.0713,0.0407,-0.1119,0.0217,0.0229,0.0976,0.2792,-0.1815,0.0322,0.034,0.2057,-0.5855,0.7912,0.0088,0.0093,-0.2169,0.4226,-0.6395,0.0059,0.0062,0.0701,-0.0008,0.0693,0.0217,0.0223,0.0311,Jordan.Eberle,F,0.0643,-0.0158
