goalie_id,goalie_name,season,shots_faced,goals_against,xGA,sv_pct,GSAx,GSAx_adj,GOALIE_GAR,GOALIE_WAR,season_label
8476932,Anthony Stolarz,2024,51,5,3.15,0.9,-1.85,-0.76,-0.54,-0.09,2023-24
8475883,Frederik Andersen,2024,141,14,9.62,0.9,-4.38,-1.37,-0.78,-0.13,2023-24
8478916,Joey Daccord,2024,172,15,9.66,0.91,-5.34,-1.67,-0.94,-0.16,2023-24
8478971,Connor Ingram,2024,104,9,5.37,0.91,-3.63,-1.4,-0.96,-0.16,2023-24
8480045,Ukko Pekka Luukkonen,2024,142,14,9.31,0.9,-4.69,-1.65,-1.05,-0.18,2023-24
8478024,Ville Husso,2024,259,26,18.11,0.9,-7.89,-2.36,-1.26,-0.21,2023-24
8482411,Hunter Shepard,2024,22,4,2.09,0.82,-1.91,-1.44,-1.35,-0.22,2023-24
8478470,Sam Montembeault,2024,159,17,11.48,0.89,-5.52,-2.13,-1.45,-0.24,2023-24
8476341,Anton Forsberg,2024,80,11,7.45,0.86,-3.55,-1.84,-1.5,-0.25,2023-24
8477035,Matt Tomkins,2024,64,7,3.82,0.89,-3.18,-1.82,-1.55,-0.26,2023-24
8480992,Magnus Chrona,2024,17,4,1.91,0.76,-2.09,-1.73,-1.66,-0.28,2023-24
8477465,Tristan Jarry,2024,194,20,13.28,0.9,-6.72,-2.58,-1.76,-0.29,2023-24
8476316,Laurent Brossoit,2024,32,5,2.37,0.84,-2.63,-1.95,-1.81,-0.3,2023-24
8477361,Calvin Petersen,2024,30,5,2.0,0.83,-3.0,-2.36,-2.23,-0.37,2023-24
8478007,Elvis Merzlikins,2024,242,25,16.61,0.9,-8.39,-3.22,-2.2,-0.37,2023-24
8477293,Antti Raanta,2024,98,13,8.02,0.87,-4.98,-2.89,-2.48,-0.41,2023-24
8475789,Jack Campbell,2024,155,20,13.49,0.87,-6.51,-3.2,-2.54,-0.42,2023-24
8478406,Mackenzie Blackwood,2024,256,31,21.8,0.88,-9.2,-3.74,-2.65,-0.44,2023-24
8470594,Marc Andre Fleury,2024,131,14,7.81,0.89,-6.19,-3.39,-2.84,-0.47,2023-24
8482221,Devon Levi,2024,147,17,9.25,0.88,-7.75,-4.61,-3.99,-0.66,2023-24
8481611,Pyotr Kochetkov,2024,68,11,5.02,0.84,-5.98,-4.52,-4.24,-0.71,2023-24
8479406,Filip Gustavsson,2024,233,30,18.97,0.87,-11.03,-6.06,-5.07,-0.85,2023-24
8477831,Pheonix Copley,2024,52,11,4.39,0.79,-6.61,-5.5,-5.28,-0.88,2023-24
8479973,Stuart Skinner,2024,180,26,15.81,0.86,-10.19,-6.34,-5.58,-0.93,2023-24
8478435,Dan Vladar,2024,77,12,4.34,0.84,-7.66,-6.01,-5.69,-0.95,2023-24
8478492,Ilya Samsonov,2024,159,23,13.17,0.86,-9.83,-6.44,-5.76,-0.96,2023-24
8481035,Samuel Ersson,2024,81,15,6.4,0.81,-8.6,-6.87,-6.53,-1.09,2023-24
8478009,Ilya Sorokin,2025,1238,114,103.17,0.91,-10.83,26.51,31.75,5.29,2024-25
8476883,Andrei Vasilevskiy,2025,1204,106,93.13,0.91,-12.87,23.44,28.54,4.76,2024-25
8480313,Logan Thompson,2025,1288,117,97.37,0.91,-19.63,19.21,24.66,4.11,2024-25
8480280,Jeremy Swayman,2025,1319,126,103.21,0.9,-22.79,16.99,22.58,3.76,2024-25
8479312,Alex Lyon,2025,915,83,72.76,0.91,-10.24,17.35,21.23,3.54,2024-25
8475809,Scott Wedgewood,2025,921,73,61.96,0.92,-11.04,16.74,20.64,3.44,2024-25
8482982,Jet Greaves,2025,1225,116,94.16,0.91,-21.84,15.1,20.29,3.38,2024-25
8478048,Igor Shesterkin,2025,1230,122,99.79,0.9,-22.21,14.88,20.09,3.35,2024-25
8481519,Spencer Knight,2025,1326,129,101.83,0.9,-27.17,12.82,18.44,3.07,2024-25
8482445,Devin Cooley,2025,652,60,53.64,0.91,-6.36,13.3,16.07,2.68,2024-25
8480981,Joel Hofer,2025,980,91,72.0,0.91,-19.0,10.56,14.71,2.45,2024-25
8478872,Karel Vejmelka,2025,1356,138,105.66,0.9,-32.34,8.56,14.3,2.38,2024-25
8479406,Filip Gustavsson,2025,1191,114,86.33,0.9,-27.67,8.25,13.3,2.22,2024-25
8477424,Juuse Saros,2025,1407,148,112.43,0.89,-35.57,6.87,12.82,2.14,2024-25
8478435,Dan Vladar,2025,1056,103,79.11,0.9,-23.89,7.96,12.43,2.07,2024-25
8476434,John Gibson,2025,1206,119,89.46,0.9,-29.54,6.83,11.93,1.99,2024-25
8482661,Jesper Wallstedt,2025,867,76,56.81,0.91,-19.19,6.96,10.63,1.77,2024-25
8478406,Mackenzie Blackwood,2025,691,73,57.31,0.89,-15.69,5.15,8.08,1.35,2024-25
8481692,Dustin Wolf,2025,1280,135,99.0,0.89,-36.0,2.6,8.02,1.34,2024-25
8480045,Ukko Pekka Luukkonen,2025,692,69,53.0,0.9,-16.0,4.87,7.8,1.3,2024-25
8474596,Jake Allen,2025,807,82,61.68,0.9,-20.32,4.02,7.44,1.24,2024-25
8477480,Eric Comrie,2025,524,50,39.32,0.9,-10.68,5.12,7.34,1.22,2024-25
8481668,Arturs Silovs,2025,821,80,58.88,0.9,-21.12,3.64,7.11,1.18,2024-25
8477968,Alex Nedeljkovic,2025,829,85,63.47,0.9,-21.53,3.47,6.98,1.16,2024-25
8476945,Connor Hellebuyck,2025,1275,139,101.96,0.89,-37.04,1.41,6.81,1.14,2024-25
8479193,Casey Desmith,2025,625,63,48.27,0.9,-14.73,4.12,6.76,1.13,2024-25
8479979,Jake Oettinger,2025,1148,115,82.03,0.9,-32.97,1.65,6.52,1.09,2024-25
8479361,Joseph Woll,2025,977,98,70.34,0.9,-27.66,1.81,5.94,0.99,2024-25
8483710,Dennis Hildeby,2025,493,48,36.88,0.9,-11.12,3.75,5.83,0.97,2024-25
8475311,Darcy Kuemper,2025,1037,108,76.93,0.9,-31.07,0.21,4.6,0.77,2024-25
8475831,Philipp Grubauer,2025,713,74,54.11,0.9,-19.89,1.61,4.63,0.77,2024-25
8477967,Thatcher Demko,2025,508,56,42.26,0.89,-13.74,1.58,3.73,0.62,2024-25
8484170,Jacob Fowler,2025,329,34,26.33,0.9,-7.67,2.25,3.64,0.61,2024-25
8478024,Ville Husso,2025,417,46,35.27,0.89,-10.73,1.85,3.61,0.6,2024-25
8476899,Matt Murray,2025,93,7,7.31,0.92,0.31,3.11,3.51,0.58,2024-25
8483548,Brandon Bussi,2025,742,80,57.8,0.89,-22.2,0.18,3.32,0.55,2024-25
8479973,Stuart Skinner,2025,1041,117,84.28,0.89,-32.72,-1.32,3.09,0.52,2024-25
8482123,Drew Commesso,2025,82,6,5.68,0.93,-0.32,2.15,2.5,0.42,2024-25
8482076,Nico Daws,2025,31,1,2.38,0.97,1.38,2.31,2.44,0.41,2024-25
8481529,Trent Miner,2025,104,7,5.78,0.93,-1.22,1.91,2.35,0.39,2024-25
8476341,Anton Forsberg,2025,743,79,55.53,0.89,-23.47,-1.06,2.09,0.35,2024-25
8479496,David Rittich,2025,679,73,51.53,0.89,-21.47,-0.99,1.88,0.31,2024-25
8481611,Pyotr Kochetkov,2025,187,20,15.32,0.89,-4.68,0.96,1.75,0.29,2024-25
8478916,Joey Daccord,2025,1131,113,75.78,0.9,-37.22,-3.11,1.68,0.28,2024-25
8481544,Mads Sogaard,2025,20,1,1.41,0.95,0.41,1.02,1.1,0.18,2024-25
8481551,Colten Ellis,2025,362,40,28.6,0.89,-11.4,-0.49,1.05,0.18,2024-25
8480843,Lukas Dostal,2025,1270,143,99.89,0.89,-43.11,-4.81,0.57,0.09,2024-25
8478971,Connor Ingram,2025,545,58,39.69,0.89,-18.31,-1.88,0.43,0.07,2024-25
8482487,Jakub Dobes,2025,888,99,68.8,0.89,-30.2,-3.42,0.34,0.06,2024-25
8477970,Vitek Vanecek,2025,421,50,35.28,0.88,-14.72,-2.02,-0.24,-0.04,2024-25
8482411,Hunter Shepard,2025,11,1,0.4,0.91,-0.6,-0.27,-0.23,-0.04,2024-25
8477831,Pheonix Copley,2025,28,3,1.65,0.89,-1.35,-0.5,-0.39,-0.06,2024-25
8483532,Clay Stevenson,2025,74,8,4.79,0.89,-3.21,-0.98,-0.67,-0.11,2024-25
8476932,Anthony Stolarz,2025,588,64,43.03,0.89,-20.97,-3.23,-0.74,-0.12,2024-25
8484268,Nikita Tolopilo,2025,410,45,29.87,0.89,-15.13,-2.77,-1.03,-0.17,2024-25
8476914,Joonas Korpisalo,2025,702,79,53.79,0.89,-25.21,-4.04,-1.07,-0.18,2024-25
8477484,Spencer Martin,2025,122,16,10.23,0.87,-5.77,-2.1,-1.58,-0.26,2024-25
8479292,Charlie Lindgren,2025,569,68,46.61,0.88,-21.39,-4.23,-1.82,-0.3,2024-25
8482783,Aleksei Kolosov,2025,37,5,1.71,0.86,-3.29,-2.17,-2.02,-0.34,2024-25
8481033,Akira Schmid,2025,756,84,55.9,0.89,-28.1,-5.3,-2.1,-0.35,2024-25
8483114,Thomas Milic,2025,59,8,3.71,0.86,-4.29,-2.51,-2.26,-0.38,2024-25
8481020,Justus Annunen,2025,523,62,41.19,0.88,-20.81,-5.04,-2.82,-0.47,2024-25
8483703,Sergei Murashov,2025,115,12,5.23,0.9,-6.77,-3.3,-2.82,-0.47,2024-25
8478007,Elvis Merzlikins,2025,712,81,53.58,0.89,-27.42,-5.94,-2.93,-0.49,2024-25
8480238,Jiri Patera,2025,41,8,3.57,0.8,-4.43,-3.2,-3.02,-0.5,2024-25
8473503,James Reimer,2025,189,23,12.94,0.88,-10.06,-4.35,-3.55,-0.59,2024-25
8476316,Laurent Brossoit,2025,25,7,2.55,0.72,-4.45,-3.7,-3.59,-0.6,2024-25
8482137,Yaroslav Askarov,2025,1099,125,83.57,0.89,-41.43,-8.28,-3.63,-0.6,2024-25
8480193,Daniil Tarasov,2025,632,72,46.48,0.89,-25.52,-6.46,-3.78,-0.63,2024-25
8479394,Carter Hart,2025,265,30,16.8,0.89,-13.2,-5.2,-4.08,-0.68,2024-25
8482761,Carl Lindbom,2025,193,28,16.96,0.85,-11.04,-5.22,-4.4,-0.73,2024-25
8477465,Tristan Jarry,2025,736,86,56.21,0.88,-29.79,-7.59,-4.48,-0.75,2024-25
8478470,Sam Montembeault,2025,621,78,52.01,0.87,-25.99,-7.26,-4.63,-0.77,2024-25
8475660,Cam Talbot,2025,666,76,48.28,0.89,-27.72,-7.64,-4.82,-0.8,2024-25
8482821,Arvid Soderblom,2025,569,73,48.47,0.87,-24.53,-7.36,-4.96,-0.83,2024-25
8477992,Jonas Johansson,2025,577,72,47.06,0.88,-24.94,-7.54,-5.1,-0.85,2024-25
8475717,Calvin Pickard,2025,388,54,34.81,0.86,-19.19,-7.49,-5.85,-0.98,2024-25
8480051,Cayden Primeau,2025,80,13,4.06,0.84,-8.94,-6.53,-6.19,-1.03,2024-25
8471734,Jonathan Quick,2025,636,77,48.87,0.88,-28.13,-8.95,-6.25,-1.04,2024-25
8475852,Petr Mrazek,2025,247,38,20.47,0.85,-17.53,-10.08,-9.03,-1.5,2024-25
8476999,Linus Ullmark,2025,931,109,67.43,0.88,-41.57,-13.5,-9.55,-1.59,2024-25
8478499,Adin Hill,2025,429,56,31.22,0.87,-24.78,-11.84,-10.03,-1.67,2024-25
8474593,Jacob Markstrom,2025,985,117,72.75,0.88,-44.25,-14.54,-10.37,-1.73,2024-25
8475883,Frederik Andersen,2025,703,97,62.28,0.86,-34.72,-13.52,-10.55,-1.76,2024-25
8475683,Sergei Bobrovsky,2025,1108,141,91.93,0.87,-49.07,-15.65,-10.96,-1.83,2024-25
8480947,Kevin Lankinen,2025,1017,131,84.41,0.87,-46.59,-15.92,-11.62,-1.94,2024-25
8476412,Jordan Binnington,2025,878,115,69.98,0.87,-45.02,-18.54,-14.82,-2.47,2024-25
8481035,Samuel Ersson,2025,626,87,46.9,0.86,-40.1,-21.22,-18.57,-3.1,2024-25
